model,substrate,quant,stack,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,degraded_instruct,damaged_q3,tri_routed_68_20_12,4800,0.9137,0.7023,0.9501,0.9885,0.0692,0.0444,0.2171,0.0508,0.6528,none
27b,degraded_instruct,damaged_q3,tri_routed_72_18_10,4800,0.914,0.6933,0.9502,0.9894,0.0692,0.0429,0.2329,0.046,0.6431,none
27b,degraded_instruct,damaged_q3,tri_stability_70,4800,0.9123,0.7025,0.9502,0.9898,0.0671,0.0452,0.2125,0.0563,0.6535,none
27b,degraded_instruct,damaged_q3,tri_structural_65,4800,0.9187,0.6946,0.9524,0.9894,0.0635,0.0529,0.234,0.0433,0.6441,none
27b,degraded_instruct,damaged_q4,baseline,4800,0.495,0.4271,0.7123,0.8502,0.0925,0.0131,0.2096,1.0694,0.3265,none
27b,degraded_instruct,damaged_q4,cognitive_25_structural_75,4800,0.9344,0.7546,0.9585,0.9898,0.0504,0.0242,0.1896,0.0488,0.717,none
27b,degraded_instruct,damaged_q4,cognitive_cyber_equal,4800,0.8588,0.6421,0.9173,0.9885,0.0773,0.089,0.2127,0.2096,0.5736,none
27b,degraded_instruct,damaged_q4,cognitive_only,4800,0.7588,0.5971,0.861,0.9867,0.081,0.0521,0.231,0.489,0.5194,none
27b,degraded_instruct,damaged_q4,cognitive_structural_equal,4800,0.9277,0.7298,0.9562,0.9877,0.055,0.0419,0.1994,0.0485,0.6865,none
27b,degraded_instruct,damaged_q4,cyber_25_structural_75,4800,0.9331,0.7556,0.9588,0.9904,0.0529,0.0373,0.1746,0.0506,0.7158,none
27b,degraded_instruct,damaged_q4,cyber_only,4800,0.7717,0.59,0.8702,0.9433,0.0827,0.0842,0.2125,0.3817,0.5123,none
27b,degraded_instruct,damaged_q4,cyber_structural_equal,4800,0.9298,0.7312,0.9574,0.9898,0.0521,0.0567,0.1854,0.0527,0.6868,none
27b,degraded_instruct,damaged_q4,structural_only,4800,0.931,0.754,0.9588,0.9915,0.0508,0.014,0.196,0.046,0.7179,none
27b,degraded_instruct,damaged_q4,tri_equal,4800,0.926,0.6979,0.9566,0.9927,0.0587,0.08,0.1973,0.0448,0.6463,none
27b,degraded_instruct,damaged_q4,tri_naive_all_fire,4800,0.8806,0.4637,0.9138,0.9896,0.0873,0.3317,0.2565,0.0488,0.3483,none
27b,degraded_instruct,damaged_q4,tri_routed_68_20_12,4800,0.9319,0.7469,0.9592,0.99,0.05,0.0442,0.1792,0.0496,0.7062,none
27b,degraded_instruct,damaged_q4,tri_routed_72_18_10,4800,0.9346,0.7462,0.959,0.9908,0.0477,0.0421,0.1794,0.0552,0.7064,none
27b,degraded_instruct,damaged_q4,tri_stability_70,4800,0.9296,0.7348,0.9569,0.9902,0.0537,0.0437,0.191,0.0515,0.6921,none
27b,degraded_instruct,damaged_q4,tri_structural_65,4800,0.9331,0.7435,0.9604,0.9917,0.0483,0.0504,0.1798,0.0475,0.7022,none
27b,degraded_instruct,healthy_q6,baseline,4800,0.7748,0.6704,0.8598,0.9121,0.0483,0.0115,0.1546,0.4804,0.6172,none
27b,degraded_instruct,healthy_q6,cognitive_25_structural_75,4800,0.9506,0.8027,0.9674,0.9912,0.0381,0.0248,0.1435,0.0429,0.7727,none
27b,degraded_instruct,healthy_q6,cognitive_cyber_equal,4800,0.935,0.7338,0.9618,0.9912,0.0437,0.0835,0.1579,0.0529,0.6886,none
27b,degraded_instruct,healthy_q6,cognitive_only,4800,0.9313,0.75,0.9571,0.9904,0.0462,0.0502,0.1702,0.0721,0.7089,none
27b,degraded_instruct,healthy_q6,cognitive_structural_equal,4800,0.9417,0.784,0.9637,0.9917,0.0421,0.0348,0.1481,0.0529,0.7499,none
27b,degraded_instruct,healthy_q6,cyber_25_structural_75,4800,0.9421,0.7946,0.9656,0.9925,0.0387,0.0383,0.1363,0.0521,0.7618,none
27b,degraded_instruct,healthy_q6,cyber_only,4800,0.9325,0.7135,0.9554,0.9848,0.044,0.0867,0.1804,0.0729,0.6649,none
27b,degraded_instruct,healthy_q6,cyber_structural_equal,4800,0.9402,0.7638,0.9631,0.9881,0.0415,0.0598,0.1494,0.0523,0.7248,none
27b,degraded_instruct,healthy_q6,structural_only,4800,0.9417,0.8102,0.9659,0.9915,0.0392,0.0148,0.1371,0.0483,0.7821,none
27b,degraded_instruct,healthy_q6,tri_equal,4800,0.9383,0.741,0.9619,0.9902,0.0456,0.0806,0.1531,0.0519,0.6964,none
27b,degraded_instruct,healthy_q6,tri_naive_all_fire,4800,0.9058,0.4913,0.9254,0.9906,0.0658,0.3192,0.2256,0.0425,0.3875,none
27b,degraded_instruct,healthy_q6,tri_routed_68_20_12,4800,0.9483,0.786,0.9663,0.9894,0.0383,0.0469,0.1396,0.0458,0.7517,none
27b,degraded_instruct,healthy_q6,tri_routed_72_18_10,4800,0.9452,0.7896,0.9659,0.991,0.0381,0.0477,0.1331,0.0515,0.7554,none
27b,degraded_instruct,healthy_q6,tri_stability_70,4800,0.9533,0.8,0.9682,0.9896,0.0335,0.04,0.1369,0.045,0.7687,none
27b,degraded_instruct,healthy_q6,tri_structural_65,4800,0.9527,0.7906,0.9679,0.9892,0.0304,0.0488,0.1394,0.049,0.7582,none
27b,degraded_instruct,healthy_q8,baseline,4800,0.8446,0.7358,0.8984,0.9427,0.0296,0.0127,0.1367,0.3554,0.6957,none
27b,degraded_instruct,healthy_q8,cognitive_25_structural_75,4800,0.9573,0.826,0.9698,0.9873,0.0288,0.0219,0.1265,0.0456,0.8006,none
27b,degraded_instruct,healthy_q8,cognitive_cyber_equal,4800,0.9496,0.7523,0.9664,0.9921,0.0338,0.0831,0.1467,0.0515,0.7112,none
27b,degraded_instruct,healthy_q8,cognitive_only,4800,0.9448,0.7729,0.9648,0.9883,0.0335,0.0585,0.1454,0.0575,0.7366,none
27b,degraded_instruct,healthy_q8,cognitive_structural_equal,4800,0.9552,0.8006,0.9687,0.9877,0.0283,0.041,0.1367,0.0494,0.7705,none
27b,degraded_instruct,healthy_q8,cyber_25_structural_75,4800,0.9535,0.8123,0.9693,0.9919,0.0298,0.0373,0.1252,0.0517,0.7833,none
27b,degraded_instruct,healthy_q8,cyber_only,4800,0.945,0.7506,0.9641,0.9879,0.0354,0.085,0.1425,0.0573,0.7087,none
27b,degraded_instruct,healthy_q8,cyber_structural_equal,4800,0.9542,0.7898,0.9682,0.989,0.0308,0.0623,0.124,0.0523,0.7556,none
27b,degraded_instruct,healthy_q8,structural_only,4800,0.961,0.8456,0.9722,0.9883,0.0267,0.0154,0.1148,0.0425,0.8232,none
27b,degraded_instruct,healthy_q8,tri_equal,4800,0.9535,0.78,0.9697,0.9917,0.0315,0.0783,0.1265,0.0454,0.7425,none
27b,degraded_instruct,healthy_q8,tri_naive_all_fire,4800,0.915,0.5248,0.9295,0.9894,0.0571,0.3196,0.1902,0.0475,0.4262,none
27b,degraded_instruct,healthy_q8,tri_routed_68_20_12,4800,0.9598,0.8119,0.9707,0.9885,0.0244,0.0444,0.1256,0.05,0.7831,none
27b,degraded_instruct,healthy_q8,tri_routed_72_18_10,4800,0.9615,0.8123,0.9707,0.9906,0.0242,0.0435,0.1248,0.0535,0.7837,none
27b,degraded_instruct,healthy_q8,tri_stability_70,4800,0.9579,0.8127,0.9706,0.99,0.0273,0.0444,0.1185,0.049,0.7837,none
27b,degraded_instruct,healthy_q8,tri_structural_65,4800,0.9606,0.8094,0.9718,0.9923,0.0258,0.0496,0.1242,0.0467,0.7794,none
27b,degraded_instruct,q1_k_m,baseline,4800,0.0004,0.0004,0.0212,0.1942,0.7106,0.0154,0.6,4.7348,-0.5006,cascade
27b,degraded_instruct,q1_k_m,cognitive_25_structural_75,4800,0.0954,0.0723,0.3296,0.6062,0.3658,0.0204,0.4852,2.464,-0.2036,cascade
27b,degraded_instruct,q1_k_m,cognitive_cyber_equal,4800,0.0081,0.0056,0.1049,0.4794,0.5794,0.0896,0.5485,3.9442,-0.4272,cascade
27b,degraded_instruct,q1_k_m,cognitive_only,4800,0.0052,0.0046,0.0635,0.3971,0.6488,0.055,0.5917,4.3208,-0.4644,cascade
27b,degraded_instruct,q1_k_m,cognitive_structural_equal,4800,0.0454,0.0338,0.2326,0.5652,0.4479,0.0331,0.5254,2.971,-0.2978,cascade
27b,degraded_instruct,q1_k_m,cyber_25_structural_75,4800,0.1131,0.0838,0.3501,0.5919,0.3558,0.0362,0.4677,2.3267,-0.184,cascade
27b,degraded_instruct,q1_k_m,cyber_only,4800,0.0088,0.0063,0.0858,0.4031,0.5992,0.0877,0.5387,4.0817,-0.4382,cascade
27b,degraded_instruct,q1_k_m,cyber_structural_equal,4800,0.0694,0.0504,0.2696,0.5752,0.4248,0.0638,0.4769,2.7794,-0.2669,cascade
27b,degraded_instruct,q1_k_m,structural_only,4800,0.0708,0.0552,0.2812,0.5167,0.4004,0.0175,0.5079,2.6212,-0.2401,cascade
27b,degraded_instruct,q1_k_m,tri_equal,4800,0.0748,0.0517,0.2845,0.6158,0.411,0.0744,0.5131,2.6798,-0.2616,cascade
27b,degraded_instruct,q1_k_m,tri_naive_all_fire,4800,0.1248,0.0719,0.374,0.6808,0.3481,0.3185,0.544,2.1369,-0.2466,cascade
27b,degraded_instruct,q1_k_m,tri_routed_68_20_12,4800,0.2075,0.1529,0.483,0.6885,0.2825,0.0454,0.4581,1.7521,-0.0652,cascade
27b,degraded_instruct,q1_k_m,tri_routed_72_18_10,4800,0.2398,0.17,0.5077,0.7042,0.2804,0.0413,0.4725,1.634,-0.0419,cascade
27b,degraded_instruct,q1_k_m,tri_stability_70,4800,0.2331,0.1681,0.4935,0.6965,0.2852,0.0392,0.4675,1.7085,-0.0481,cascade
27b,degraded_instruct,q1_k_m,tri_structural_65,4800,0.1967,0.1483,0.4654,0.6842,0.2998,0.049,0.4587,1.8223,-0.0792,cascade
27b,degraded_instruct,q8_k_m,baseline,4800,0.8577,0.7708,0.9059,0.9396,0.0192,0.0125,0.1054,0.3381,0.7372,none
27b,degraded_instruct,q8_k_m,cognitive_25_structural_75,4800,0.9602,0.8298,0.9716,0.9898,0.0246,0.0271,0.12,0.0492,0.8049,none
27b,degraded_instruct,q8_k_m,cognitive_cyber_equal,4800,0.9492,0.7667,0.9667,0.9902,0.0325,0.0821,0.131,0.0548,0.7273,none
27b,degraded_instruct,q8_k_m,cognitive_only,4800,0.955,0.7863,0.9684,0.991,0.025,0.0512,0.145,0.056,0.7541,none
27b,degraded_instruct,q8_k_m,cognitive_structural_equal,4800,0.9619,0.8231,0.9719,0.9881,0.0258,0.0344,0.1208,0.0425,0.7967,none
27b,degraded_instruct,q8_k_m,cyber_25_structural_75,4800,0.9617,0.8281,0.972,0.9925,0.025,0.0356,0.1127,0.0531,0.8018,none
27b,degraded_instruct,q8_k_m,cyber_only,4800,0.9473,0.7615,0.9661,0.9871,0.0312,0.0904,0.1269,0.0577,0.721,none
27b,degraded_instruct,q8_k_m,cyber_structural_equal,4800,0.9533,0.8048,0.9698,0.9898,0.0312,0.0583,0.111,0.0481,0.7725,none
27b,degraded_instruct,q8_k_m,structural_only,4800,0.9667,0.8575,0.9749,0.99,0.0169,0.0152,0.1094,0.0479,0.8382,none
27b,degraded_instruct,q8_k_m,tri_equal,4800,0.9573,0.7767,0.9709,0.9898,0.0277,0.0883,0.119,0.0465,0.7388,none
27b,degraded_instruct,q8_k_m,tri_naive_all_fire,4800,0.9146,0.5208,0.9303,0.99,0.0496,0.3258,0.184,0.0533,0.4234,none
27b,degraded_instruct,q8_k_m,tri_routed_68_20_12,4800,0.9621,0.8202,0.9721,0.9902,0.025,0.0465,0.1125,0.0477,0.792,none
27b,degraded_instruct,q8_k_m,tri_routed_72_18_10,4800,0.9604,0.8285,0.9724,0.9915,0.0265,0.0425,0.1081,0.0477,0.8011,none
27b,degraded_instruct,q8_k_m,tri_stability_70,4800,0.9623,0.8287,0.9729,0.99,0.0229,0.0413,0.109,0.0483,0.8025,none
27b,degraded_instruct,q8_k_m,tri_structural_65,4800,0.96,0.8125,0.9723,0.9921,0.0238,0.0448,0.1208,0.0467,0.7844,none
27b,instruct,base_f16,baseline,4800,0.8758,0.7921,0.9186,0.9506,0.0181,0.0129,0.0979,0.2908,0.7617,none
27b,instruct,base_f16,cognitive_25_structural_75,4800,0.9656,0.8588,0.9737,0.9896,0.0181,0.0173,0.1035,0.054,0.8389,none
27b,instruct,base_f16,cognitive_cyber_equal,4800,0.9596,0.7788,0.971,0.9921,0.026,0.0777,0.1292,0.0483,0.7426,none
27b,instruct,base_f16,cognitive_only,4800,0.9444,0.7923,0.962,0.9898,0.0279,0.0448,0.1327,0.0881,0.7599,none
27b,instruct,base_f16,cognitive_structural_equal,4800,0.9596,0.8365,0.9713,0.9869,0.0235,0.029,0.11,0.0508,0.8123,none
27b,instruct,base_f16,cyber_25_structural_75,4800,0.9642,0.8506,0.9741,0.989,0.0202,0.0254,0.1006,0.0485,0.829,none
27b,instruct,base_f16,cyber_only,4800,0.9373,0.7658,0.9584,0.9752,0.0312,0.0733,0.1294,0.0858,0.7271,none
27b,instruct,base_f16,cyber_structural_equal,4800,0.9567,0.8127,0.9706,0.9896,0.0246,0.0498,0.1165,0.0531,0.7834,none
27b,instruct,base_f16,structural_only,4800,0.9667,0.8592,0.9746,0.9894,0.0173,0.0185,0.0981,0.051,0.8399,none
27b,instruct,base_f16,tri_equal,4800,0.9652,0.795,0.972,0.9877,0.0229,0.0717,0.1183,0.0458,0.762,none
27b,instruct,base_f16,tri_naive_all_fire,4800,0.9213,0.5402,0.9327,0.9881,0.0506,0.305,0.1785,0.0488,0.4473,none
27b,instruct,base_f16,tri_routed_68_20_12,4800,0.9667,0.841,0.9754,0.9923,0.0179,0.0369,0.1035,0.0471,0.8177,none
27b,instruct,base_f16,tri_routed_72_18_10,4800,0.9646,0.8421,0.9742,0.9894,0.0175,0.0331,0.1031,0.0496,0.8195,none
27b,instruct,base_f16,tri_stability_70,4800,0.965,0.8483,0.9744,0.9892,0.0175,0.031,0.1004,0.0504,0.8263,none
27b,instruct,base_f16,tri_structural_65,4800,0.9665,0.8317,0.975,0.9902,0.0196,0.0421,0.1071,0.0437,0.8066,none
27b,instruct,collapsed_q2_edge,baseline,4800,0.0081,0.0073,0.0994,0.385,0.4894,0.0156,0.5067,3.981,-0.3822,cascade
27b,instruct,collapsed_q2_edge,cognitive_25_structural_75,4800,0.2381,0.1823,0.5196,0.7285,0.2308,0.0194,0.4308,1.6656,-0.0086,cascade
27b,instruct,collapsed_q2_edge,cognitive_cyber_equal,4800,0.03,0.0225,0.1985,0.5642,0.4246,0.0779,0.5021,3.2498,-0.3231,cascade
27b,instruct,collapsed_q2_edge,cognitive_only,4800,0.0179,0.0135,0.1444,0.4875,0.4623,0.0517,0.5292,3.6656,-0.3611,cascade
27b,instruct,collapsed_q2_edge,cognitive_structural_equal,4800,0.1233,0.0933,0.3861,0.6667,0.3025,0.0327,0.4498,2.2698,-0.1534,cascade
27b,instruct,collapsed_q2_edge,cyber_25_structural_75,4800,0.265,0.2006,0.5329,0.7183,0.2444,0.0246,0.411,1.5731,0.0109,cascade
27b,instruct,collapsed_q2_edge,cyber_only,4800,0.029,0.0229,0.1816,0.4996,0.4183,0.0785,0.4856,3.3656,-0.3254,cascade
27b,instruct,collapsed_q2_edge,cyber_structural_equal,4800,0.165,0.1242,0.4299,0.6827,0.284,0.0442,0.4304,2.0444,-0.1065,cascade
27b,instruct,collapsed_q2_edge,structural_only,4800,0.2129,0.1631,0.485,0.6775,0.2673,0.0142,0.4294,1.7625,-0.0424,cascade
27b,instruct,collapsed_q2_edge,tri_equal,4800,0.1635,0.1175,0.4387,0.7152,0.281,0.0696,0.4508,2.0325,-0.1184,cascade
27b,instruct,collapsed_q2_edge,tri_naive_all_fire,4800,0.206,0.119,0.4767,0.7181,0.2706,0.3052,0.4931,1.6908,-0.1473,cascade
27b,instruct,collapsed_q2_edge,tri_routed_68_20_12,4800,0.4144,0.3025,0.6526,0.7933,0.2017,0.0402,0.4062,1.0854,0.1472,none
27b,instruct,collapsed_q2_edge,tri_routed_72_18_10,4800,0.4633,0.3379,0.6857,0.8123,0.1856,0.0279,0.3856,0.975,0.197,none
27b,instruct,collapsed_q2_edge,tri_stability_70,4800,0.4313,0.3127,0.6594,0.7913,0.2006,0.0335,0.4096,1.055,0.1603,none
27b,instruct,collapsed_q2_edge,tri_structural_65,4800,0.3923,0.2873,0.6337,0.7871,0.1996,0.034,0.4037,1.1835,0.1291,none
27b,instruct,damaged_q2,baseline,4800,0.0427,0.0346,0.2426,0.5281,0.3075,0.0125,0.4173,3.0571,-0.2464,cascade
27b,instruct,damaged_q2,cognitive_25_structural_75,4800,0.5529,0.4167,0.7427,0.8585,0.1431,0.0194,0.3698,0.8015,0.3002,none
27b,instruct,damaged_q2,cognitive_cyber_equal,4800,0.1229,0.0875,0.3942,0.7146,0.2671,0.0802,0.4158,2.3065,-0.1573,primitive_gap
27b,instruct,damaged_q2,cognitive_only,4800,0.0729,0.0546,0.3094,0.6317,0.2946,0.0542,0.4437,2.7265,-0.2164,primitive_gap
27b,instruct,damaged_q2,cognitive_structural_equal,4800,0.3556,0.2708,0.6136,0.8148,0.1904,0.0288,0.3929,1.3408,0.1095,none
27b,instruct,damaged_q2,cyber_25_structural_75,4800,0.5902,0.4317,0.7586,0.8419,0.1456,0.029,0.3421,0.7,0.3198,none
27b,instruct,damaged_q2,cyber_only,4800,0.1198,0.0906,0.374,0.6502,0.2617,0.079,0.4021,2.3831,-0.155,primitive_gap
27b,instruct,damaged_q2,cyber_structural_equal,4800,0.4233,0.3088,0.655,0.8106,0.1796,0.0485,0.3583,1.1317,0.1599,none
27b,instruct,damaged_q2,structural_only,4800,0.5167,0.3935,0.715,0.8035,0.1554,0.0138,0.354,0.8685,0.2724,none
27b,instruct,damaged_q2,tri_equal,4800,0.4204,0.306,0.6647,0.8335,0.1742,0.0631,0.3671,1.1177,0.1559,none
27b,instruct,damaged_q2,tri_naive_all_fire,4800,0.4475,0.2371,0.681,0.8163,0.1719,0.3158,0.4465,0.864,0.0434,none
27b,instruct,damaged_q2,tri_routed_68_20_12,4800,0.7556,0.5321,0.8592,0.9042,0.1267,0.0338,0.3408,0.2908,0.4455,none
27b,instruct,damaged_q2,tri_routed_72_18_10,4800,0.7869,0.5558,0.8782,0.9165,0.1171,0.0306,0.3458,0.22,0.4759,none
27b,instruct,damaged_q2,tri_stability_70,4800,0.7733,0.5477,0.8678,0.9067,0.1123,0.0356,0.3571,0.2679,0.4649,none
27b,instruct,damaged_q2,tri_structural_65,4800,0.74,0.5281,0.8508,0.9042,0.1179,0.0413,0.3433,0.3458,0.4397,none
27b,instruct,damaged_q3,baseline,4800,0.255,0.2144,0.5417,0.729,0.1381,0.0129,0.2785,1.7319,0.0615,primitive_gap
27b,instruct,damaged_q3,cognitive_25_structural_75,4800,0.9065,0.6856,0.9447,0.9848,0.0706,0.0225,0.2558,0.0585,0.6365,none
27b,instruct,damaged_q3,cognitive_cyber_equal,4800,0.4706,0.3554,0.7066,0.8977,0.1215,0.076,0.2998,1.0696,0.2263,none
27b,instruct,damaged_q3,cognitive_only,4800,0.3473,0.2708,0.6163,0.8285,0.1523,0.0552,0.3054,1.4185,0.1187,none
27b,instruct,damaged_q3,cognitive_structural_equal,4800,0.8544,0.6506,0.9153,0.9825,0.0923,0.0327,0.2629,0.1767,0.5865,none
27b,instruct,damaged_q3,cyber_25_structural_75,4800,0.8923,0.6923,0.9401,0.9717,0.0758,0.0206,0.2402,0.0646,0.643,none
27b,instruct,damaged_q3,cyber_only,4800,0.4354,0.3229,0.6693,0.826,0.1317,0.0827,0.2933,1.1627,0.1853,none
27b,instruct,damaged_q3,cyber_structural_equal,4800,0.8402,0.6392,0.9082,0.9419,0.0902,0.0488,0.2404,0.1765,0.5743,none
27b,instruct,damaged_q3,structural_only,4800,0.879,0.6896,0.9341,0.9629,0.086,0.0148,0.2346,0.0727,0.6384,none
27b,instruct,damaged_q3,tri_equal,4800,0.8665,0.636,0.9233,0.9742,0.0848,0.069,0.2537,0.1381,0.5696,none
27b,instruct,damaged_q3,tri_naive_all_fire,4800,0.8356,0.4356,0.89,0.9487,0.1008,0.3169,0.3187,0.0935,0.3118,none
27b,instruct,damaged_q3,tri_routed_68_20_12,4800,0.9119,0.6944,0.9485,0.9915,0.0735,0.0331,0.2331,0.0517,0.6445,none
27b,instruct,damaged_q3,tri_routed_72_18_10,4800,0.9146,0.7092,0.9506,0.9888,0.069,0.0283,0.2258,0.0462,0.6624,none
27b,instruct,damaged_q3,tri_stability_70,4800,0.9173,0.705,0.9516,0.9925,0.0654,0.036,0.2285,0.0498,0.6574,none
27b,instruct,damaged_q3,tri_structural_65,4800,0.9129,0.6994,0.9491,0.9871,0.0706,0.0387,0.2273,0.0485,0.6498,none
27b,instruct,damaged_q4,baseline,4800,0.4944,0.4267,0.7089,0.8296,0.0885,0.0131,0.2054,1.0692,0.3276,none
27b,instruct,damaged_q4,cognitive_25_structural_75,4800,0.9348,0.7627,0.9595,0.991,0.0483,0.0248,0.184,0.0523,0.7259,none
27b,instruct,damaged_q4,cognitive_cyber_equal,4800,0.7475,0.5596,0.8578,0.9648,0.0852,0.0792,0.2392,0.4565,0.4762,none
27b,instruct,damaged_q4,cognitive_only,4800,0.6048,0.4765,0.783,0.9277,0.0969,0.051,0.2467,0.7835,0.3783,none
27b,instruct,damaged_q4,cognitive_structural_equal,4800,0.9179,0.7223,0.9531,0.9908,0.0615,0.0285,0.2096,0.0527,0.6787,none
27b,instruct,damaged_q4,cyber_25_structural_75,4800,0.9223,0.741,0.9554,0.9879,0.0594,0.0244,0.1923,0.0488,0.7005,none
27b,instruct,damaged_q4,cyber_only,4800,0.6846,0.5252,0.8184,0.8981,0.0883,0.0804,0.2221,0.5725,0.4362,none
27b,instruct,damaged_q4,cyber_structural_equal,4800,0.9227,0.7125,0.9543,0.9883,0.0581,0.0575,0.1992,0.0531,0.665,none
27b,instruct,damaged_q4,structural_only,4800,0.9256,0.7546,0.9566,0.9915,0.0592,0.0165,0.1894,0.0488,0.716,none
27b,instruct,damaged_q4,tri_equal,4800,0.9196,0.7023,0.9522,0.9896,0.0654,0.0633,0.2065,0.0521,0.6509,none
27b,instruct,damaged_q4,tri_naive_all_fire,4800,0.871,0.465,0.9104,0.9856,0.0944,0.3156,0.2729,0.0527,0.3491,none
27b,instruct,damaged_q4,tri_routed_68_20_12,4800,0.9285,0.7519,0.9584,0.9925,0.0535,0.0346,0.1844,0.05,0.7116,none
27b,instruct,damaged_q4,tri_routed_72_18_10,4800,0.9306,0.7485,0.9575,0.9885,0.0496,0.029,0.1869,0.055,0.7102,none
27b,instruct,damaged_q4,tri_stability_70,4800,0.9369,0.7554,0.9604,0.9904,0.0475,0.0344,0.181,0.0467,0.7175,none
27b,instruct,damaged_q4,tri_structural_65,4800,0.9246,0.7421,0.9568,0.9902,0.0592,0.0356,0.185,0.0462,0.7001,none
27b,instruct,healthy_q6,baseline,4800,0.7721,0.6677,0.8639,0.9233,0.0467,0.0106,0.1517,0.4744,0.6157,none
27b,instruct,healthy_q6,cognitive_25_structural_75,4800,0.9513,0.8004,0.9669,0.9902,0.0342,0.0187,0.1537,0.0469,0.7718,none
27b,instruct,healthy_q6,cognitive_cyber_equal,4800,0.921,0.7179,0.9522,0.9906,0.0529,0.0775,0.1777,0.0831,0.6682,none
27b,instruct,healthy_q6,cognitive_only,4800,0.8762,0.7004,0.9219,0.9825,0.0579,0.0515,0.1827,0.2273,0.6468,none
27b,instruct,healthy_q6,cognitive_structural_equal,4800,0.9492,0.7942,0.9668,0.9925,0.0356,0.0317,0.1469,0.0477,0.763,none
27b,instruct,healthy_q6,cyber_25_structural_75,4800,0.9444,0.7971,0.9648,0.991,0.0394,0.0283,0.1431,0.0535,0.7655,none
27b,instruct,healthy_q6,cyber_only,4800,0.886,0.6873,0.9285,0.9567,0.0563,0.0831,0.1758,0.161,0.6317,none
27b,instruct,healthy_q6,cyber_structural_equal,4800,0.9417,0.7708,0.9634,0.9902,0.0419,0.0471,0.1508,0.0506,0.7343,none
27b,instruct,healthy_q6,structural_only,4800,0.9517,0.8104,0.9676,0.9923,0.0338,0.0158,0.1477,0.0479,0.7829,none
27b,instruct,healthy_q6,tri_equal,4800,0.936,0.7469,0.9616,0.9906,0.0473,0.0667,0.1585,0.0492,0.7042,none
27b,instruct,healthy_q6,tri_naive_all_fire,4800,0.899,0.4977,0.9235,0.9888,0.0681,0.3154,0.2258,0.0475,0.3937,none
27b,instruct,healthy_q6,tri_routed_68_20_12,4800,0.9467,0.7967,0.9663,0.9883,0.0377,0.0392,0.1329,0.0479,0.7645,none
27b,instruct,healthy_q6,tri_routed_72_18_10,4800,0.9481,0.794,0.9669,0.9888,0.035,0.0338,0.1442,0.0454,0.7629,none
27b,instruct,healthy_q6,tri_stability_70,4800,0.9502,0.7806,0.9669,0.9923,0.0362,0.0365,0.16,0.0421,0.7476,none
27b,instruct,healthy_q6,tri_structural_65,4800,0.945,0.7937,0.9659,0.9927,0.0377,0.0387,0.1369,0.0531,0.7611,none
27b,instruct,healthy_q8,baseline,4800,0.8337,0.7294,0.8957,0.936,0.025,0.0142,0.1346,0.3635,0.6901,none
27b,instruct,healthy_q8,cognitive_25_structural_75,4800,0.9563,0.8281,0.9699,0.991,0.0279,0.0194,0.1271,0.0504,0.8032,none
27b,instruct,healthy_q8,cognitive_cyber_equal,4800,0.9469,0.7498,0.964,0.9915,0.036,0.0788,0.1529,0.0594,0.708,none
27b,instruct,healthy_q8,cognitive_only,4800,0.9154,0.7492,0.9422,0.9881,0.0442,0.049,0.1562,0.1598,0.7056,none
27b,instruct,healthy_q8,cognitive_structural_equal,4800,0.9519,0.8058,0.9687,0.9919,0.0329,0.0315,0.1346,0.0473,0.7765,none
27b,instruct,healthy_q8,cyber_25_structural_75,4800,0.9563,0.8337,0.9703,0.9894,0.0258,0.0246,0.1144,0.0546,0.8092,none
27b,instruct,healthy_q8,cyber_only,4800,0.9058,0.7208,0.9418,0.9667,0.0469,0.0762,0.1619,0.1231,0.6724,none
27b,instruct,healthy_q8,cyber_structural_equal,4800,0.9548,0.799,0.9698,0.9904,0.0298,0.0504,0.1304,0.0446,0.7673,none
27b,instruct,healthy_q8,structural_only,4800,0.9604,0.8413,0.9716,0.9906,0.0258,0.0146,0.1171,0.0485,0.8188,none
27b,instruct,healthy_q8,tri_equal,4800,0.9469,0.7733,0.9643,0.986,0.0377,0.066,0.1358,0.0533,0.7353,none
27b,instruct,healthy_q8,tri_naive_all_fire,4800,0.9081,0.5227,0.9284,0.9894,0.0619,0.3083,0.2019,0.0456,0.424,none
27b,instruct,healthy_q8,tri_routed_68_20_12,4800,0.9556,0.8177,0.9705,0.991,0.0285,0.0369,0.1202,0.049,0.7897,none
27b,instruct,healthy_q8,tri_routed_72_18_10,4800,0.9544,0.8156,0.9687,0.9921,0.0283,0.0283,0.1315,0.0567,0.7881,none
27b,instruct,healthy_q8,tri_stability_70,4800,0.9619,0.8283,0.9718,0.9867,0.0225,0.0306,0.119,0.0467,0.8036,none
27b,instruct,healthy_q8,tri_structural_65,4800,0.9556,0.8071,0.9695,0.9902,0.0271,0.0383,0.131,0.0515,0.7782,none
27b,instruct,q1_k_m,baseline,4800,0.0008,0.0006,0.0207,0.1948,0.7037,0.0125,0.621,4.7315,-0.4993,cascade
27b,instruct,q1_k_m,cognitive_25_structural_75,4800,0.0715,0.0548,0.2825,0.559,0.3944,0.0229,0.5108,2.6902,-0.2435,cascade
