model,substrate,quant,stack,pass_lift,clean_pass_lift,score_lift,cascade_delta,echo_delta,distractor_delta
2b_reference,instruct,q1_k_m,cyber_structural_equal,0.0044,0.0035,0.0365,-0.1011,0.0338,-0.1835
2b_reference,instruct,q1_k_m,structural_only,0.0052,0.004,0.0507,-0.125,0.0054,-0.1537
2b_reference,instruct,q1_k_m,tri_equal,0.0023,0.0013,0.0386,-0.1113,0.0561,-0.1252
2b_reference,instruct,q1_k_m,tri_naive_all_fire,0.0052,0.0027,0.0541,-0.169,0.29,-0.0931
2b_reference,instruct,q1_k_m,tri_routed_68_20_12,0.0187,0.0144,0.1152,-0.2329,0.0192,-0.1798
2b_reference,instruct,q1_k_m,tri_routed_72_18_10,0.0248,0.0165,0.1306,-0.2667,0.0167,-0.2127
2b_reference,instruct,q1_k_m,tri_stability_70,0.0198,0.015,0.1207,-0.245,0.0179,-0.2075
2b_reference,instruct,q1_k_m,tri_structural_65,0.014,0.0106,0.1042,-0.2102,0.0263,-0.2114
2b_reference,instruct,q8_k_m,cognitive_25_structural_75,0.2965,0.2252,0.1686,-0.0127,0.0117,0.0035
2b_reference,instruct,q8_k_m,cognitive_cyber_equal,0.2252,0.1067,0.1269,-0.0002,0.0673,0.0298
2b_reference,instruct,q8_k_m,cognitive_only,0.1111,0.0533,0.0661,0.0048,0.0375,0.029
2b_reference,instruct,q8_k_m,cognitive_structural_equal,0.2863,0.2094,0.1674,-0.0067,0.0177,0.0104
2b_reference,instruct,q8_k_m,cyber_25_structural_75,0.304,0.2379,0.1718,-0.0173,0.0146,-0.0067
2b_reference,instruct,q8_k_m,cyber_only,0.1573,0.066,0.0863,0.0,0.071,0.0227
2b_reference,instruct,q8_k_m,cyber_structural_equal,0.2875,0.2014,0.1654,-0.0046,0.0392,0.0023
2b_reference,instruct,q8_k_m,structural_only,0.2988,0.2304,0.1712,-0.0148,0.0081,0.0029
2b_reference,instruct,q8_k_m,tri_equal,0.2861,0.1792,0.1657,-0.0023,0.0531,0.0065
2b_reference,instruct,q8_k_m,tri_naive_all_fire,0.2565,-0.0563,0.1301,0.0119,0.2921,0.0769
2b_reference,instruct,q8_k_m,tri_routed_68_20_12,0.2919,0.2135,0.168,-0.0094,0.0235,-0.0015
2b_reference,instruct,q8_k_m,tri_routed_72_18_10,0.299,0.2273,0.1702,-0.0146,0.0206,-0.006
2b_reference,instruct,q8_k_m,tri_stability_70,0.2954,0.2212,0.1688,-0.0127,0.0229,-0.0054
2b_reference,instruct,q8_k_m,tri_structural_65,0.299,0.2162,0.17,-0.015,0.0273,-0.0006
35b_a3b_moe,base,base_f16,cognitive_25_structural_75,0.0806,0.0633,0.0501,-0.0017,0.0073,-0.0083
35b_a3b_moe,base,base_f16,cognitive_cyber_equal,0.0741,-0.0069,0.0467,0.0063,0.0692,0.0042
35b_a3b_moe,base,base_f16,cognitive_only,0.0739,0.0256,0.0466,0.0065,0.0354,0.0009
35b_a3b_moe,base,base_f16,cognitive_structural_equal,0.0754,0.0423,0.0481,0.0023,0.0192,-0.0006
35b_a3b_moe,base,base_f16,cyber_25_structural_75,0.0752,0.0398,0.0486,0.0031,0.0206,-0.0014
35b_a3b_moe,base,base_f16,cyber_only,0.071,-0.0052,0.0458,0.0042,0.0588,0.0102
35b_a3b_moe,base,base_f16,cyber_structural_equal,0.0777,0.0289,0.0492,0.0019,0.0383,-0.0039
35b_a3b_moe,base,base_f16,structural_only,0.0756,0.0562,0.0473,0.0027,0.0056,-0.0027
35b_a3b_moe,base,base_f16,tri_equal,0.0729,0.0006,0.0469,0.0042,0.0554,0.0073
35b_a3b_moe,base,base_f16,tri_naive_all_fire,0.0329,-0.2744,0.0064,0.0319,0.3044,0.0848
35b_a3b_moe,base,base_f16,tri_routed_68_20_12,0.0797,0.0287,0.0493,0.0025,0.0321,0.0048
35b_a3b_moe,base,base_f16,tri_routed_72_18_10,0.0758,0.0473,0.049,0.0036,0.0204,-0.0085
35b_a3b_moe,base,base_f16,tri_stability_70,0.0702,0.0366,0.0466,0.0048,0.0238,-0.0027
35b_a3b_moe,base,base_f16,tri_structural_65,0.0747,0.0266,0.0475,0.0046,0.0315,0.0063
35b_a3b_moe,base,collapsed_q2_edge,cognitive_25_structural_75,0.324,0.2448,0.5025,-0.2385,0.0123,-0.0763
35b_a3b_moe,base,collapsed_q2_edge,cognitive_cyber_equal,0.0869,0.0619,0.2683,-0.1439,0.0595,-0.0578
35b_a3b_moe,base,collapsed_q2_edge,cognitive_only,0.0367,0.0271,0.1628,-0.0919,0.0352,-0.0132
35b_a3b_moe,base,collapsed_q2_edge,cognitive_structural_equal,0.195,0.1502,0.4045,-0.1994,0.016,-0.0544
35b_a3b_moe,base,collapsed_q2_edge,cyber_25_structural_75,0.3396,0.2535,0.5085,-0.2356,0.016,-0.1088
35b_a3b_moe,base,collapsed_q2_edge,cyber_only,0.0723,0.0533,0.2086,-0.115,0.0637,-0.0484
35b_a3b_moe,base,collapsed_q2_edge,cyber_structural_equal,0.2557,0.1894,0.4341,-0.2175,0.0412,-0.1034
35b_a3b_moe,base,collapsed_q2_edge,structural_only,0.2275,0.1775,0.4115,-0.2064,0.0,-0.0882
35b_a3b_moe,base,collapsed_q2_edge,tri_equal,0.3005,0.2154,0.4896,-0.2192,0.0573,-0.0915
35b_a3b_moe,base,collapsed_q2_edge,tri_naive_all_fire,0.4284,0.2325,0.5823,-0.2498,0.3035,-0.0344
35b_a3b_moe,base,collapsed_q2_edge,tri_routed_68_20_12,0.5467,0.4,0.6529,-0.2856,0.0229,-0.1219
35b_a3b_moe,base,collapsed_q2_edge,tri_routed_72_18_10,0.5804,0.4167,0.6675,-0.2842,0.0243,-0.1044
35b_a3b_moe,base,collapsed_q2_edge,tri_stability_70,0.5588,0.4048,0.656,-0.2821,0.0229,-0.1038
35b_a3b_moe,base,collapsed_q2_edge,tri_structural_65,0.5357,0.38,0.6337,-0.2771,0.0335,-0.1042
35b_a3b_moe,base,damaged_q2,cognitive_25_structural_75,0.6344,0.4675,0.5719,-0.1537,0.0096,-0.0561
35b_a3b_moe,base,damaged_q2,cognitive_cyber_equal,0.2296,0.1646,0.3295,-0.0816,0.0662,-0.0358
35b_a3b_moe,base,damaged_q2,cognitive_only,0.1173,0.0873,0.2179,-0.0529,0.0352,-0.0063
35b_a3b_moe,base,damaged_q2,cognitive_structural_equal,0.4588,0.3454,0.4844,-0.125,0.0202,-0.0417
35b_a3b_moe,base,damaged_q2,cyber_25_structural_75,0.6244,0.4596,0.5678,-0.1518,0.0194,-0.08
35b_a3b_moe,base,damaged_q2,cyber_only,0.1819,0.1279,0.2617,-0.072,0.0704,-0.0509
35b_a3b_moe,base,damaged_q2,cyber_structural_equal,0.5013,0.3667,0.4944,-0.1421,0.0414,-0.0825
35b_a3b_moe,base,damaged_q2,structural_only,0.485,0.366,0.4833,-0.1281,0.006,-0.0554
35b_a3b_moe,base,damaged_q2,tri_equal,0.5911,0.4183,0.5597,-0.1368,0.0623,-0.0563
35b_a3b_moe,base,damaged_q2,tri_naive_all_fire,0.6811,0.34,0.5973,-0.1375,0.3037,-0.0144
35b_a3b_moe,base,damaged_q2,tri_routed_68_20_12,0.8029,0.5729,0.6697,-0.1695,0.0314,-0.0942
35b_a3b_moe,base,damaged_q2,tri_routed_72_18_10,0.8104,0.5808,0.6747,-0.1721,0.0229,-0.0904
35b_a3b_moe,base,damaged_q2,tri_stability_70,0.7994,0.5785,0.6683,-0.166,0.0266,-0.0881
35b_a3b_moe,base,damaged_q2,tri_structural_65,0.7871,0.5692,0.6628,-0.1652,0.035,-0.1002
35b_a3b_moe,base,damaged_q3,cognitive_25_structural_75,0.6721,0.5113,0.4241,-0.0679,0.0083,-0.0352
35b_a3b_moe,base,damaged_q3,cognitive_cyber_equal,0.4823,0.3444,0.3232,-0.0483,0.0602,-0.02
35b_a3b_moe,base,damaged_q3,cognitive_only,0.3104,0.2259,0.2377,-0.0329,0.0321,0.0073
35b_a3b_moe,base,damaged_q3,cognitive_structural_equal,0.6567,0.4825,0.4163,-0.0575,0.0179,-0.0215
35b_a3b_moe,base,damaged_q3,cyber_25_structural_75,0.6681,0.5098,0.4224,-0.0665,0.019,-0.0438
35b_a3b_moe,base,damaged_q3,cyber_only,0.3575,0.2373,0.251,-0.0404,0.0715,-0.0161
35b_a3b_moe,base,damaged_q3,cyber_structural_equal,0.6504,0.4823,0.4119,-0.0592,0.0408,-0.0458
35b_a3b_moe,base,damaged_q3,structural_only,0.661,0.5123,0.417,-0.07,0.0058,-0.0402
35b_a3b_moe,base,damaged_q3,tri_equal,0.6735,0.4767,0.4247,-0.0698,0.0563,-0.0402
35b_a3b_moe,base,damaged_q3,tri_naive_all_fire,0.6492,0.265,0.3904,-0.0579,0.2961,0.0289
35b_a3b_moe,base,damaged_q3,tri_routed_68_20_12,0.6775,0.5067,0.4257,-0.0719,0.0273,-0.0402
35b_a3b_moe,base,damaged_q3,tri_routed_72_18_10,0.6783,0.5169,0.4266,-0.069,0.0231,-0.0463
35b_a3b_moe,base,damaged_q3,tri_stability_70,0.6767,0.503,0.4252,-0.0708,0.0229,-0.0361
35b_a3b_moe,base,damaged_q3,tri_structural_65,0.6804,0.5017,0.4257,-0.0746,0.0308,-0.0367
35b_a3b_moe,base,damaged_q4,cognitive_25_structural_75,0.4686,0.3721,0.2646,-0.0327,0.0107,-0.0252
35b_a3b_moe,base,damaged_q4,cognitive_cyber_equal,0.4434,0.304,0.2461,-0.0231,0.0592,-0.0073
35b_a3b_moe,base,damaged_q4,cognitive_only,0.3542,0.2527,0.1971,-0.0185,0.039,0.0015
35b_a3b_moe,base,damaged_q4,cognitive_structural_equal,0.4663,0.354,0.2635,-0.0306,0.0188,-0.0179
35b_a3b_moe,base,damaged_q4,cyber_25_structural_75,0.47,0.3611,0.2657,-0.0346,0.0194,-0.0223
35b_a3b_moe,base,damaged_q4,cyber_only,0.364,0.2388,0.2062,-0.0185,0.0719,0.0015
35b_a3b_moe,base,damaged_q4,cyber_structural_equal,0.4648,0.3448,0.2637,-0.0302,0.0419,-0.0296
35b_a3b_moe,base,damaged_q4,structural_only,0.4686,0.358,0.2634,-0.0323,0.0061,-0.01
35b_a3b_moe,base,damaged_q4,tri_equal,0.4669,0.3267,0.2643,-0.0296,0.0607,-0.0221
35b_a3b_moe,base,damaged_q4,tri_naive_all_fire,0.4327,0.0942,0.2262,-0.0106,0.3038,0.0371
35b_a3b_moe,base,damaged_q4,tri_routed_68_20_12,0.47,0.3661,0.2657,-0.0337,0.025,-0.0281
35b_a3b_moe,base,damaged_q4,tri_routed_72_18_10,0.4725,0.3611,0.2665,-0.035,0.0296,-0.0248
35b_a3b_moe,base,damaged_q4,tri_stability_70,0.4732,0.3561,0.2663,-0.0377,0.0307,-0.0258
35b_a3b_moe,base,damaged_q4,tri_structural_65,0.4757,0.3473,0.266,-0.0396,0.0357,-0.015
35b_a3b_moe,base,healthy_q6,cognitive_25_structural_75,0.1594,0.1235,0.0946,-0.004,0.0087,-0.0116
35b_a3b_moe,base,healthy_q6,cognitive_cyber_equal,0.1425,0.052,0.0887,0.0065,0.0652,0.0019
35b_a3b_moe,base,healthy_q6,cognitive_only,0.1529,0.0904,0.0914,-0.0008,0.0308,0.0034
35b_a3b_moe,base,healthy_q6,cognitive_structural_equal,0.1546,0.1018,0.0929,-0.0036,0.0231,-0.0054
35b_a3b_moe,base,healthy_q6,cyber_25_structural_75,0.1583,0.112,0.0933,-0.004,0.0158,-0.0098
35b_a3b_moe,base,healthy_q6,cyber_only,0.1494,0.0616,0.0903,0.0037,0.0685,-0.0058
35b_a3b_moe,base,healthy_q6,cyber_structural_equal,0.1581,0.1008,0.0946,-0.0029,0.0406,-0.0229
35b_a3b_moe,base,healthy_q6,structural_only,0.1531,0.1191,0.0914,0.0006,0.0046,-0.0098
35b_a3b_moe,base,healthy_q6,tri_equal,0.155,0.0772,0.0933,-0.0006,0.0589,-0.0102
35b_a3b_moe,base,healthy_q6,tri_naive_all_fire,0.1156,-0.1801,0.0538,0.0273,0.3056,0.0517
35b_a3b_moe,base,healthy_q6,tri_routed_68_20_12,0.159,0.1068,0.0942,-0.0038,0.0304,-0.0162
35b_a3b_moe,base,healthy_q6,tri_routed_72_18_10,0.1577,0.1087,0.0944,-0.0023,0.0293,-0.0168
35b_a3b_moe,base,healthy_q6,tri_stability_70,0.1567,0.1024,0.0936,-0.005,0.0262,-0.0089
35b_a3b_moe,base,healthy_q6,tri_structural_65,0.1583,0.0979,0.0936,-0.0027,0.0375,-0.0131
35b_a3b_moe,base,healthy_q8,cognitive_25_structural_75,0.121,0.0867,0.0736,-0.0104,0.0058,0.009
35b_a3b_moe,base,healthy_q8,cognitive_cyber_equal,0.1144,0.0348,0.071,-0.0023,0.0606,0.0054
35b_a3b_moe,base,healthy_q8,cognitive_only,0.1121,0.0502,0.0699,-0.0056,0.0304,0.0177
35b_a3b_moe,base,healthy_q8,cognitive_structural_equal,0.1198,0.0813,0.0729,-0.0089,0.0229,-0.0019
35b_a3b_moe,base,healthy_q8,cyber_25_structural_75,0.1146,0.0833,0.0716,-0.0035,0.0156,-0.0044
35b_a3b_moe,base,healthy_q8,cyber_only,0.1165,0.0283,0.0713,-0.0062,0.0642,0.0154
35b_a3b_moe,base,healthy_q8,cyber_structural_equal,0.1165,0.0606,0.0711,-0.0031,0.0365,0.0019
35b_a3b_moe,base,healthy_q8,structural_only,0.1177,0.095,0.0736,-0.0073,-0.0002,0.0025
35b_a3b_moe,base,healthy_q8,tri_equal,0.1162,0.0465,0.0719,-0.0066,0.0527,0.0062
35b_a3b_moe,base,healthy_q8,tri_naive_all_fire,0.0662,-0.2194,0.0299,0.0238,0.2998,0.0656
35b_a3b_moe,base,healthy_q8,tri_routed_68_20_12,0.121,0.0702,0.0731,-0.0104,0.0292,0.0033
35b_a3b_moe,base,healthy_q8,tri_routed_72_18_10,0.1185,0.0792,0.0734,-0.0085,0.02,0.0004
35b_a3b_moe,base,healthy_q8,tri_stability_70,0.1242,0.0829,0.0735,-0.0116,0.0235,-0.0027
35b_a3b_moe,base,healthy_q8,tri_structural_65,0.1215,0.0846,0.0732,-0.0081,0.0261,-0.0042
35b_a3b_moe,base,q1_k_m,cognitive_25_structural_75,0.0967,0.0752,0.331,-0.311,0.0083,-0.0983
35b_a3b_moe,base,q1_k_m,cognitive_cyber_equal,0.0175,0.0144,0.1447,-0.1606,0.0585,-0.0823
35b_a3b_moe,base,q1_k_m,cognitive_only,0.0057,0.0052,0.0784,-0.0879,0.0292,-0.0239
35b_a3b_moe,base,q1_k_m,cognitive_structural_equal,0.0529,0.0425,0.2619,-0.2712,0.0221,-0.0691
35b_a3b_moe,base,q1_k_m,cyber_25_structural_75,0.1269,0.0959,0.3537,-0.3008,0.0208,-0.1406
35b_a3b_moe,base,q1_k_m,cyber_only,0.0169,0.0113,0.1134,-0.1367,0.0667,-0.0614
35b_a3b_moe,base,q1_k_m,cyber_structural_equal,0.0825,0.0615,0.291,-0.2863,0.0419,-0.1364
35b_a3b_moe,base,q1_k_m,structural_only,0.0673,0.0536,0.2584,-0.2608,0.0058,-0.1067
35b_a3b_moe,base,q1_k_m,tri_equal,0.1025,0.0754,0.3475,-0.3031,0.0542,-0.1077
35b_a3b_moe,base,q1_k_m,tri_naive_all_fire,0.1852,0.1073,0.4383,-0.3479,0.3037,-0.0766
35b_a3b_moe,base,q1_k_m,tri_routed_68_20_12,0.2282,0.1721,0.4869,-0.3746,0.025,-0.1414
35b_a3b_moe,base,q1_k_m,tri_routed_72_18_10,0.2517,0.1881,0.509,-0.3831,0.0223,-0.1406
35b_a3b_moe,base,q1_k_m,tri_stability_70,0.2311,0.1665,0.4902,-0.369,0.0248,-0.1241
35b_a3b_moe,base,q1_k_m,tri_structural_65,0.2207,0.1619,0.476,-0.3658,0.0367,-0.1491
35b_a3b_moe,base,q8_k_m,cognitive_25_structural_75,0.1053,0.0712,0.0629,-0.0015,0.0112,0.0033
35b_a3b_moe,base,q8_k_m,cognitive_cyber_equal,0.0963,0.0146,0.0597,0.0042,0.0614,0.0092
35b_a3b_moe,base,q8_k_m,cognitive_only,0.0975,0.0389,0.0606,0.0008,0.0343,0.0104
35b_a3b_moe,base,q8_k_m,cognitive_structural_equal,0.1048,0.0644,0.0631,-0.004,0.02,0.0052
35b_a3b_moe,base,q8_k_m,cyber_25_structural_75,0.1025,0.0771,0.0629,0.0002,0.0187,-0.0156
35b_a3b_moe,base,q8_k_m,cyber_only,0.1001,0.0185,0.0614,0.0,0.0679,0.0023
35b_a3b_moe,base,q8_k_m,cyber_structural_equal,0.1053,0.0406,0.0635,-0.0019,0.0441,0.0033
35b_a3b_moe,base,q8_k_m,structural_only,0.1011,0.0702,0.0616,-0.001,0.0054,0.0035
35b_a3b_moe,base,q8_k_m,tri_equal,0.1007,0.0219,0.0613,-0.0008,0.0581,0.0087
35b_a3b_moe,base,q8_k_m,tri_naive_all_fire,0.059,-0.2398,0.0228,0.0283,0.3108,0.066
35b_a3b_moe,base,q8_k_m,tri_routed_68_20_12,0.1009,0.0585,0.062,-0.001,0.0277,-0.0046
35b_a3b_moe,base,q8_k_m,tri_routed_72_18_10,0.0973,0.0527,0.0601,0.0023,0.0243,0.0042
35b_a3b_moe,base,q8_k_m,tri_stability_70,0.1071,0.056,0.0633,-0.0065,0.0302,-0.0004
35b_a3b_moe,base,q8_k_m,tri_structural_65,0.1082,0.0596,0.0646,-0.004,0.0371,-0.0063
35b_a3b_moe,degraded_instruct,base_f16,cognitive_25_structural_75,0.0775,0.05,0.0491,0.0059,0.0059,0.0068
35b_a3b_moe,degraded_instruct,base_f16,cognitive_cyber_equal,0.0648,-0.0361,0.0438,0.0134,0.0748,0.0293
35b_a3b_moe,degraded_instruct,base_f16,cognitive_only,0.0686,0.0,0.0454,0.0105,0.0363,0.0281
35b_a3b_moe,degraded_instruct,base_f16,cognitive_structural_equal,0.0713,0.0273,0.0479,0.0119,0.0238,0.0091
35b_a3b_moe,degraded_instruct,base_f16,cyber_25_structural_75,0.079,0.0377,0.0499,0.0042,0.0221,0.0064
35b_a3b_moe,degraded_instruct,base_f16,cyber_only,0.0669,-0.0265,0.0455,0.0117,0.0727,0.0195
35b_a3b_moe,degraded_instruct,base_f16,cyber_structural_equal,0.0696,0.0106,0.0472,0.0088,0.0434,0.0129
35b_a3b_moe,degraded_instruct,base_f16,structural_only,0.0777,0.0566,0.0505,0.0046,0.0017,0.0048
35b_a3b_moe,degraded_instruct,base_f16,tri_equal,0.0742,-0.0119,0.0488,0.0063,0.0669,0.0104
35b_a3b_moe,degraded_instruct,base_f16,tri_naive_all_fire,0.0333,-0.2657,0.009,0.0348,0.2978,0.08
35b_a3b_moe,degraded_instruct,base_f16,tri_routed_68_20_12,0.0767,0.0373,0.0497,0.0025,0.0313,-0.0009
35b_a3b_moe,degraded_instruct,base_f16,tri_routed_72_18_10,0.0754,0.0356,0.0498,0.004,0.0267,0.0018
35b_a3b_moe,degraded_instruct,base_f16,tri_stability_70,0.0721,0.0258,0.0474,0.0084,0.0284,0.0073
35b_a3b_moe,degraded_instruct,base_f16,tri_structural_65,0.0771,0.0264,0.0494,0.0044,0.0359,0.006
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cognitive_25_structural_75,0.2879,0.216,0.4842,-0.2254,0.015,-0.0554
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0456,0.0371,0.1888,-0.1011,0.0681,-0.0281
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cognitive_only,0.0229,0.0185,0.1141,-0.0642,0.0333,0.0059
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cognitive_structural_equal,0.1668,0.1283,0.3693,-0.189,0.0246,-0.0406
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cyber_25_structural_75,0.3275,0.2404,0.5024,-0.2417,0.0229,-0.0895
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cyber_only,0.0425,0.0331,0.1489,-0.0882,0.064,-0.0241
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,0.2137,0.1606,0.405,-0.1954,0.0427,-0.0829
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,structural_only,0.2316,0.1781,0.4127,-0.1927,0.0004,-0.0685
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,tri_equal,0.2339,0.171,0.4322,-0.1952,0.0577,-0.0583
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,0.3239,0.1787,0.5083,-0.2248,0.3139,-0.0171
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,0.5223,0.375,0.6322,-0.2744,0.036,-0.09
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,0.5622,0.4052,0.6617,-0.2829,0.0252,-0.0983
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,tri_stability_70,0.5375,0.3846,0.6468,-0.2675,0.0317,-0.081
35b_a3b_moe,degraded_instruct,collapsed_q2_edge,tri_structural_65,0.4937,0.356,0.6158,-0.2604,0.0362,-0.0968
35b_a3b_moe,degraded_instruct,damaged_q2,cognitive_25_structural_75,0.6032,0.4444,0.5507,-0.1416,0.015,-0.0765
35b_a3b_moe,degraded_instruct,damaged_q2,cognitive_cyber_equal,0.155,0.1075,0.2425,-0.0629,0.0677,-0.0171
35b_a3b_moe,degraded_instruct,damaged_q2,cognitive_only,0.0744,0.0565,0.1434,-0.0362,0.0415,-0.005
35b_a3b_moe,degraded_instruct,damaged_q2,cognitive_structural_equal,0.3994,0.2982,0.4394,-0.1114,0.0259,-0.0425
35b_a3b_moe,degraded_instruct,damaged_q2,cyber_25_structural_75,0.6094,0.4561,0.552,-0.1433,0.0221,-0.0921
35b_a3b_moe,degraded_instruct,damaged_q2,cyber_only,0.1136,0.0742,0.189,-0.0614,0.0873,-0.0233
35b_a3b_moe,degraded_instruct,damaged_q2,cyber_structural_equal,0.4538,0.3309,0.4564,-0.1266,0.0463,-0.0852
35b_a3b_moe,degraded_instruct,damaged_q2,structural_only,0.5105,0.3932,0.5004,-0.132,0.0048,-0.0846
35b_a3b_moe,degraded_instruct,damaged_q2,tri_equal,0.4913,0.3382,0.4952,-0.1385,0.0713,-0.0531
35b_a3b_moe,degraded_instruct,damaged_q2,tri_naive_all_fire,0.5777,0.2898,0.5385,-0.1285,0.3086,0.0012
35b_a3b_moe,degraded_instruct,damaged_q2,tri_routed_68_20_12,0.7811,0.5546,0.6534,-0.1641,0.0375,-0.0961
35b_a3b_moe,degraded_instruct,damaged_q2,tri_routed_72_18_10,0.8063,0.5786,0.6675,-0.1745,0.0296,-0.1036
35b_a3b_moe,degraded_instruct,damaged_q2,tri_stability_70,0.7963,0.5694,0.6613,-0.1735,0.0309,-0.0979
35b_a3b_moe,degraded_instruct,damaged_q2,tri_structural_65,0.7646,0.5434,0.6402,-0.1672,0.0369,-0.0861
35b_a3b_moe,degraded_instruct,damaged_q3,cognitive_25_structural_75,0.6796,0.5032,0.427,-0.066,0.0166,-0.0252
35b_a3b_moe,degraded_instruct,damaged_q3,cognitive_cyber_equal,0.3575,0.2452,0.254,-0.0362,0.0731,0.0067
35b_a3b_moe,degraded_instruct,damaged_q3,cognitive_only,0.2114,0.1536,0.1679,-0.0223,0.0437,0.0202
35b_a3b_moe,degraded_instruct,damaged_q3,cognitive_structural_equal,0.6629,0.4769,0.4164,-0.0637,0.031,-0.0098
35b_a3b_moe,degraded_instruct,damaged_q3,cyber_25_structural_75,0.6819,0.5257,0.4286,-0.0746,0.0296,-0.05
35b_a3b_moe,degraded_instruct,damaged_q3,cyber_only,0.2796,0.1871,0.2003,-0.0269,0.0839,-0.0012
35b_a3b_moe,degraded_instruct,damaged_q3,cyber_structural_equal,0.6394,0.4655,0.4041,-0.0581,0.0527,-0.03
35b_a3b_moe,degraded_instruct,damaged_q3,structural_only,0.6725,0.5171,0.4238,-0.0716,0.0091,-0.0342
35b_a3b_moe,degraded_instruct,damaged_q3,tri_equal,0.675,0.4765,0.4242,-0.065,0.0664,-0.0237
35b_a3b_moe,degraded_instruct,damaged_q3,tri_naive_all_fire,0.6448,0.2327,0.3853,-0.0487,0.3354,0.0473
35b_a3b_moe,degraded_instruct,damaged_q3,tri_routed_68_20_12,0.6885,0.51,0.4297,-0.0752,0.0362,-0.036
35b_a3b_moe,degraded_instruct,damaged_q3,tri_routed_72_18_10,0.6885,0.5186,0.4303,-0.0777,0.0285,-0.0419
35b_a3b_moe,degraded_instruct,damaged_q3,tri_stability_70,0.6889,0.5194,0.4319,-0.0779,0.0371,-0.0419
35b_a3b_moe,degraded_instruct,damaged_q3,tri_structural_65,0.6829,0.5196,0.43,-0.0706,0.0375,-0.0546
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_25_structural_75,0.461,0.3387,0.2589,-0.0225,0.0146,-0.0033
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_cyber_equal,0.3717,0.2435,0.2077,-0.0091,0.0686,0.0063
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_only,0.2504,0.1648,0.1429,-0.0054,0.0415,0.0175
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_structural_equal,0.4596,0.3208,0.2566,-0.0248,0.0278,0.0054
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_25_structural_75,0.465,0.3531,0.2607,-0.0248,0.0246,-0.0275
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_only,0.2904,0.185,0.1633,-0.0102,0.0736,0.0013
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_structural_equal,0.4575,0.3221,0.2572,-0.0208,0.0461,-0.0135
35b_a3b_moe,degraded_instruct,damaged_q4,structural_only,0.4619,0.3646,0.2599,-0.0245,0.0075,-0.0237
35b_a3b_moe,degraded_instruct,damaged_q4,tri_equal,0.4579,0.3018,0.2577,-0.0162,0.0655,-0.0027
35b_a3b_moe,degraded_instruct,damaged_q4,tri_naive_all_fire,0.4233,0.0671,0.2188,0.0021,0.3161,0.0571
35b_a3b_moe,degraded_instruct,damaged_q4,tri_routed_68_20_12,0.4698,0.3552,0.2623,-0.0296,0.028,-0.0246
35b_a3b_moe,degraded_instruct,damaged_q4,tri_routed_72_18_10,0.4713,0.3623,0.2632,-0.0285,0.0325,-0.0337
35b_a3b_moe,degraded_instruct,damaged_q4,tri_stability_70,0.4704,0.3514,0.2633,-0.0325,0.0323,-0.0262
35b_a3b_moe,degraded_instruct,damaged_q4,tri_structural_65,0.4706,0.3446,0.2628,-0.0318,0.0355,-0.0196
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_25_structural_75,0.1637,0.1285,0.0975,-0.0098,0.0077,-0.0063
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_cyber_equal,0.1535,0.0523,0.0918,-0.0006,0.0652,0.0133
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_only,0.1521,0.0756,0.0898,-0.0012,0.0375,0.0131
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_equal,0.1621,0.1056,0.0957,-0.011,0.0275,0.0012
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_25_structural_75,0.1596,0.1131,0.0961,-0.0035,0.0244,-0.009
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_only,0.1442,0.0385,0.0865,0.0021,0.0786,0.0133
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_equal,0.1679,0.0931,0.0978,-0.0133,0.0473,-0.0017
35b_a3b_moe,degraded_instruct,healthy_q6,structural_only,0.161,0.1354,0.0978,-0.0092,0.0017,-0.0115
35b_a3b_moe,degraded_instruct,healthy_q6,tri_equal,0.1596,0.0756,0.0953,-0.0048,0.0607,-0.0023
