model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
27b,instruct,healthy_q6,tri_equal,extreme,1200,0.9225,0.6342,0.9458,0.9875,0.0675,0.1067,0.2567,0.0617,0.569,none
27b,instruct,healthy_q6,tri_equal,high,1200,0.9425,0.7567,0.9605,0.99,0.0483,0.0633,0.1558,0.0592,0.7141,none
27b,instruct,healthy_q6,tri_equal,low,1200,0.9325,0.8108,0.9708,0.9917,0.0342,0.0417,0.0925,0.0367,0.783,none
27b,instruct,healthy_q6,tri_equal,medium,1200,0.9467,0.7858,0.9691,0.9933,0.0392,0.055,0.1292,0.0392,0.7508,none
27b,instruct,healthy_q6,tri_naive_all_fire,extreme,1200,0.8875,0.3758,0.9002,0.9917,0.0792,0.4033,0.3233,0.0608,0.2425,none
27b,instruct,healthy_q6,tri_naive_all_fire,high,1200,0.8942,0.4633,0.9192,0.9892,0.08,0.3317,0.2633,0.0442,0.3497,none
27b,instruct,healthy_q6,tri_naive_all_fire,low,1200,0.9058,0.6033,0.9415,0.9867,0.0508,0.2333,0.1483,0.0392,0.5276,none
27b,instruct,healthy_q6,tri_naive_all_fire,medium,1200,0.9083,0.5483,0.9331,0.9875,0.0625,0.2933,0.1683,0.0458,0.4552,none
27b,instruct,healthy_q6,tri_routed_68_20_12,extreme,1200,0.9483,0.725,0.9589,0.9883,0.0458,0.0642,0.1967,0.055,0.6799,none
27b,instruct,healthy_q6,tri_routed_68_20_12,high,1200,0.9425,0.7842,0.9625,0.9867,0.0458,0.0383,0.1508,0.0517,0.7481,none
27b,instruct,healthy_q6,tri_routed_68_20_12,low,1200,0.9333,0.8333,0.9712,0.9883,0.0308,0.0217,0.085,0.0383,0.811,none
27b,instruct,healthy_q6,tri_routed_68_20_12,medium,1200,0.9625,0.8442,0.9724,0.99,0.0283,0.0325,0.0992,0.0467,0.8189,none
27b,instruct,healthy_q6,tri_routed_72_18_10,extreme,1200,0.9425,0.7042,0.9554,0.9883,0.0492,0.0592,0.2283,0.0558,0.6565,none
27b,instruct,healthy_q6,tri_routed_72_18_10,high,1200,0.9458,0.7858,0.9636,0.9867,0.0417,0.0317,0.1542,0.0508,0.7521,none
27b,instruct,healthy_q6,tri_routed_72_18_10,low,1200,0.9417,0.8358,0.9737,0.9883,0.0233,0.0158,0.0992,0.0342,0.816,none
27b,instruct,healthy_q6,tri_routed_72_18_10,medium,1200,0.9625,0.85,0.975,0.9917,0.0258,0.0283,0.095,0.0408,0.8269,none
27b,instruct,healthy_q6,tri_stability_70,extreme,1200,0.9483,0.7117,0.9579,0.9925,0.045,0.0617,0.2283,0.0567,0.6647,none
27b,instruct,healthy_q6,tri_stability_70,high,1200,0.9575,0.7675,0.965,0.99,0.0358,0.0275,0.1908,0.0433,0.7338,none
27b,instruct,healthy_q6,tri_stability_70,low,1200,0.9408,0.8183,0.9731,0.9942,0.0292,0.0283,0.1075,0.0317,0.7937,none
27b,instruct,healthy_q6,tri_stability_70,medium,1200,0.9542,0.825,0.9719,0.9925,0.035,0.0283,0.1133,0.0367,0.7979,none
27b,instruct,healthy_q6,tri_structural_65,extreme,1200,0.9358,0.7042,0.9534,0.9892,0.0567,0.0667,0.2092,0.0633,0.6539,none
27b,instruct,healthy_q6,tri_structural_65,high,1200,0.9483,0.7767,0.9615,0.995,0.0442,0.0392,0.1583,0.065,0.7397,none
27b,instruct,healthy_q6,tri_structural_65,low,1200,0.9358,0.85,0.9745,0.9925,0.0225,0.02,0.0783,0.0417,0.8309,none
27b,instruct,healthy_q6,tri_structural_65,medium,1200,0.96,0.8442,0.9741,0.9942,0.0275,0.0292,0.1017,0.0425,0.8198,none
27b,instruct,healthy_q8,baseline,extreme,1200,0.8367,0.6683,0.88,0.9242,0.0325,0.0425,0.1992,0.4675,0.6108,none
27b,instruct,healthy_q8,baseline,high,1200,0.8567,0.7492,0.8846,0.9417,0.0333,0.0067,0.1475,0.4267,0.7047,none
27b,instruct,healthy_q8,baseline,low,1200,0.8025,0.7442,0.9226,0.9475,0.0125,0.0,0.0725,0.2033,0.7244,none
27b,instruct,healthy_q8,baseline,medium,1200,0.8392,0.7558,0.8956,0.9308,0.0217,0.0075,0.1192,0.3567,0.7205,none
27b,instruct,healthy_q8,cognitive_25_structural_75,extreme,1200,0.9558,0.7725,0.9634,0.9942,0.0392,0.0408,0.1742,0.06,0.7356,none
27b,instruct,healthy_q8,cognitive_25_structural_75,high,1200,0.9683,0.8092,0.9699,0.9917,0.0283,0.0175,0.1592,0.0442,0.7822,none
27b,instruct,healthy_q8,cognitive_25_structural_75,low,1200,0.9492,0.875,0.9766,0.985,0.0125,0.005,0.0758,0.0392,0.8622,none
27b,instruct,healthy_q8,cognitive_25_structural_75,medium,1200,0.9517,0.8558,0.9696,0.9933,0.0317,0.0142,0.0992,0.0583,0.8327,none
27b,instruct,healthy_q8,cognitive_cyber_equal,extreme,1200,0.9425,0.675,0.9517,0.9925,0.0425,0.1117,0.2217,0.095,0.6174,none
27b,instruct,healthy_q8,cognitive_cyber_equal,high,1200,0.9483,0.7517,0.9622,0.9883,0.0392,0.0742,0.1583,0.0625,0.7093,none
27b,instruct,healthy_q8,cognitive_cyber_equal,low,1200,0.9433,0.8025,0.974,0.9925,0.0275,0.0517,0.1042,0.0308,0.774,none
27b,instruct,healthy_q8,cognitive_cyber_equal,medium,1200,0.9533,0.77,0.9683,0.9925,0.035,0.0775,0.1275,0.0492,0.7313,none
27b,instruct,healthy_q8,cognitive_only,extreme,1200,0.9042,0.6675,0.9162,0.9842,0.0533,0.0875,0.225,0.2792,0.602,none
27b,instruct,healthy_q8,cognitive_only,high,1200,0.9158,0.7433,0.9337,0.9875,0.0517,0.0425,0.1658,0.19,0.6966,none
27b,instruct,healthy_q8,cognitive_only,low,1200,0.9125,0.8067,0.9669,0.9925,0.0317,0.0208,0.0967,0.055,0.7825,none
27b,instruct,healthy_q8,cognitive_only,medium,1200,0.9292,0.7792,0.9519,0.9883,0.04,0.045,0.1375,0.115,0.7414,none
27b,instruct,healthy_q8,cognitive_structural_equal,extreme,1200,0.9442,0.7358,0.9577,0.9858,0.0483,0.0475,0.1958,0.0567,0.6933,none
27b,instruct,healthy_q8,cognitive_structural_equal,high,1200,0.9583,0.7975,0.9672,0.9908,0.0325,0.0333,0.1533,0.0517,0.7662,none
27b,instruct,healthy_q8,cognitive_structural_equal,low,1200,0.9417,0.8475,0.9755,0.995,0.0275,0.02,0.0833,0.0317,0.827,none
27b,instruct,healthy_q8,cognitive_structural_equal,medium,1200,0.9633,0.8425,0.9743,0.9958,0.0233,0.025,0.1058,0.0492,0.8196,none
27b,instruct,healthy_q8,cyber_25_structural_75,extreme,1200,0.9658,0.7675,0.9624,0.9842,0.0275,0.0475,0.1808,0.0708,0.7317,none
27b,instruct,healthy_q8,cyber_25_structural_75,high,1200,0.9617,0.83,0.9685,0.9875,0.0275,0.0183,0.1308,0.0575,0.8047,none
27b,instruct,healthy_q8,cyber_25_structural_75,low,1200,0.94,0.8708,0.9768,0.9942,0.0225,0.01,0.0633,0.0383,0.8551,none
27b,instruct,healthy_q8,cyber_25_structural_75,medium,1200,0.9575,0.8667,0.9735,0.9917,0.0258,0.0225,0.0825,0.0517,0.8452,none
27b,instruct,healthy_q8,cyber_only,extreme,1200,0.8775,0.6167,0.9175,0.945,0.0667,0.105,0.2458,0.1833,0.5468,none
27b,instruct,healthy_q8,cyber_only,high,1200,0.9083,0.72,0.9385,0.9675,0.0508,0.0792,0.1725,0.1342,0.6684,none
27b,instruct,healthy_q8,cyber_only,low,1200,0.9083,0.785,0.9603,0.9833,0.0383,0.0558,0.0967,0.0608,0.7516,none
27b,instruct,healthy_q8,cyber_only,medium,1200,0.9292,0.7617,0.9507,0.9708,0.0317,0.065,0.1325,0.1142,0.7229,none
27b,instruct,healthy_q8,cyber_structural_equal,extreme,1200,0.9475,0.7275,0.9601,0.9908,0.0492,0.0708,0.1925,0.045,0.6809,none
27b,instruct,healthy_q8,cyber_structural_equal,high,1200,0.9625,0.8075,0.9691,0.9892,0.025,0.0475,0.1358,0.0575,0.7768,none
27b,instruct,healthy_q8,cyber_structural_equal,low,1200,0.9517,0.8425,0.9766,0.9875,0.015,0.0367,0.085,0.0358,0.8221,none
27b,instruct,healthy_q8,cyber_structural_equal,medium,1200,0.9575,0.8183,0.9736,0.9942,0.03,0.0467,0.1083,0.04,0.7893,none
27b,instruct,healthy_q8,structural_only,extreme,1200,0.9558,0.7675,0.9609,0.9917,0.0408,0.0325,0.1825,0.065,0.7309,none
27b,instruct,healthy_q8,structural_only,high,1200,0.965,0.8383,0.9719,0.9925,0.0308,0.0108,0.1283,0.0408,0.8146,none
27b,instruct,healthy_q8,structural_only,low,1200,0.9567,0.8925,0.9804,0.9892,0.0117,0.0008,0.0667,0.0317,0.8819,none
27b,instruct,healthy_q8,structural_only,medium,1200,0.9642,0.8667,0.9732,0.9892,0.02,0.0142,0.0908,0.0567,0.8477,none
27b,instruct,healthy_q8,tri_equal,extreme,1200,0.9467,0.7142,0.9585,0.9917,0.0492,0.1083,0.1708,0.0625,0.661,none
27b,instruct,healthy_q8,tri_equal,high,1200,0.9508,0.7433,0.9603,0.9858,0.0417,0.0625,0.1783,0.0575,0.7012,none
27b,instruct,healthy_q8,tri_equal,low,1200,0.9408,0.8292,0.9734,0.9833,0.0217,0.0425,0.0825,0.0375,0.8057,none
27b,instruct,healthy_q8,tri_equal,medium,1200,0.9492,0.8067,0.9651,0.9833,0.0383,0.0508,0.1117,0.0558,0.7733,none
27b,instruct,healthy_q8,tri_naive_all_fire,extreme,1200,0.8892,0.4208,0.9051,0.9892,0.0733,0.3933,0.275,0.0633,0.295,none
27b,instruct,healthy_q8,tri_naive_all_fire,high,1200,0.9133,0.5092,0.9298,0.9908,0.0617,0.3242,0.2125,0.0433,0.4067,none
27b,instruct,healthy_q8,tri_naive_all_fire,low,1200,0.9167,0.6117,0.9441,0.9883,0.0533,0.2283,0.1467,0.03,0.5368,none
27b,instruct,healthy_q8,tri_naive_all_fire,medium,1200,0.9133,0.5492,0.9345,0.9892,0.0592,0.2875,0.1733,0.0458,0.4578,none
27b,instruct,healthy_q8,tri_routed_68_20_12,extreme,1200,0.9542,0.7483,0.9624,0.9908,0.0392,0.0625,0.1742,0.0583,0.7072,none
27b,instruct,healthy_q8,tri_routed_68_20_12,high,1200,0.9658,0.8225,0.97,0.99,0.025,0.0333,0.1308,0.0567,0.795,none
27b,instruct,healthy_q8,tri_routed_68_20_12,low,1200,0.94,0.8433,0.9744,0.9917,0.0275,0.0217,0.0833,0.035,0.8223,none
27b,instruct,healthy_q8,tri_routed_68_20_12,medium,1200,0.9625,0.8567,0.9752,0.9917,0.0225,0.03,0.0925,0.0458,0.8342,none
27b,instruct,healthy_q8,tri_routed_72_18_10,extreme,1200,0.9575,0.74,0.9602,0.9892,0.035,0.0458,0.1992,0.0708,0.7009,none
27b,instruct,healthy_q8,tri_routed_72_18_10,high,1200,0.9567,0.815,0.9672,0.995,0.0317,0.0308,0.1417,0.0617,0.7849,none
27b,instruct,healthy_q8,tri_routed_72_18_10,low,1200,0.9408,0.8483,0.975,0.9933,0.0233,0.0158,0.0892,0.0375,0.8292,none
27b,instruct,healthy_q8,tri_routed_72_18_10,medium,1200,0.9625,0.8592,0.9723,0.9908,0.0233,0.0208,0.0958,0.0567,0.8375,none
27b,instruct,healthy_q8,tri_stability_70,extreme,1200,0.9575,0.7517,0.9632,0.9883,0.0367,0.0592,0.175,0.055,0.7121,none
27b,instruct,healthy_q8,tri_stability_70,high,1200,0.9717,0.8333,0.9714,0.9858,0.0242,0.025,0.1275,0.0475,0.8085,none
27b,instruct,healthy_q8,tri_stability_70,low,1200,0.95,0.86,0.9767,0.9842,0.0117,0.0158,0.0842,0.0375,0.8447,none
27b,instruct,healthy_q8,tri_stability_70,medium,1200,0.9683,0.8683,0.976,0.9883,0.0175,0.0225,0.0892,0.0467,0.8491,none
27b,instruct,healthy_q8,tri_structural_65,extreme,1200,0.9525,0.7267,0.9611,0.9867,0.0375,0.08,0.1833,0.06,0.6817,none
27b,instruct,healthy_q8,tri_structural_65,high,1200,0.9642,0.7942,0.9672,0.9883,0.0225,0.0342,0.16,0.0625,0.7647,none
27b,instruct,healthy_q8,tri_structural_65,low,1200,0.95,0.865,0.9784,0.995,0.02,0.0158,0.0783,0.0317,0.848,none
27b,instruct,healthy_q8,tri_structural_65,medium,1200,0.9558,0.8425,0.9711,0.9908,0.0283,0.0233,0.1025,0.0517,0.8185,none
27b,instruct,q1_k_m,baseline,extreme,1200,0.0,0.0,0.0002,0.0675,0.9783,0.035,1.0,5.9958,-0.6803,cascade
27b,instruct,q1_k_m,baseline,high,1200,0.0,0.0,0.0028,0.1433,0.82,0.0083,0.6583,5.1517,-0.5579,cascade
27b,instruct,q1_k_m,baseline,low,1200,0.0033,0.0025,0.0605,0.3175,0.4025,0.0,0.3317,3.1683,-0.3032,classification_miss
27b,instruct,q1_k_m,baseline,medium,1200,0.0,0.0,0.0192,0.2508,0.6142,0.0067,0.4942,4.61,-0.4556,cascade
27b,instruct,q1_k_m,cognitive_25_structural_75,extreme,1200,0.0225,0.015,0.1506,0.4608,0.5658,0.0492,0.7992,3.8058,-0.4188,cascade
27b,instruct,q1_k_m,cognitive_25_structural_75,high,1200,0.04,0.0308,0.2295,0.5433,0.4517,0.0133,0.535,2.9975,-0.3,cascade
27b,instruct,q1_k_m,cognitive_25_structural_75,low,1200,0.1367,0.1025,0.4352,0.6375,0.2283,0.0067,0.29,1.51,-0.066,classification_miss
27b,instruct,q1_k_m,cognitive_25_structural_75,medium,1200,0.0867,0.0708,0.3148,0.5942,0.3317,0.0225,0.4192,2.4475,-0.1891,cascade
27b,instruct,q1_k_m,cognitive_cyber_equal,extreme,1200,0.0,0.0,0.0069,0.2725,0.9175,0.0975,0.9267,5.7358,-0.6557,cascade
27b,instruct,q1_k_m,cognitive_cyber_equal,high,1200,0.0,0.0,0.0257,0.3342,0.74,0.0858,0.6258,4.7833,-0.5284,cascade
27b,instruct,q1_k_m,cognitive_cyber_equal,low,1200,0.0167,0.0075,0.1587,0.4983,0.3392,0.0642,0.32,2.6475,-0.2651,cascade
27b,instruct,q1_k_m,cognitive_cyber_equal,medium,1200,0.0042,0.0025,0.0698,0.44,0.5425,0.0708,0.4617,3.9842,-0.4106,cascade
27b,instruct,q1_k_m,cognitive_only,extreme,1200,0.0,0.0,0.0007,0.1575,0.9525,0.08,0.9925,5.9417,-0.6782,cascade
27b,instruct,q1_k_m,cognitive_only,high,1200,0.0,0.0,0.0106,0.2725,0.7983,0.0367,0.6458,5.0408,-0.5505,cascade
27b,instruct,q1_k_m,cognitive_only,low,1200,0.0033,0.0033,0.107,0.4292,0.3583,0.0333,0.3275,2.92,-0.283,cascade
27b,instruct,q1_k_m,cognitive_only,medium,1200,0.0008,0.0008,0.039,0.3317,0.5833,0.0475,0.4933,4.3375,-0.44,cascade
27b,instruct,q1_k_m,cognitive_structural_equal,extreme,1200,0.0042,0.0008,0.0728,0.4192,0.68,0.0525,0.8533,4.5175,-0.5078,cascade
27b,instruct,q1_k_m,cognitive_structural_equal,high,1200,0.0192,0.0142,0.1325,0.4533,0.5483,0.02,0.5758,3.625,-0.3817,cascade
27b,instruct,q1_k_m,cognitive_structural_equal,low,1200,0.075,0.0492,0.3298,0.5967,0.265,0.02,0.2933,1.9258,-0.1541,classification_miss
27b,instruct,q1_k_m,cognitive_structural_equal,medium,1200,0.04,0.0342,0.2199,0.5392,0.39,0.03,0.4308,2.9533,-0.271,cascade
27b,instruct,q1_k_m,cyber_25_structural_75,extreme,1200,0.0308,0.0167,0.1772,0.485,0.5658,0.0525,0.7633,3.5283,-0.4011,cascade
27b,instruct,q1_k_m,cyber_25_structural_75,high,1200,0.06,0.0458,0.2387,0.5117,0.4283,0.03,0.5367,2.9225,-0.2777,cascade
27b,instruct,q1_k_m,cyber_25_structural_75,low,1200,0.13,0.1008,0.4457,0.6492,0.22,0.0117,0.2633,1.5017,-0.0637,classification_miss
27b,instruct,q1_k_m,cyber_25_structural_75,medium,1200,0.1267,0.11,0.3531,0.5875,0.3192,0.0175,0.3692,2.2742,-0.1325,cascade
27b,instruct,q1_k_m,cyber_only,extreme,1200,0.0,0.0,0.008,0.195,0.9083,0.1158,0.9025,5.7417,-0.6549,cascade
27b,instruct,q1_k_m,cyber_only,high,1200,0.0008,0.0008,0.0221,0.2933,0.7517,0.085,0.615,4.8158,-0.5317,cascade
27b,instruct,q1_k_m,cyber_only,low,1200,0.0075,0.0042,0.123,0.4542,0.3817,0.0567,0.3317,2.785,-0.2874,cascade
27b,instruct,q1_k_m,cyber_only,medium,1200,0.0075,0.0067,0.0702,0.365,0.5358,0.0692,0.4517,4.0525,-0.4067,cascade
27b,instruct,q1_k_m,cyber_structural_equal,extreme,1200,0.0067,0.0042,0.0963,0.395,0.6675,0.0717,0.76,4.1825,-0.4803,cascade
27b,instruct,q1_k_m,cyber_structural_equal,high,1200,0.0242,0.0167,0.1559,0.46,0.5242,0.0392,0.51,3.4708,-0.3628,cascade
27b,instruct,q1_k_m,cyber_structural_equal,low,1200,0.075,0.0608,0.3504,0.6117,0.245,0.0267,0.2725,1.8467,-0.1321,classification_miss
27b,instruct,q1_k_m,cyber_structural_equal,medium,1200,0.0508,0.045,0.2403,0.5275,0.3975,0.0358,0.3858,2.8167,-0.2531,cascade
27b,instruct,q1_k_m,structural_only,extreme,1200,0.0242,0.0125,0.1426,0.4192,0.6008,0.0392,0.8108,3.8333,-0.4321,cascade
27b,instruct,q1_k_m,structural_only,high,1200,0.0417,0.0317,0.2052,0.4642,0.4792,0.0125,0.5192,3.0767,-0.31,cascade
27b,instruct,q1_k_m,structural_only,low,1200,0.0883,0.0608,0.3904,0.5717,0.2175,0.0033,0.2842,1.67,-0.1113,classification_miss
27b,instruct,q1_k_m,structural_only,medium,1200,0.0708,0.0608,0.2836,0.5175,0.3575,0.0175,0.3925,2.55,-0.2088,cascade
27b,instruct,q1_k_m,tri_equal,extreme,1200,0.0108,0.0075,0.1003,0.4358,0.6442,0.1058,0.815,4.21,-0.4826,cascade
27b,instruct,q1_k_m,tri_equal,high,1200,0.0283,0.0183,0.1608,0.5008,0.5442,0.0567,0.5467,3.35,-0.3675,cascade
27b,instruct,q1_k_m,tri_equal,low,1200,0.08,0.0567,0.351,0.6242,0.2433,0.0475,0.2858,1.8392,-0.1407,classification_miss
27b,instruct,q1_k_m,tri_equal,medium,1200,0.0517,0.0483,0.2509,0.5758,0.3692,0.0525,0.4108,2.7792,-0.2447,cascade
27b,instruct,q1_k_m,tri_naive_all_fire,extreme,1200,0.0092,0.0025,0.1317,0.4233,0.55,0.3708,0.9267,3.7692,-0.4993,cascade
27b,instruct,q1_k_m,tri_naive_all_fire,high,1200,0.0225,0.0108,0.1971,0.5125,0.4567,0.3383,0.5883,3.06,-0.3939,cascade
27b,instruct,q1_k_m,tri_naive_all_fire,low,1200,0.1275,0.0692,0.4324,0.6967,0.2158,0.2333,0.3475,1.5058,-0.1453,classification_miss
27b,instruct,q1_k_m,tri_naive_all_fire,medium,1200,0.0683,0.0542,0.2967,0.5767,0.3117,0.2783,0.4525,2.4742,-0.2549,cascade
27b,instruct,q1_k_m,tri_routed_68_20_12,extreme,1200,0.0658,0.0308,0.2833,0.5475,0.4858,0.0608,0.785,2.8475,-0.3323,cascade
27b,instruct,q1_k_m,tri_routed_68_20_12,high,1200,0.1258,0.0925,0.3452,0.595,0.3742,0.0425,0.49,2.3825,-0.1866,cascade
27b,instruct,q1_k_m,tri_routed_68_20_12,low,1200,0.2183,0.17,0.5594,0.7092,0.1717,0.0225,0.2475,1.1408,0.0372,classification_miss
27b,instruct,q1_k_m,tri_routed_68_20_12,medium,1200,0.1642,0.1383,0.4383,0.6383,0.2808,0.0233,0.3658,1.8833,-0.074,cascade
27b,instruct,q1_k_m,tri_routed_72_18_10,extreme,1200,0.0775,0.0392,0.2956,0.555,0.4508,0.0558,0.7967,2.77,-0.3095,cascade
27b,instruct,q1_k_m,tri_routed_72_18_10,high,1200,0.145,0.1133,0.3675,0.6158,0.375,0.0308,0.515,2.23,-0.158,cascade
27b,instruct,q1_k_m,tri_routed_72_18_10,low,1200,0.2817,0.2133,0.5842,0.7292,0.1783,0.0142,0.2767,1.0508,0.0823,none
27b,instruct,q1_k_m,tri_routed_72_18_10,medium,1200,0.1967,0.155,0.4606,0.6533,0.2858,0.0242,0.35,1.76,-0.0516,cascade
27b,instruct,q1_k_m,tri_stability_70,extreme,1200,0.065,0.0325,0.2845,0.5658,0.47,0.0508,0.7542,2.8342,-0.3207,cascade
27b,instruct,q1_k_m,tri_stability_70,high,1200,0.1233,0.0875,0.3408,0.5883,0.3883,0.0333,0.5067,2.3758,-0.195,cascade
27b,instruct,q1_k_m,tri_stability_70,low,1200,0.2492,0.1917,0.5655,0.7125,0.1792,0.0142,0.275,1.12,0.0571,classification_miss
27b,instruct,q1_k_m,tri_stability_70,medium,1200,0.195,0.1575,0.4616,0.6525,0.2717,0.0392,0.3767,1.7792,-0.0509,cascade
27b,instruct,q1_k_m,tri_structural_65,extreme,1200,0.0467,0.025,0.2476,0.5083,0.5017,0.0717,0.7433,3.055,-0.3521,cascade
27b,instruct,q1_k_m,tri_structural_65,high,1200,0.105,0.0733,0.3308,0.61,0.4025,0.0417,0.5342,2.43,-0.22,cascade
27b,instruct,q1_k_m,tri_structural_65,low,1200,0.215,0.1658,0.5267,0.7058,0.1942,0.0292,0.2767,1.2358,0.0178,classification_miss
27b,instruct,q1_k_m,tri_structural_65,medium,1200,0.165,0.1308,0.4374,0.6583,0.275,0.0392,0.385,1.9067,-0.0856,cascade
27b,instruct,q8_k_m,baseline,extreme,1200,0.8567,0.7075,0.8846,0.9333,0.0333,0.04,0.1633,0.47,0.6529,none
27b,instruct,q8_k_m,baseline,high,1200,0.8808,0.7808,0.9005,0.9325,0.015,0.0067,0.1392,0.3667,0.7455,none
27b,instruct,q8_k_m,baseline,low,1200,0.815,0.7625,0.9282,0.96,0.015,0.0,0.065,0.1925,0.7432,none
27b,instruct,q8_k_m,baseline,medium,1200,0.8875,0.8208,0.9209,0.9542,0.0175,0.0092,0.0775,0.2808,0.7935,none
27b,instruct,q8_k_m,cognitive_25_structural_75,extreme,1200,0.9733,0.7725,0.9667,0.9917,0.0233,0.0417,0.18,0.0642,0.7396,none
27b,instruct,q8_k_m,cognitive_25_structural_75,high,1200,0.9692,0.8325,0.9701,0.9933,0.0275,0.0167,0.1317,0.0558,0.8076,none
27b,instruct,q8_k_m,cognitive_25_structural_75,low,1200,0.9592,0.8867,0.9794,0.985,0.0142,0.0033,0.0742,0.0275,0.8744,none
27b,instruct,q8_k_m,cognitive_25_structural_75,medium,1200,0.9675,0.88,0.9761,0.985,0.02,0.0108,0.0883,0.0392,0.8628,none
27b,instruct,q8_k_m,cognitive_cyber_equal,extreme,1200,0.9367,0.6817,0.9517,0.9925,0.0583,0.105,0.2175,0.0667,0.6224,none
27b,instruct,q8_k_m,cognitive_cyber_equal,high,1200,0.955,0.775,0.9686,0.9917,0.0308,0.0708,0.1492,0.05,0.7372,none
27b,instruct,q8_k_m,cognitive_cyber_equal,low,1200,0.9425,0.8125,0.9744,0.9908,0.0242,0.0508,0.0925,0.0342,0.786,none
27b,instruct,q8_k_m,cognitive_cyber_equal,medium,1200,0.95,0.7892,0.9673,0.9867,0.03,0.06,0.1233,0.055,0.7555,none
27b,instruct,q8_k_m,cognitive_only,extreme,1200,0.9167,0.6883,0.9288,0.9842,0.045,0.0733,0.2108,0.2325,0.6317,none
27b,instruct,q8_k_m,cognitive_only,high,1200,0.935,0.7667,0.9456,0.99,0.0408,0.0408,0.155,0.1508,0.7263,none
27b,instruct,q8_k_m,cognitive_only,low,1200,0.9108,0.7958,0.9645,0.9925,0.0383,0.0333,0.1,0.0533,0.767,none
27b,instruct,q8_k_m,cognitive_only,medium,1200,0.9383,0.8033,0.9592,0.9908,0.0308,0.0475,0.105,0.105,0.7709,none
27b,instruct,q8_k_m,cognitive_structural_equal,extreme,1200,0.9508,0.7408,0.9606,0.9883,0.04,0.0558,0.1958,0.0567,0.6992,none
27b,instruct,q8_k_m,cognitive_structural_equal,high,1200,0.9633,0.8267,0.9697,0.9958,0.0292,0.0217,0.1375,0.0558,0.7998,none
27b,instruct,q8_k_m,cognitive_structural_equal,low,1200,0.9325,0.8558,0.9726,0.9875,0.02,0.0092,0.0758,0.0475,0.8396,none
27b,instruct,q8_k_m,cognitive_structural_equal,medium,1200,0.9592,0.8533,0.9725,0.9858,0.0225,0.02,0.1033,0.0483,0.8319,none
27b,instruct,q8_k_m,cyber_25_structural_75,extreme,1200,0.9592,0.76,0.9629,0.9942,0.0367,0.0492,0.1775,0.0667,0.7216,none
27b,instruct,q8_k_m,cyber_25_structural_75,high,1200,0.9675,0.8383,0.9707,0.99,0.0283,0.0175,0.1217,0.0517,0.814,none
27b,instruct,q8_k_m,cyber_25_structural_75,low,1200,0.9525,0.8725,0.9791,0.9917,0.0167,0.0083,0.075,0.0308,0.8583,none
27b,instruct,q8_k_m,cyber_25_structural_75,medium,1200,0.9658,0.8683,0.9734,0.9925,0.0217,0.0175,0.0908,0.0583,0.8482,none
27b,instruct,q8_k_m,cyber_only,extreme,1200,0.9158,0.6633,0.9344,0.9608,0.0483,0.1275,0.1983,0.1558,0.5997,none
27b,instruct,q8_k_m,cyber_only,high,1200,0.9325,0.7508,0.9521,0.9742,0.0317,0.0883,0.1408,0.1142,0.7067,none
27b,instruct,q8_k_m,cyber_only,low,1200,0.9058,0.7742,0.9602,0.9825,0.0283,0.0442,0.1058,0.0708,0.7448,none
27b,instruct,q8_k_m,cyber_only,medium,1200,0.9333,0.7825,0.9574,0.9792,0.0325,0.0808,0.0992,0.1008,0.7436,none
27b,instruct,q8_k_m,cyber_structural_equal,extreme,1200,0.9567,0.7275,0.9608,0.9867,0.0317,0.0833,0.1925,0.065,0.6827,none
27b,instruct,q8_k_m,cyber_structural_equal,high,1200,0.9517,0.7733,0.9638,0.9925,0.0417,0.0558,0.1492,0.0583,0.7348,none
27b,instruct,q8_k_m,cyber_structural_equal,low,1200,0.9442,0.8475,0.9751,0.9867,0.0183,0.0275,0.0825,0.0383,0.828,none
27b,instruct,q8_k_m,cyber_structural_equal,medium,1200,0.96,0.8233,0.9742,0.9942,0.0283,0.0558,0.0933,0.0442,0.794,none
27b,instruct,q8_k_m,structural_only,extreme,1200,0.9592,0.7808,0.9636,0.9908,0.0367,0.0383,0.1658,0.0642,0.7457,none
27b,instruct,q8_k_m,structural_only,high,1200,0.9708,0.8475,0.9715,0.9892,0.0233,0.0108,0.1283,0.0508,0.8255,none
27b,instruct,q8_k_m,structural_only,low,1200,0.9525,0.8833,0.9796,0.99,0.0108,0.0058,0.0717,0.0367,0.8713,none
27b,instruct,q8_k_m,structural_only,medium,1200,0.9608,0.8708,0.9732,0.9917,0.0233,0.015,0.0817,0.0567,0.8515,none
27b,instruct,q8_k_m,tri_equal,extreme,1200,0.9475,0.7067,0.9581,0.9867,0.0425,0.0933,0.1933,0.0608,0.6567,none
27b,instruct,q8_k_m,tri_equal,high,1200,0.955,0.7767,0.9664,0.9867,0.035,0.0583,0.1542,0.0467,0.7398,none
27b,instruct,q8_k_m,tri_equal,low,1200,0.9483,0.8158,0.9772,0.9933,0.0158,0.055,0.0967,0.0358,0.7906,none
27b,instruct,q8_k_m,tri_equal,medium,1200,0.9558,0.8117,0.9693,0.99,0.0283,0.0558,0.1033,0.06,0.7807,none
