model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
9b,degraded_instruct,damaged_q2,structural_only,epistemic,480,0.3604,0.2771,0.6103,0.6875,0.1875,0.0104,0.425,1.0792,0.1308,none
9b,degraded_instruct,damaged_q2,structural_only,forensic,480,0.3646,0.2792,0.618,0.8187,0.2271,0.0187,0.3917,1.2437,0.1138,none
9b,degraded_instruct,damaged_q2,structural_only,generalist,480,0.2958,0.2417,0.5809,0.675,0.2146,0.0125,0.4396,1.225,0.0784,none
9b,degraded_instruct,damaged_q2,structural_only,math,480,0.3104,0.2375,0.5867,0.7312,0.2042,0.025,0.4125,1.4625,0.0651,none
9b,degraded_instruct,damaged_q2,structural_only,planning,480,0.4104,0.325,0.614,0.7167,0.2104,0.025,0.3021,1.2229,0.1716,none
9b,degraded_instruct,damaged_q2,structural_only,rhetoric,480,0.2812,0.2188,0.5459,0.6854,0.2208,0.0125,0.4479,1.5146,0.0384,cascade
9b,degraded_instruct,damaged_q2,structural_only,spatial,480,0.3396,0.2854,0.5826,0.6667,0.1958,0.0208,0.325,1.3188,0.1306,none
9b,degraded_instruct,damaged_q2,tri_equal,adversarial,480,0.4938,0.3229,0.7342,0.9854,0.1938,0.0875,0.4208,0.9979,0.1637,none
9b,degraded_instruct,damaged_q2,tri_equal,boundary,480,0.5729,0.3792,0.7555,0.9833,0.1958,0.0833,0.5146,0.8021,0.2225,none
9b,degraded_instruct,damaged_q2,tri_equal,coding,480,0.3063,0.225,0.5764,0.7438,0.2104,0.0708,0.3479,1.45,0.0474,none
9b,degraded_instruct,damaged_q2,tri_equal,epistemic,480,0.3187,0.2229,0.5894,0.8,0.2292,0.0479,0.4396,1.2104,0.0489,cascade
9b,degraded_instruct,damaged_q2,tri_equal,forensic,480,0.3604,0.2625,0.6289,0.9604,0.2437,0.0646,0.4208,1.2792,0.0788,none
9b,degraded_instruct,damaged_q2,tri_equal,generalist,480,0.3063,0.2354,0.6002,0.7604,0.2417,0.0688,0.4375,1.1729,0.0555,cascade
9b,degraded_instruct,damaged_q2,tri_equal,math,480,0.2854,0.2208,0.5591,0.7438,0.1917,0.0563,0.3917,1.6917,0.0362,primitive_gap
9b,degraded_instruct,damaged_q2,tri_equal,planning,480,0.3542,0.2792,0.5858,0.7562,0.2583,0.0708,0.3375,1.325,0.0943,none
9b,degraded_instruct,damaged_q2,tri_equal,rhetoric,480,0.2792,0.1917,0.569,0.7875,0.2292,0.0708,0.4833,1.4729,-0.0036,primitive_gap
9b,degraded_instruct,damaged_q2,tri_equal,spatial,480,0.2958,0.2146,0.5601,0.75,0.2271,0.0604,0.3521,1.5083,0.0308,cascade
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,adversarial,480,0.6354,0.2667,0.8069,0.9917,0.2188,0.3604,0.5125,0.3063,0.0726,distractor_capture
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,boundary,480,0.7167,0.2958,0.8368,0.9917,0.1708,0.3438,0.5396,0.2208,0.1216,distractor_capture
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,coding,480,0.3979,0.225,0.6446,0.7771,0.1917,0.3021,0.3875,0.9833,0.0269,none
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,epistemic,480,0.4354,0.2396,0.6883,0.8292,0.1646,0.275,0.5021,0.7396,0.0581,none
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,forensic,480,0.4562,0.2229,0.7039,0.9917,0.2125,0.3292,0.5354,0.8063,0.0102,distractor_capture
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,generalist,480,0.4,0.2062,0.6327,0.75,0.2167,0.3583,0.5104,0.8583,-0.0142,distractor_capture
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,math,480,0.3271,0.1896,0.5838,0.7042,0.1771,0.2938,0.5437,1.35,-0.0333,classification_miss
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,planning,480,0.4396,0.2792,0.6523,0.7458,0.225,0.2958,0.3458,0.8979,0.0799,none
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,rhetoric,480,0.3375,0.1833,0.611,0.7688,0.2083,0.3458,0.5042,1.1083,-0.0441,cascade
9b,degraded_instruct,damaged_q2,tri_naive_all_fire,spatial,480,0.3875,0.2271,0.6345,0.7562,0.1812,0.2938,0.3979,1.0479,0.0297,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,adversarial,480,0.7812,0.5417,0.8935,0.9958,0.1667,0.0563,0.3604,0.1646,0.4434,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,boundary,480,0.8375,0.5417,0.9027,0.9938,0.1458,0.0521,0.3875,0.1333,0.4498,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,coding,480,0.6854,0.4708,0.8185,0.8583,0.1417,0.0563,0.3354,0.4333,0.3686,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,epistemic,480,0.6312,0.4042,0.8045,0.8604,0.1479,0.0208,0.4375,0.4104,0.3001,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,forensic,480,0.6875,0.4437,0.8244,0.9875,0.1417,0.0521,0.4313,0.5042,0.3311,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,generalist,480,0.5771,0.4042,0.7602,0.8167,0.2042,0.0854,0.3937,0.5333,0.2677,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,math,480,0.5542,0.3896,0.7466,0.8292,0.1667,0.0333,0.4542,0.7688,0.2581,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,planning,480,0.7083,0.525,0.8232,0.85,0.1313,0.0417,0.3354,0.4062,0.4301,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,rhetoric,480,0.5646,0.3792,0.7568,0.8208,0.1896,0.0583,0.3958,0.6042,0.2487,none
9b,degraded_instruct,damaged_q2,tri_routed_68_20_12,spatial,480,0.6542,0.4729,0.7833,0.8354,0.1479,0.0437,0.3312,0.5917,0.3637,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,adversarial,480,0.8104,0.5167,0.9008,0.9917,0.1583,0.0458,0.3792,0.125,0.4234,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,boundary,480,0.8104,0.4604,0.8936,0.9854,0.1583,0.0583,0.4375,0.125,0.36,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,coding,480,0.7146,0.4979,0.832,0.8583,0.1521,0.0354,0.3521,0.3458,0.3998,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,epistemic,480,0.6375,0.4188,0.7978,0.8583,0.15,0.025,0.4313,0.4375,0.3124,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,forensic,480,0.7292,0.5042,0.843,0.9958,0.1646,0.05,0.4021,0.4021,0.3925,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,generalist,480,0.6396,0.4667,0.798,0.8396,0.1562,0.0437,0.4042,0.4375,0.3568,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,math,480,0.6146,0.4313,0.7747,0.8083,0.15,0.0271,0.4062,0.6229,0.3172,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,planning,480,0.7292,0.5229,0.8365,0.8562,0.1167,0.0312,0.3312,0.3771,0.4363,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,rhetoric,480,0.5958,0.3854,0.7636,0.825,0.175,0.0271,0.4521,0.5833,0.2622,none
9b,degraded_instruct,damaged_q2,tri_routed_72_18_10,spatial,480,0.6708,0.4562,0.7949,0.8229,0.1396,0.0437,0.3688,0.5021,0.351,none
9b,degraded_instruct,damaged_q2,tri_stability_70,adversarial,480,0.8208,0.5479,0.904,0.9979,0.1375,0.0667,0.3771,0.1479,0.4558,none
9b,degraded_instruct,damaged_q2,tri_stability_70,boundary,480,0.8063,0.4854,0.8861,0.9958,0.1688,0.0542,0.4583,0.1562,0.3795,none
9b,degraded_instruct,damaged_q2,tri_stability_70,coding,480,0.6667,0.4729,0.8081,0.8313,0.1417,0.0354,0.325,0.4458,0.375,none
9b,degraded_instruct,damaged_q2,tri_stability_70,epistemic,480,0.6854,0.4896,0.8259,0.8917,0.1542,0.0229,0.4146,0.3458,0.3883,none
9b,degraded_instruct,damaged_q2,tri_stability_70,forensic,480,0.7146,0.5062,0.8406,0.9792,0.1333,0.0437,0.3792,0.4542,0.4045,none
9b,degraded_instruct,damaged_q2,tri_stability_70,generalist,480,0.6625,0.4833,0.803,0.8438,0.1417,0.0563,0.3479,0.4583,0.3788,none
9b,degraded_instruct,damaged_q2,tri_stability_70,math,480,0.5917,0.4042,0.7584,0.8333,0.1375,0.0354,0.4083,0.75,0.2857,none
9b,degraded_instruct,damaged_q2,tri_stability_70,planning,480,0.7042,0.4958,0.826,0.8667,0.1667,0.0312,0.3604,0.3583,0.3928,none
9b,degraded_instruct,damaged_q2,tri_stability_70,rhetoric,480,0.6167,0.4542,0.7698,0.8333,0.1792,0.0417,0.3792,0.5854,0.3325,none
9b,degraded_instruct,damaged_q2,tri_stability_70,spatial,480,0.6979,0.5083,0.8157,0.8625,0.1417,0.0437,0.3021,0.4667,0.4096,none
9b,degraded_instruct,damaged_q2,tri_structural_65,adversarial,480,0.7979,0.5292,0.8961,1.0,0.1354,0.0375,0.4333,0.1917,0.4368,none
9b,degraded_instruct,damaged_q2,tri_structural_65,boundary,480,0.8021,0.4958,0.8857,0.9896,0.1646,0.0667,0.4396,0.1667,0.3896,none
9b,degraded_instruct,damaged_q2,tri_structural_65,coding,480,0.6479,0.4437,0.7965,0.8375,0.1125,0.05,0.3396,0.5604,0.3448,none
9b,degraded_instruct,damaged_q2,tri_structural_65,epistemic,480,0.6333,0.4521,0.7978,0.8604,0.1417,0.025,0.375,0.4708,0.351,none
9b,degraded_instruct,damaged_q2,tri_structural_65,forensic,480,0.6854,0.4688,0.8237,0.9875,0.1604,0.0646,0.3771,0.5083,0.3521,none
9b,degraded_instruct,damaged_q2,tri_structural_65,generalist,480,0.5854,0.4333,0.7743,0.8021,0.1521,0.0667,0.3688,0.5146,0.3191,none
9b,degraded_instruct,damaged_q2,tri_structural_65,math,480,0.5771,0.4208,0.7479,0.8313,0.1625,0.0292,0.3812,0.7854,0.2965,none
9b,degraded_instruct,damaged_q2,tri_structural_65,planning,480,0.6521,0.5021,0.7982,0.8187,0.1521,0.0479,0.2854,0.4917,0.3995,none
9b,degraded_instruct,damaged_q2,tri_structural_65,rhetoric,480,0.5542,0.3917,0.7398,0.8083,0.1792,0.0354,0.3792,0.7042,0.2653,none
9b,degraded_instruct,damaged_q2,tri_structural_65,spatial,480,0.6,0.4333,0.7651,0.8458,0.1583,0.0563,0.3438,0.6479,0.3147,none
9b,degraded_instruct,damaged_q3,baseline,adversarial,480,0.1437,0.1146,0.4025,0.6312,0.2313,0.0208,0.3521,2.5271,-0.1135,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,boundary,480,0.1292,0.1062,0.4197,0.6792,0.2208,0.0146,0.4021,2.3479,-0.1125,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,coding,480,0.1396,0.1042,0.4307,0.6708,0.2125,0.0229,0.3271,2.1792,-0.0993,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,epistemic,480,0.1187,0.1062,0.4219,0.6917,0.2042,0.0,0.2854,1.9625,-0.076,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,forensic,480,0.1646,0.1354,0.4256,0.6604,0.1771,0.0167,0.3354,2.1396,-0.0549,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,generalist,480,0.1208,0.0938,0.4084,0.6604,0.2354,0.0187,0.3708,2.0667,-0.1136,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,math,480,0.1417,0.1208,0.442,0.6937,0.1729,0.0125,0.325,2.3208,-0.0756,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,planning,480,0.1896,0.1604,0.4489,0.6896,0.1896,0.0063,0.3187,2.0583,-0.0261,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,rhetoric,480,0.1458,0.1146,0.4179,0.6562,0.1917,0.0063,0.3396,2.275,-0.0851,primitive_gap
9b,degraded_instruct,damaged_q3,baseline,spatial,480,0.175,0.1542,0.4482,0.6375,0.1625,0.0146,0.275,2.0646,-0.0227,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,adversarial,480,0.8646,0.6479,0.9329,0.9917,0.1146,0.0187,0.2729,0.0563,0.5851,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,boundary,480,0.8667,0.5979,0.927,0.9875,0.1104,0.0437,0.3396,0.0625,0.5257,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,coding,480,0.8688,0.6417,0.9264,0.9708,0.1042,0.025,0.2625,0.0854,0.5801,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,epistemic,480,0.8667,0.6271,0.9326,0.9896,0.1,0.0042,0.3063,0.0563,0.5689,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,forensic,480,0.9,0.7021,0.9398,0.9875,0.075,0.0146,0.225,0.0958,0.6539,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,generalist,480,0.8792,0.6729,0.9327,0.9625,0.0792,0.0375,0.2437,0.0771,0.6183,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,math,480,0.8896,0.65,0.9352,0.975,0.0688,0.0167,0.3104,0.0938,0.5965,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,planning,480,0.875,0.6625,0.9338,0.9812,0.1042,0.0125,0.2604,0.0563,0.6051,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,rhetoric,480,0.8583,0.65,0.924,0.95,0.0875,0.0146,0.2958,0.0917,0.5926,none
9b,degraded_instruct,damaged_q3,cognitive_25_structural_75,spatial,480,0.8771,0.6708,0.936,0.975,0.0938,0.0187,0.2333,0.0625,0.6172,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,adversarial,480,0.5271,0.3917,0.7541,0.9938,0.1625,0.1042,0.2896,0.9729,0.2503,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,boundary,480,0.6042,0.4083,0.7754,0.9979,0.175,0.0917,0.3375,0.8021,0.2704,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,coding,480,0.35,0.2729,0.6373,0.8896,0.1521,0.0708,0.3021,1.3813,0.1199,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,epistemic,480,0.3875,0.2833,0.6755,0.8938,0.1521,0.0771,0.3667,1.0125,0.1423,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,forensic,480,0.4688,0.3229,0.7009,0.9917,0.175,0.0875,0.3667,1.0562,0.1708,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,generalist,480,0.3479,0.2646,0.672,0.8812,0.1521,0.0792,0.3042,1.0854,0.1245,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,math,480,0.3375,0.2583,0.611,0.8458,0.1688,0.0771,0.3375,1.5354,0.0885,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,planning,480,0.4521,0.35,0.6786,0.8896,0.1562,0.0625,0.2792,1.1333,0.2116,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,rhetoric,480,0.4042,0.3042,0.6641,0.9125,0.1812,0.0729,0.3333,1.2229,0.1474,none
9b,degraded_instruct,damaged_q3,cognitive_cyber_equal,spatial,480,0.4062,0.3125,0.6498,0.8833,0.1521,0.0854,0.2458,1.2917,0.1655,none
9b,degraded_instruct,damaged_q3,cognitive_only,adversarial,480,0.2458,0.1875,0.5428,0.7937,0.1896,0.0583,0.3479,1.9125,-0.0045,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,boundary,480,0.1958,0.1646,0.5239,0.8167,0.2271,0.0396,0.3104,1.8896,-0.0308,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,coding,480,0.2437,0.1812,0.5356,0.7979,0.1917,0.0458,0.3083,1.7729,0.0013,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,epistemic,480,0.3292,0.2667,0.6227,0.8958,0.1875,0.0375,0.3563,1.2021,0.1143,none
9b,degraded_instruct,damaged_q3,cognitive_only,forensic,480,0.2604,0.2062,0.5183,0.7812,0.2167,0.0437,0.3542,1.7333,0.0175,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,generalist,480,0.2938,0.2271,0.6273,0.9042,0.1854,0.0521,0.3333,1.2729,0.0707,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,math,480,0.2625,0.2042,0.5829,0.8479,0.1417,0.0479,0.3646,1.7188,0.037,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,planning,480,0.3937,0.325,0.6396,0.8792,0.1417,0.05,0.3042,1.3479,0.1808,none
9b,degraded_instruct,damaged_q3,cognitive_only,rhetoric,480,0.3417,0.2667,0.6157,0.8771,0.1688,0.0583,0.3646,1.4688,0.1018,primitive_gap
9b,degraded_instruct,damaged_q3,cognitive_only,spatial,480,0.3583,0.2896,0.6149,0.8708,0.1604,0.0479,0.2687,1.4187,0.1394,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,adversarial,480,0.8229,0.5625,0.8949,0.9896,0.1083,0.0521,0.3417,0.2687,0.4788,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,boundary,480,0.8354,0.6083,0.8978,0.9812,0.0896,0.0333,0.3167,0.275,0.5357,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,coding,480,0.8042,0.6021,0.888,0.9729,0.1042,0.0271,0.275,0.2854,0.5291,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,epistemic,480,0.7896,0.5958,0.892,0.9875,0.1187,0.0125,0.3104,0.2167,0.522,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,forensic,480,0.7792,0.5708,0.867,0.9812,0.0958,0.0479,0.2854,0.4146,0.4889,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,generalist,480,0.75,0.5646,0.871,0.9646,0.1146,0.0479,0.3125,0.3063,0.4803,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,math,480,0.8146,0.6167,0.8868,0.9708,0.0833,0.0292,0.3063,0.3333,0.5447,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,planning,480,0.8229,0.625,0.8966,0.9896,0.1208,0.0521,0.2604,0.2313,0.5459,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,rhetoric,480,0.7562,0.575,0.8657,0.9667,0.1271,0.0354,0.2687,0.3625,0.4902,none
9b,degraded_instruct,damaged_q3,cognitive_structural_equal,spatial,480,0.8688,0.6542,0.9044,0.9875,0.0813,0.0292,0.2583,0.2646,0.5901,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,adversarial,480,0.8875,0.6729,0.9407,0.9896,0.1,0.0292,0.2479,0.0417,0.6152,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,boundary,480,0.8938,0.6562,0.9358,0.9938,0.0896,0.0479,0.2917,0.0708,0.5929,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,coding,480,0.8688,0.7021,0.9328,0.9625,0.0938,0.0146,0.2042,0.0813,0.6506,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,epistemic,480,0.8292,0.6146,0.9098,0.9437,0.1208,0.0208,0.2812,0.0938,0.547,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,forensic,480,0.8771,0.6354,0.9323,0.9938,0.0979,0.0437,0.2812,0.0813,0.5707,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,generalist,480,0.8458,0.6229,0.9125,0.9229,0.0854,0.0354,0.2583,0.1187,0.5636,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,math,480,0.8458,0.6021,0.9043,0.9042,0.0854,0.0292,0.3063,0.1542,0.5384,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,planning,480,0.8667,0.6625,0.927,0.9437,0.0979,0.0292,0.2375,0.0688,0.6049,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,rhetoric,480,0.8479,0.6125,0.9151,0.925,0.0813,0.0312,0.2875,0.1187,0.5529,none
9b,degraded_instruct,damaged_q3,cyber_25_structural_75,spatial,480,0.8625,0.6729,0.9217,0.9229,0.0813,0.0292,0.225,0.1042,0.6195,none
9b,degraded_instruct,damaged_q3,cyber_only,adversarial,480,0.5917,0.4021,0.7898,0.9833,0.1542,0.0833,0.3417,0.7583,0.2739,none
9b,degraded_instruct,damaged_q3,cyber_only,boundary,480,0.6979,0.4917,0.8306,0.9917,0.1604,0.1083,0.2833,0.5396,0.3722,none
9b,degraded_instruct,damaged_q3,cyber_only,coding,480,0.3604,0.2729,0.6178,0.7979,0.1354,0.1083,0.2646,1.4104,0.1189,none
9b,degraded_instruct,damaged_q3,cyber_only,epistemic,480,0.3396,0.2437,0.5992,0.7667,0.1667,0.0667,0.3125,1.25,0.0929,none
9b,degraded_instruct,damaged_q3,cyber_only,forensic,480,0.4583,0.3438,0.6963,0.9917,0.1688,0.0979,0.2875,1.1187,0.1946,none
9b,degraded_instruct,damaged_q3,cyber_only,generalist,480,0.2896,0.2208,0.5823,0.7354,0.1729,0.0917,0.3125,1.3354,0.0589,none
9b,degraded_instruct,damaged_q3,cyber_only,math,480,0.2875,0.225,0.5632,0.7417,0.1542,0.0792,0.2958,1.7417,0.0522,primitive_gap
9b,degraded_instruct,damaged_q3,cyber_only,planning,480,0.3312,0.2687,0.5643,0.7271,0.1979,0.0792,0.2625,1.4688,0.0991,none
9b,degraded_instruct,damaged_q3,cyber_only,rhetoric,480,0.2729,0.2021,0.5675,0.7354,0.1708,0.0917,0.3229,1.5312,0.0301,primitive_gap
9b,degraded_instruct,damaged_q3,cyber_only,spatial,480,0.2938,0.2208,0.5335,0.7583,0.1854,0.0917,0.2708,1.6938,0.0405,primitive_gap
9b,degraded_instruct,damaged_q3,cyber_structural_equal,adversarial,480,0.8896,0.6396,0.9334,0.9875,0.0896,0.0688,0.2938,0.075,0.5717,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,boundary,480,0.875,0.6312,0.9304,0.9875,0.1083,0.0625,0.2833,0.0667,0.5603,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,coding,480,0.8125,0.6354,0.891,0.9354,0.0896,0.0479,0.2292,0.2583,0.5677,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,epistemic,480,0.7417,0.5625,0.8581,0.9042,0.1083,0.0375,0.3,0.3104,0.483,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,forensic,480,0.8604,0.6813,0.9087,0.9875,0.0917,0.0542,0.2208,0.2375,0.6134,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,generalist,480,0.7,0.5354,0.8449,0.8583,0.1,0.0625,0.2792,0.3396,0.4536,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,math,480,0.6792,0.4979,0.7984,0.8313,0.1062,0.0729,0.2854,0.6312,0.3971,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,planning,480,0.7625,0.6125,0.8561,0.8708,0.1146,0.05,0.2229,0.3167,0.5345,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,rhetoric,480,0.7604,0.5667,0.8544,0.9,0.0875,0.0542,0.2854,0.3958,0.487,none
9b,degraded_instruct,damaged_q3,cyber_structural_equal,spatial,480,0.7292,0.575,0.8342,0.8708,0.1125,0.0604,0.2229,0.4458,0.489,none
9b,degraded_instruct,damaged_q3,structural_only,adversarial,480,0.8875,0.6875,0.9398,0.9896,0.0979,0.0187,0.2417,0.0542,0.6323,none
9b,degraded_instruct,damaged_q3,structural_only,boundary,480,0.8729,0.65,0.9359,0.9917,0.1104,0.025,0.2687,0.0479,0.588,none
9b,degraded_instruct,damaged_q3,structural_only,coding,480,0.8625,0.6625,0.9234,0.925,0.0875,0.0187,0.2542,0.0792,0.6082,none
9b,degraded_instruct,damaged_q3,structural_only,epistemic,480,0.8292,0.6146,0.9075,0.9229,0.1,0.0,0.2875,0.1104,0.5561,none
9b,degraded_instruct,damaged_q3,structural_only,forensic,480,0.8854,0.6687,0.9306,0.9917,0.0917,0.0292,0.2771,0.1021,0.6081,none
9b,degraded_instruct,damaged_q3,structural_only,generalist,480,0.7979,0.6104,0.8918,0.9062,0.1146,0.0312,0.2646,0.1521,0.541,none
9b,degraded_instruct,damaged_q3,structural_only,math,480,0.8375,0.6083,0.9041,0.9167,0.0813,0.0146,0.3187,0.1729,0.5469,none
9b,degraded_instruct,damaged_q3,structural_only,planning,480,0.8229,0.6312,0.9011,0.8979,0.1021,0.0187,0.2687,0.1271,0.569,none
9b,degraded_instruct,damaged_q3,structural_only,rhetoric,480,0.7979,0.5958,0.8846,0.8792,0.0958,0.0083,0.3187,0.1938,0.5302,none
9b,degraded_instruct,damaged_q3,structural_only,spatial,480,0.8375,0.6708,0.9025,0.9104,0.0979,0.0104,0.2188,0.1646,0.6136,none
9b,degraded_instruct,damaged_q3,tri_equal,adversarial,480,0.8896,0.625,0.937,0.9917,0.0875,0.0771,0.2833,0.0708,0.5571,none
9b,degraded_instruct,damaged_q3,tri_equal,boundary,480,0.8646,0.5667,0.93,0.9896,0.1167,0.1125,0.275,0.0563,0.4844,none
9b,degraded_instruct,damaged_q3,tri_equal,coding,480,0.825,0.5687,0.9065,0.9583,0.0938,0.0938,0.2833,0.1729,0.4906,none
9b,degraded_instruct,damaged_q3,tri_equal,epistemic,480,0.8375,0.5833,0.9151,0.9854,0.0979,0.0563,0.2917,0.1437,0.5122,none
9b,degraded_instruct,damaged_q3,tri_equal,forensic,480,0.85,0.5729,0.9052,0.9896,0.1104,0.0854,0.2938,0.1958,0.4894,none
9b,degraded_instruct,damaged_q3,tri_equal,generalist,480,0.8417,0.6021,0.9091,0.9625,0.0896,0.075,0.2812,0.1646,0.5295,none
9b,degraded_instruct,damaged_q3,tri_equal,math,480,0.7667,0.5354,0.868,0.95,0.0938,0.0563,0.3521,0.3792,0.4489,none
9b,degraded_instruct,damaged_q3,tri_equal,planning,480,0.8458,0.6292,0.9099,0.9729,0.0896,0.0667,0.2375,0.1875,0.5606,none
9b,degraded_instruct,damaged_q3,tri_equal,rhetoric,480,0.8417,0.575,0.9022,0.975,0.0813,0.1042,0.3063,0.2417,0.4932,none
9b,degraded_instruct,damaged_q3,tri_equal,spatial,480,0.7937,0.5833,0.8897,0.9583,0.1292,0.0896,0.25,0.225,0.4954,none
9b,degraded_instruct,damaged_q3,tri_naive_all_fire,adversarial,480,0.8521,0.3917,0.8959,0.9938,0.1146,0.3708,0.3417,0.05,0.2533,none
9b,degraded_instruct,damaged_q3,tri_naive_all_fire,boundary,480,0.8271,0.4083,0.8882,0.9896,0.1313,0.3333,0.3729,0.0625,0.2693,none
9b,degraded_instruct,damaged_q3,tri_naive_all_fire,coding,480,0.8521,0.4,0.8934,0.975,0.1125,0.375,0.2896,0.0583,0.2652,none
