model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
9b,base,base_f16,q4_generalist_pair_72_28,spatial,560,0.9536,0.8536,0.9699,0.9857,0.025,0.025,0.0857,0.0589,0.8313,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,adversarial,560,0.7679,0.3446,0.8677,0.9857,0.1821,0.2929,0.5071,0.0518,0.1883,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,boundary,560,0.7768,0.3625,0.867,0.9929,0.1821,0.2964,0.5321,0.0536,0.2033,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,coding,560,0.6571,0.35,0.8058,0.8054,0.1411,0.3018,0.3661,0.2821,0.2039,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,epistemic,560,0.6518,0.3054,0.7956,0.8357,0.1518,0.3143,0.4661,0.3,0.1447,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,forensic,560,0.7518,0.3821,0.8463,0.9893,0.1411,0.3036,0.4446,0.275,0.2298,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,generalist,560,0.5625,0.2857,0.7586,0.7536,0.1786,0.3196,0.4732,0.3357,0.1136,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,math,560,0.6,0.3393,0.7599,0.7821,0.1732,0.2786,0.45,0.4929,0.171,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,planning,560,0.6464,0.3661,0.7943,0.7786,0.1696,0.2786,0.3643,0.2768,0.2165,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,rhetoric,560,0.5964,0.3196,0.7634,0.7929,0.1536,0.3036,0.4607,0.4607,0.153,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,spatial,560,0.6214,0.3482,0.7779,0.8018,0.1446,0.2696,0.4036,0.4286,0.1972,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,adversarial,560,0.4804,0.3339,0.7198,0.9518,0.2339,0.0446,0.4357,0.9786,0.171,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,boundary,560,0.5339,0.3268,0.7252,0.9375,0.2446,0.0607,0.4875,0.8518,0.1597,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,coding,560,0.3393,0.2571,0.595,0.7571,0.2661,0.0375,0.375,1.2946,0.0751,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,epistemic,560,0.3071,0.225,0.6018,0.7679,0.2446,0.025,0.4464,1.1125,0.0553,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,forensic,560,0.4054,0.2964,0.63,0.9214,0.2446,0.0286,0.4429,1.2339,0.1202,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,generalist,560,0.3107,0.2036,0.5848,0.7179,0.2482,0.0464,0.4482,1.1821,0.0249,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,math,560,0.3036,0.2161,0.5609,0.7571,0.2518,0.0429,0.4893,1.5786,0.0139,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,planning,560,0.3661,0.2464,0.6125,0.7321,0.2339,0.0339,0.4196,1.1911,0.0763,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,rhetoric,560,0.2643,0.1768,0.5376,0.7393,0.2929,0.0357,0.475,1.4804,-0.0302,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,spatial,560,0.3375,0.2732,0.5879,0.7179,0.2232,0.05,0.3482,1.3125,0.1028,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,adversarial,560,0.4893,0.3464,0.7237,0.9482,0.2286,0.0429,0.4696,0.9429,0.1846,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,boundary,560,0.5839,0.3786,0.748,0.9536,0.2286,0.0446,0.5036,0.7679,0.2224,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,coding,560,0.3375,0.2518,0.586,0.7018,0.2286,0.0339,0.3982,1.2982,0.0797,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,epistemic,560,0.3357,0.2375,0.6138,0.7554,0.2321,0.0214,0.4964,1.0554,0.0711,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,forensic,560,0.3839,0.2804,0.6358,0.9357,0.2571,0.0304,0.4393,1.2071,0.1016,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,generalist,560,0.3464,0.2589,0.5917,0.7214,0.2232,0.0321,0.4589,1.1929,0.0892,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,math,560,0.3339,0.2321,0.5869,0.7214,0.2125,0.0393,0.4929,1.4286,0.0497,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,planning,560,0.4232,0.3089,0.6423,0.75,0.2446,0.0339,0.3786,1.0411,0.1464,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,rhetoric,560,0.3161,0.2143,0.5717,0.6857,0.2304,0.0375,0.4821,1.3714,0.0305,cascade
9b,base,collapsed_q2_edge,q3_stability_tri_72,spatial,560,0.3946,0.2946,0.6051,0.7464,0.2161,0.0321,0.4036,1.2536,0.1284,none
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,adversarial,560,0.35,0.2607,0.6152,0.925,0.2946,0.05,0.4446,1.4232,0.0556,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,boundary,560,0.3625,0.2286,0.6143,0.9286,0.3286,0.05,0.5875,1.2804,0.009,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,coding,560,0.1464,0.1143,0.4081,0.6143,0.3125,0.0482,0.3982,2.1089,-0.1264,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,epistemic,560,0.1357,0.1,0.4052,0.6179,0.3607,0.0321,0.4571,1.7589,-0.1392,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,forensic,560,0.2482,0.1929,0.4999,0.8679,0.3161,0.0286,0.4679,1.75,-0.0326,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,generalist,560,0.1554,0.1107,0.3996,0.5714,0.3732,0.05,0.4625,1.8554,-0.141,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,math,560,0.1357,0.1036,0.3739,0.5714,0.3,0.0232,0.4679,2.3714,-0.1471,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,planning,560,0.1929,0.1482,0.4345,0.6071,0.3161,0.0214,0.3571,1.9375,-0.0763,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,rhetoric,560,0.1304,0.1036,0.3899,0.6036,0.3214,0.0321,0.4536,2.1196,-0.1416,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,spatial,560,0.1643,0.1268,0.4052,0.6161,0.2804,0.0375,0.4232,2.0571,-0.1015,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,adversarial,560,0.1911,0.1214,0.4657,0.7804,0.3339,0.0286,0.5482,2.0661,-0.1316,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,boundary,560,0.1768,0.1321,0.4553,0.7411,0.3054,0.0482,0.5893,2.0143,-0.117,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,coding,560,0.1393,0.1054,0.4209,0.6821,0.3054,0.0321,0.4304,2.1125,-0.1327,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,epistemic,560,0.1375,0.1018,0.4245,0.6518,0.2964,0.0054,0.5107,1.7536,-0.1168,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,forensic,560,0.1589,0.1089,0.4202,0.7732,0.3375,0.0232,0.5214,2.0214,-0.1398,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,generalist,560,0.1446,0.1071,0.4192,0.6661,0.3429,0.0304,0.5518,1.8089,-0.1364,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,math,560,0.1714,0.1179,0.4346,0.6839,0.2911,0.0179,0.5357,2.1482,-0.1233,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,planning,560,0.1857,0.1411,0.4237,0.6339,0.3125,0.025,0.4107,1.9804,-0.0896,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,rhetoric,560,0.1589,0.1036,0.4078,0.6643,0.3214,0.025,0.5036,2.1429,-0.1453,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,spatial,560,0.1804,0.1518,0.4418,0.6679,0.3054,0.0196,0.3893,1.9107,-0.0704,cascade
9b,base,damaged_q2,q2_amplifier_low_echo,adversarial,560,0.8375,0.375,0.8897,0.9946,0.1286,0.3161,0.4375,0.0536,0.2355,none
9b,base,damaged_q2,q2_amplifier_low_echo,boundary,560,0.8714,0.4054,0.9019,0.9804,0.0964,0.25,0.4929,0.0339,0.2853,none
9b,base,damaged_q2,q2_amplifier_low_echo,coding,560,0.8071,0.4107,0.8878,0.9411,0.1196,0.2946,0.3179,0.0589,0.2875,none
9b,base,damaged_q2,q2_amplifier_low_echo,epistemic,560,0.8304,0.4179,0.8933,0.9714,0.1286,0.2714,0.4339,0.0357,0.2885,none
9b,base,damaged_q2,q2_amplifier_low_echo,forensic,560,0.8821,0.4464,0.9081,0.9875,0.0929,0.2714,0.4018,0.0482,0.3297,none
9b,base,damaged_q2,q2_amplifier_low_echo,generalist,560,0.7554,0.4,0.8609,0.9107,0.1464,0.2804,0.4232,0.0821,0.262,none
9b,base,damaged_q2,q2_amplifier_low_echo,math,560,0.8054,0.3857,0.8723,0.9089,0.1161,0.2964,0.4464,0.0946,0.2512,none
9b,base,damaged_q2,q2_amplifier_low_echo,planning,560,0.8179,0.4143,0.888,0.9375,0.1232,0.2661,0.3375,0.0607,0.2941,none
9b,base,damaged_q2,q2_amplifier_low_echo,rhetoric,560,0.7893,0.3821,0.8726,0.9,0.125,0.2875,0.3946,0.0839,0.2514,none
9b,base,damaged_q2,q2_amplifier_low_echo,spatial,560,0.8339,0.4357,0.8944,0.9304,0.1071,0.2732,0.3339,0.0589,0.3193,none
9b,base,damaged_q2,q3_routed_tri_68,adversarial,560,0.8286,0.5339,0.9049,0.9911,0.1286,0.0446,0.4,0.1429,0.4473,none
9b,base,damaged_q2,q3_routed_tri_68,boundary,560,0.8446,0.5429,0.9066,0.9929,0.1304,0.0339,0.4125,0.1232,0.4578,none
9b,base,damaged_q2,q3_routed_tri_68,coding,560,0.6964,0.4732,0.8287,0.8786,0.15,0.0518,0.3696,0.3714,0.3697,none
9b,base,damaged_q2,q3_routed_tri_68,epistemic,560,0.6946,0.4964,0.8395,0.8964,0.1429,0.0357,0.3661,0.3196,0.4012,none
9b,base,damaged_q2,q3_routed_tri_68,forensic,560,0.6911,0.4786,0.8292,0.9821,0.175,0.0554,0.3732,0.4411,0.3631,none
9b,base,damaged_q2,q3_routed_tri_68,generalist,560,0.6643,0.4482,0.8145,0.8696,0.1321,0.0554,0.4161,0.4143,0.3435,none
9b,base,damaged_q2,q3_routed_tri_68,math,560,0.6536,0.4679,0.7925,0.8679,0.1268,0.0286,0.4268,0.6125,0.3593,none
9b,base,damaged_q2,q3_routed_tri_68,planning,560,0.7411,0.5429,0.8418,0.8821,0.1179,0.0357,0.3232,0.3821,0.4554,none
9b,base,damaged_q2,q3_routed_tri_68,rhetoric,560,0.6393,0.4607,0.7885,0.85,0.1411,0.0232,0.4107,0.5625,0.3528,none
9b,base,damaged_q2,q3_routed_tri_68,spatial,560,0.6875,0.5107,0.812,0.9,0.1571,0.0232,0.3179,0.4857,0.4092,none
9b,base,damaged_q2,q3_stability_tri_72,adversarial,560,0.8232,0.5268,0.9053,0.9911,0.1482,0.0571,0.3929,0.1054,0.4342,none
9b,base,damaged_q2,q3_stability_tri_72,boundary,560,0.8411,0.5143,0.9161,0.9911,0.1357,0.0536,0.4143,0.0536,0.427,none
9b,base,damaged_q2,q3_stability_tri_72,coding,560,0.7429,0.5393,0.8432,0.8607,0.1339,0.0393,0.3304,0.3179,0.4489,none
9b,base,damaged_q2,q3_stability_tri_72,epistemic,560,0.7107,0.5,0.8462,0.9179,0.1446,0.0268,0.3946,0.2982,0.4048,none
9b,base,damaged_q2,q3_stability_tri_72,forensic,560,0.75,0.5375,0.863,0.9929,0.1464,0.0357,0.3607,0.3375,0.4407,none
9b,base,damaged_q2,q3_stability_tri_72,generalist,560,0.6696,0.4804,0.8223,0.8804,0.1357,0.0571,0.3786,0.3875,0.3786,none
9b,base,damaged_q2,q3_stability_tri_72,math,560,0.6696,0.4696,0.8076,0.8821,0.1393,0.0321,0.45,0.525,0.3592,none
9b,base,damaged_q2,q3_stability_tri_72,planning,560,0.7643,0.5571,0.8572,0.8911,0.1357,0.0286,0.2839,0.3036,0.4728,none
9b,base,damaged_q2,q3_stability_tri_72,rhetoric,560,0.6589,0.4589,0.7972,0.8446,0.1607,0.0161,0.3732,0.4875,0.3533,none
9b,base,damaged_q2,q3_stability_tri_72,spatial,560,0.6964,0.5232,0.8242,0.875,0.1393,0.0357,0.2946,0.4339,0.429,none
9b,base,damaged_q2,q4_boundary_pair_72_28,adversarial,560,0.6911,0.4482,0.8361,0.9929,0.1732,0.0286,0.4143,0.4554,0.3346,none
9b,base,damaged_q2,q4_boundary_pair_72_28,boundary,560,0.7375,0.4589,0.8494,0.9964,0.1946,0.0375,0.4768,0.3179,0.339,none
9b,base,damaged_q2,q4_boundary_pair_72_28,coding,560,0.4589,0.3518,0.6694,0.7554,0.1768,0.0232,0.3446,1.0304,0.215,none
9b,base,damaged_q2,q4_boundary_pair_72_28,epistemic,560,0.4375,0.325,0.6714,0.7696,0.15,0.0286,0.3571,0.9286,0.1993,none
9b,base,damaged_q2,q4_boundary_pair_72_28,forensic,560,0.5375,0.4089,0.7393,0.9821,0.1857,0.0357,0.3982,0.8375,0.2723,none
9b,base,damaged_q2,q4_boundary_pair_72_28,generalist,560,0.35,0.2679,0.6332,0.7161,0.1964,0.0393,0.3946,1.0232,0.1183,none
9b,base,damaged_q2,q4_boundary_pair_72_28,math,560,0.3732,0.2768,0.617,0.7393,0.1661,0.025,0.4125,1.3768,0.1201,none
9b,base,damaged_q2,q4_boundary_pair_72_28,planning,560,0.4625,0.3482,0.6592,0.7196,0.1911,0.0321,0.3429,1.0018,0.2069,none
9b,base,damaged_q2,q4_boundary_pair_72_28,rhetoric,560,0.3696,0.2482,0.6241,0.7196,0.175,0.0339,0.4589,1.1768,0.0934,none
9b,base,damaged_q2,q4_boundary_pair_72_28,spatial,560,0.4393,0.3357,0.6411,0.7429,0.1946,0.0375,0.3554,1.1054,0.1861,none
9b,base,damaged_q2,q4_generalist_pair_72_28,adversarial,560,0.4946,0.3589,0.7155,0.9179,0.1804,0.0286,0.425,1.0536,0.2124,none
9b,base,damaged_q2,q4_generalist_pair_72_28,boundary,560,0.5036,0.3214,0.7125,0.9179,0.1946,0.0429,0.5036,0.9607,0.1661,none
9b,base,damaged_q2,q4_generalist_pair_72_28,coding,560,0.4393,0.3214,0.6687,0.8196,0.1929,0.0304,0.3625,1.075,0.1748,none
9b,base,damaged_q2,q4_generalist_pair_72_28,epistemic,560,0.4232,0.3089,0.671,0.8286,0.1982,0.0143,0.4411,0.9071,0.166,none
9b,base,damaged_q2,q4_generalist_pair_72_28,forensic,560,0.4607,0.35,0.6795,0.9143,0.1857,0.0304,0.4304,1.0839,0.1996,none
9b,base,damaged_q2,q4_generalist_pair_72_28,generalist,560,0.3964,0.3018,0.6693,0.8089,0.1946,0.0268,0.375,0.9536,0.1604,none
9b,base,damaged_q2,q4_generalist_pair_72_28,math,560,0.4107,0.2946,0.6656,0.8518,0.1839,0.0214,0.4482,1.1982,0.1394,none
9b,base,damaged_q2,q4_generalist_pair_72_28,planning,560,0.5071,0.3714,0.6827,0.7875,0.1643,0.0143,0.3661,1.0107,0.2395,none
9b,base,damaged_q2,q4_generalist_pair_72_28,rhetoric,560,0.4179,0.3161,0.6539,0.8054,0.1857,0.0196,0.4304,1.1357,0.1652,none
9b,base,damaged_q2,q4_generalist_pair_72_28,spatial,560,0.4429,0.3411,0.66,0.8071,0.1982,0.0286,0.3179,1.0875,0.1961,none
9b,base,damaged_q3,q2_amplifier_low_echo,adversarial,560,0.8714,0.4786,0.9096,0.9911,0.1036,0.2893,0.2982,0.0429,0.3636,none
9b,base,damaged_q3,q2_amplifier_low_echo,boundary,560,0.8893,0.4732,0.9167,0.9893,0.0893,0.3036,0.2696,0.0321,0.3625,none
9b,base,damaged_q3,q2_amplifier_low_echo,coding,560,0.8839,0.5054,0.9183,0.9875,0.0821,0.3071,0.2161,0.0518,0.3994,none
9b,base,damaged_q3,q2_amplifier_low_echo,epistemic,560,0.8911,0.4732,0.9169,0.9875,0.0821,0.2875,0.3304,0.0339,0.3629,none
9b,base,damaged_q3,q2_amplifier_low_echo,forensic,560,0.8857,0.4607,0.9167,0.9911,0.0839,0.3125,0.2821,0.0482,0.3481,none
9b,base,damaged_q3,q2_amplifier_low_echo,generalist,560,0.8518,0.4321,0.9045,0.9946,0.1018,0.3,0.3036,0.0607,0.3143,none
9b,base,damaged_q3,q2_amplifier_low_echo,math,560,0.8625,0.4482,0.9101,0.9875,0.1089,0.25,0.3446,0.0464,0.3356,none
9b,base,damaged_q3,q2_amplifier_low_echo,planning,560,0.8661,0.4964,0.9124,0.9964,0.1036,0.2875,0.2411,0.0536,0.3859,none
9b,base,damaged_q3,q2_amplifier_low_echo,rhetoric,560,0.8929,0.5071,0.9226,0.9857,0.0625,0.2482,0.3107,0.0643,0.4107,none
9b,base,damaged_q3,q2_amplifier_low_echo,spatial,560,0.8911,0.5,0.9247,0.9964,0.0804,0.2964,0.2518,0.0411,0.3944,none
9b,base,damaged_q3,q3_routed_tri_68,adversarial,560,0.8964,0.675,0.9405,0.9893,0.0911,0.0446,0.2446,0.0607,0.6161,none
9b,base,damaged_q3,q3_routed_tri_68,boundary,560,0.8929,0.6232,0.9363,0.9893,0.0857,0.0589,0.2946,0.0679,0.5587,none
9b,base,damaged_q3,q3_routed_tri_68,coding,560,0.8911,0.6571,0.9432,0.9911,0.0964,0.0375,0.2375,0.0393,0.5998,none
9b,base,damaged_q3,q3_routed_tri_68,epistemic,560,0.8982,0.6786,0.9452,0.9893,0.0875,0.0268,0.2607,0.0304,0.6246,none
9b,base,damaged_q3,q3_routed_tri_68,forensic,560,0.9018,0.6893,0.949,0.9875,0.0821,0.0357,0.2411,0.0268,0.6369,none
9b,base,damaged_q3,q3_routed_tri_68,generalist,560,0.8857,0.65,0.9378,0.9911,0.0857,0.0429,0.2857,0.0571,0.59,none
9b,base,damaged_q3,q3_routed_tri_68,math,560,0.9125,0.6446,0.9446,0.9929,0.0732,0.0339,0.3161,0.0464,0.5883,none
9b,base,damaged_q3,q3_routed_tri_68,planning,560,0.8982,0.6786,0.9438,0.9929,0.0893,0.0429,0.2268,0.0518,0.6225,none
9b,base,damaged_q3,q3_routed_tri_68,rhetoric,560,0.9,0.6857,0.9449,0.9875,0.0786,0.0375,0.2536,0.0518,0.6318,none
9b,base,damaged_q3,q3_routed_tri_68,spatial,560,0.8875,0.7071,0.945,0.9929,0.0929,0.0357,0.1911,0.0518,0.6543,none
9b,base,damaged_q3,q3_stability_tri_72,adversarial,560,0.8857,0.6589,0.9384,0.9768,0.0911,0.0375,0.2571,0.0518,0.6009,none
9b,base,damaged_q3,q3_stability_tri_72,boundary,560,0.8857,0.6357,0.9361,0.9929,0.1,0.0554,0.275,0.0589,0.5697,none
9b,base,damaged_q3,q3_stability_tri_72,coding,560,0.8911,0.6821,0.944,0.9857,0.0946,0.0429,0.2179,0.0375,0.6259,none
9b,base,damaged_q3,q3_stability_tri_72,epistemic,560,0.9054,0.6589,0.9453,0.9857,0.0625,0.0232,0.2929,0.0482,0.6097,none
9b,base,damaged_q3,q3_stability_tri_72,forensic,560,0.9054,0.6804,0.9429,0.9857,0.0821,0.0375,0.2518,0.05,0.6256,none
9b,base,damaged_q3,q3_stability_tri_72,generalist,560,0.9196,0.675,0.9519,0.9929,0.0607,0.0393,0.2696,0.0357,0.6256,none
9b,base,damaged_q3,q3_stability_tri_72,math,560,0.9161,0.6679,0.9455,0.9786,0.0679,0.0357,0.3054,0.0375,0.6141,none
9b,base,damaged_q3,q3_stability_tri_72,planning,560,0.9018,0.7179,0.9414,0.9821,0.0732,0.0321,0.2036,0.0786,0.6693,none
9b,base,damaged_q3,q3_stability_tri_72,rhetoric,560,0.9054,0.6679,0.9448,0.9946,0.0786,0.0393,0.2714,0.0518,0.6121,none
9b,base,damaged_q3,q3_stability_tri_72,spatial,560,0.8839,0.6911,0.9416,0.9875,0.0964,0.0554,0.1946,0.0589,0.6326,none
9b,base,damaged_q3,q4_boundary_pair_72_28,adversarial,560,0.8857,0.6857,0.9391,0.9929,0.0982,0.0375,0.25,0.0589,0.6258,none
9b,base,damaged_q3,q4_boundary_pair_72_28,boundary,560,0.8714,0.6518,0.9358,0.9911,0.1125,0.0464,0.2357,0.0536,0.5872,none
9b,base,damaged_q3,q4_boundary_pair_72_28,coding,560,0.8714,0.6839,0.9351,0.9696,0.1036,0.0357,0.2089,0.0554,0.6262,none
9b,base,damaged_q3,q4_boundary_pair_72_28,epistemic,560,0.8554,0.6232,0.9246,0.9518,0.0911,0.0321,0.2946,0.0714,0.5623,none
9b,base,damaged_q3,q4_boundary_pair_72_28,forensic,560,0.8821,0.6768,0.939,0.9946,0.1036,0.0286,0.2375,0.0518,0.6184,none
9b,base,damaged_q3,q4_boundary_pair_72_28,generalist,560,0.8339,0.6321,0.9127,0.9339,0.0875,0.0286,0.275,0.1214,0.5721,none
9b,base,damaged_q3,q4_boundary_pair_72_28,math,560,0.8268,0.6161,0.899,0.9161,0.0893,0.0161,0.3018,0.1964,0.5521,none
9b,base,damaged_q3,q4_boundary_pair_72_28,planning,560,0.8696,0.6464,0.929,0.9357,0.0875,0.0304,0.2607,0.0536,0.5906,none
9b,base,damaged_q3,q4_boundary_pair_72_28,rhetoric,560,0.8232,0.6036,0.8983,0.9232,0.1196,0.025,0.2946,0.1429,0.532,none
9b,base,damaged_q3,q4_boundary_pair_72_28,spatial,560,0.8821,0.6911,0.9267,0.9268,0.0661,0.0393,0.2161,0.1125,0.6405,none
9b,base,damaged_q3,q4_generalist_pair_72_28,adversarial,560,0.8661,0.6393,0.93,0.9839,0.1054,0.0196,0.2804,0.075,0.5776,none
9b,base,damaged_q3,q4_generalist_pair_72_28,boundary,560,0.8911,0.6339,0.9392,0.9929,0.0893,0.0321,0.3054,0.0482,0.5739,none
9b,base,damaged_q3,q4_generalist_pair_72_28,coding,560,0.8839,0.675,0.9354,0.9839,0.0946,0.0268,0.2518,0.0714,0.6175,none
9b,base,damaged_q3,q4_generalist_pair_72_28,epistemic,560,0.9018,0.6714,0.9439,0.9911,0.0732,0.0054,0.2946,0.0482,0.6224,none
9b,base,damaged_q3,q4_generalist_pair_72_28,forensic,560,0.85,0.6482,0.9239,0.9839,0.1143,0.0161,0.2589,0.0982,0.5851,none
9b,base,damaged_q3,q4_generalist_pair_72_28,generalist,560,0.8661,0.6339,0.9325,0.9857,0.0893,0.0286,0.2857,0.075,0.5748,none
9b,base,damaged_q3,q4_generalist_pair_72_28,math,560,0.8929,0.6143,0.9349,0.9893,0.0786,0.0232,0.3446,0.0804,0.5545,none
9b,base,damaged_q3,q4_generalist_pair_72_28,planning,560,0.9018,0.7036,0.9485,0.9875,0.0875,0.0268,0.2143,0.0304,0.6533,none
9b,base,damaged_q3,q4_generalist_pair_72_28,rhetoric,560,0.8857,0.6411,0.9319,0.9821,0.0821,0.0161,0.3196,0.0875,0.5833,none
9b,base,damaged_q3,q4_generalist_pair_72_28,spatial,560,0.8679,0.6732,0.9344,0.9768,0.0946,0.0179,0.2304,0.0732,0.6192,none
9b,base,damaged_q4,q2_amplifier_low_echo,adversarial,560,0.9107,0.5143,0.9228,0.9929,0.0732,0.3161,0.2232,0.0429,0.4091,none
9b,base,damaged_q4,q2_amplifier_low_echo,boundary,560,0.8982,0.4804,0.9187,0.9946,0.0518,0.3018,0.3089,0.075,0.376,none
9b,base,damaged_q4,q2_amplifier_low_echo,coding,560,0.9054,0.5375,0.9276,0.9839,0.0607,0.2625,0.2268,0.0518,0.4461,none
9b,base,damaged_q4,q2_amplifier_low_echo,epistemic,560,0.9,0.5411,0.9311,0.9982,0.075,0.2196,0.2625,0.0411,0.4516,none
9b,base,damaged_q4,q2_amplifier_low_echo,forensic,560,0.9054,0.5589,0.9304,0.9875,0.075,0.2464,0.2232,0.0429,0.4671,none
9b,base,damaged_q4,q2_amplifier_low_echo,generalist,560,0.8732,0.5161,0.9156,0.9857,0.0875,0.2875,0.2411,0.0464,0.4107,none
9b,base,damaged_q4,q2_amplifier_low_echo,math,560,0.9018,0.4768,0.9214,0.9875,0.0679,0.2911,0.2839,0.0607,0.3725,none
9b,base,damaged_q4,q2_amplifier_low_echo,planning,560,0.9089,0.5339,0.9303,0.9946,0.0625,0.2804,0.2054,0.0411,0.4406,none
9b,base,damaged_q4,q2_amplifier_low_echo,rhetoric,560,0.9125,0.4946,0.9263,0.9929,0.0643,0.3071,0.2589,0.0482,0.3908,none
9b,base,damaged_q4,q2_amplifier_low_echo,spatial,560,0.8893,0.5393,0.9267,0.9893,0.0804,0.275,0.2125,0.0464,0.4409,none
9b,base,damaged_q4,q3_routed_tri_68,adversarial,560,0.9179,0.7036,0.9528,0.9982,0.0714,0.0268,0.2214,0.0482,0.6567,none
9b,base,damaged_q4,q3_routed_tri_68,boundary,560,0.925,0.7161,0.9524,0.9875,0.0607,0.0518,0.2107,0.0571,0.6678,none
9b,base,damaged_q4,q3_routed_tri_68,coding,560,0.9232,0.75,0.9563,0.9839,0.0589,0.0357,0.1589,0.05,0.71,none
9b,base,damaged_q4,q3_routed_tri_68,epistemic,560,0.9161,0.7036,0.9561,0.9964,0.05,0.0411,0.2214,0.0536,0.66,none
9b,base,damaged_q4,q3_routed_tri_68,forensic,560,0.8964,0.7304,0.9489,0.9929,0.0786,0.0339,0.1911,0.0571,0.6819,none
9b,base,damaged_q4,q3_routed_tri_68,generalist,560,0.9357,0.7482,0.9567,0.9821,0.0482,0.0393,0.2,0.0446,0.7077,none
9b,base,damaged_q4,q3_routed_tri_68,math,560,0.9393,0.7107,0.9562,0.9964,0.0518,0.0304,0.2571,0.0482,0.6661,none
9b,base,damaged_q4,q3_routed_tri_68,planning,560,0.9589,0.7964,0.9681,0.9911,0.0339,0.0321,0.1589,0.0393,0.7651,none
9b,base,damaged_q4,q3_routed_tri_68,rhetoric,560,0.9214,0.725,0.9553,0.9911,0.0589,0.0321,0.2071,0.05,0.6818,none
9b,base,damaged_q4,q3_routed_tri_68,spatial,560,0.9232,0.7571,0.956,0.9964,0.0643,0.0429,0.1625,0.0571,0.7134,none
9b,base,damaged_q4,q3_stability_tri_72,adversarial,560,0.9107,0.7054,0.9504,0.9946,0.0821,0.0375,0.2143,0.0393,0.6541,none
9b,base,damaged_q4,q3_stability_tri_72,boundary,560,0.9268,0.7089,0.9548,0.9893,0.0607,0.0589,0.2125,0.0446,0.6597,none
9b,base,damaged_q4,q3_stability_tri_72,coding,560,0.9161,0.7304,0.9517,0.9929,0.0679,0.0339,0.1964,0.0571,0.6846,none
9b,base,damaged_q4,q3_stability_tri_72,epistemic,560,0.9018,0.7125,0.9481,0.9839,0.0696,0.0214,0.2143,0.0482,0.6678,none
9b,base,damaged_q4,q3_stability_tri_72,forensic,560,0.9357,0.7429,0.9603,0.9893,0.0536,0.05,0.1821,0.0375,0.7003,none
9b,base,damaged_q4,q3_stability_tri_72,generalist,560,0.9196,0.7321,0.9566,0.9857,0.0554,0.0357,0.1964,0.0375,0.6908,none
