model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
4b,instruct,healthy_q8,q3_stability_tri_72,low,1400,0.9421,0.8421,0.9735,0.9893,0.025,0.0171,0.0964,0.0343,0.8218,none
4b,instruct,healthy_q8,q3_stability_tri_72,medium,1400,0.955,0.8336,0.9695,0.9914,0.0357,0.0236,0.1136,0.0471,0.8067,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,extreme,1400,0.9486,0.7293,0.9586,0.9886,0.0429,0.0479,0.2114,0.0557,0.6872,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,high,1400,0.9443,0.7829,0.9602,0.9929,0.0529,0.0193,0.1643,0.0536,0.7473,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,low,1400,0.9436,0.8636,0.9745,0.9864,0.0243,0.0093,0.0764,0.0343,0.8466,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,medium,1400,0.9593,0.84,0.9715,0.9943,0.0307,0.0214,0.1136,0.0471,0.8151,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,extreme,1400,0.9393,0.735,0.9551,0.9857,0.0529,0.0443,0.2064,0.06,0.6908,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,high,1400,0.95,0.7986,0.963,0.99,0.0407,0.0121,0.1629,0.0557,0.7681,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,low,1400,0.9421,0.8536,0.9744,0.9929,0.0243,0.0036,0.09,0.0357,0.8366,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,medium,1400,0.95,0.8407,0.9693,0.9864,0.0393,0.0093,0.1121,0.0371,0.8162,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,extreme,1400,0.91,0.4721,0.9166,0.9929,0.06,0.3421,0.2657,0.0607,0.3614,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,high,1400,0.9243,0.5443,0.9338,0.9929,0.0529,0.2779,0.2164,0.0557,0.4528,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,low,1400,0.9071,0.63,0.9438,0.9871,0.05,0.2086,0.1379,0.0407,0.5602,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,medium,1400,0.9186,0.5807,0.9387,0.9893,0.0543,0.2643,0.1657,0.045,0.4961,none
4b,instruct,q8_k_m,q3_routed_tri_68,extreme,1400,0.9521,0.73,0.9612,0.9943,0.0436,0.065,0.1936,0.0529,0.6858,none
4b,instruct,q8_k_m,q3_routed_tri_68,high,1400,0.9514,0.7914,0.9669,0.995,0.0414,0.0314,0.1486,0.0457,0.7585,none
4b,instruct,q8_k_m,q3_routed_tri_68,low,1400,0.9436,0.8493,0.9747,0.9914,0.0207,0.0157,0.0893,0.0379,0.8309,none
4b,instruct,q8_k_m,q3_routed_tri_68,medium,1400,0.9614,0.8393,0.9721,0.9829,0.0214,0.0286,0.1064,0.0479,0.8162,none
4b,instruct,q8_k_m,q3_stability_tri_72,extreme,1400,0.9493,0.735,0.9573,0.9914,0.0436,0.0571,0.2043,0.0707,0.6906,none
4b,instruct,q8_k_m,q3_stability_tri_72,high,1400,0.9579,0.8057,0.967,0.9871,0.0357,0.0307,0.1421,0.0479,0.7751,none
4b,instruct,q8_k_m,q3_stability_tri_72,low,1400,0.9471,0.8479,0.974,0.985,0.0221,0.0114,0.0957,0.0321,0.8297,none
4b,instruct,q8_k_m,q3_stability_tri_72,medium,1400,0.9629,0.8457,0.9743,0.9943,0.0257,0.025,0.1029,0.045,0.8225,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,extreme,1400,0.9593,0.7243,0.9603,0.9893,0.0329,0.0529,0.2243,0.0593,0.6829,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,high,1400,0.9514,0.7907,0.9668,0.995,0.0407,0.0271,0.1571,0.0443,0.7583,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,low,1400,0.9464,0.85,0.9749,0.9857,0.0157,0.0136,0.0907,0.0393,0.8334,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,medium,1400,0.96,0.8621,0.9724,0.9907,0.0286,0.0221,0.0886,0.05,0.8396,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,extreme,1400,0.9507,0.7264,0.957,0.9864,0.0421,0.0307,0.235,0.0593,0.6859,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,high,1400,0.96,0.8079,0.9648,0.9886,0.03,0.01,0.1621,0.0636,0.7807,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,low,1400,0.9529,0.8664,0.977,0.9864,0.0157,0.0093,0.0857,0.0329,0.8514,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,medium,1400,0.9471,0.8279,0.9652,0.9843,0.0407,0.0221,0.1114,0.0521,0.7997,none
9b,base,base_f16,q2_amplifier_low_echo,extreme,1400,0.9279,0.4807,0.9202,0.9886,0.0493,0.3686,0.2193,0.055,0.3719,none
9b,base,base_f16,q2_amplifier_low_echo,high,1400,0.9264,0.5671,0.9381,0.99,0.0436,0.3014,0.1721,0.0521,0.4774,none
9b,base,base_f16,q2_amplifier_low_echo,low,1400,0.93,0.66,0.9521,0.99,0.04,0.2193,0.11,0.0286,0.5939,none
9b,base,base_f16,q2_amplifier_low_echo,medium,1400,0.935,0.615,0.9457,0.9893,0.0443,0.2579,0.1279,0.0414,0.5378,none
9b,base,base_f16,q3_routed_tri_68,extreme,1400,0.9621,0.7764,0.9677,0.9957,0.035,0.0714,0.1429,0.0543,0.7375,none
9b,base,base_f16,q3_routed_tri_68,high,1400,0.9736,0.8357,0.9751,0.99,0.0193,0.0336,0.1193,0.0436,0.8115,none
9b,base,base_f16,q3_routed_tri_68,low,1400,0.9521,0.8679,0.9794,0.9921,0.0107,0.0236,0.0729,0.0379,0.8522,none
9b,base,base_f16,q3_routed_tri_68,medium,1400,0.975,0.8664,0.9792,0.9871,0.0157,0.0357,0.08,0.0357,0.8464,none
9b,base,base_f16,q3_stability_tri_72,extreme,1400,0.9743,0.77,0.9675,0.9857,0.0214,0.0757,0.1607,0.0579,0.7327,none
9b,base,base_f16,q3_stability_tri_72,high,1400,0.9729,0.825,0.9717,0.9893,0.0186,0.0343,0.1321,0.0564,0.7992,none
9b,base,base_f16,q3_stability_tri_72,low,1400,0.9486,0.8693,0.9785,0.9864,0.0114,0.0221,0.065,0.0379,0.8543,none
9b,base,base_f16,q3_stability_tri_72,medium,1400,0.9743,0.8879,0.9785,0.9879,0.0164,0.0214,0.0736,0.0414,0.8707,none
9b,base,base_f16,q4_boundary_pair_72_28,extreme,1400,0.9686,0.7857,0.9679,0.9893,0.0229,0.0557,0.1536,0.065,0.7522,none
9b,base,base_f16,q4_boundary_pair_72_28,high,1400,0.9757,0.8536,0.9746,0.9864,0.0164,0.025,0.1114,0.05,0.8322,none
9b,base,base_f16,q4_boundary_pair_72_28,low,1400,0.9457,0.8821,0.9782,0.9907,0.0129,0.0193,0.0507,0.0436,0.8682,none
9b,base,base_f16,q4_boundary_pair_72_28,medium,1400,0.9721,0.88,0.9796,0.9929,0.0121,0.0293,0.0693,0.0486,0.8625,none
9b,base,base_f16,q4_generalist_pair_72_28,extreme,1400,0.97,0.8029,0.9683,0.9893,0.0243,0.0429,0.1521,0.0614,0.7718,none
9b,base,base_f16,q4_generalist_pair_72_28,high,1400,0.9664,0.86,0.9731,0.9857,0.0243,0.015,0.1071,0.0457,0.8389,none
9b,base,base_f16,q4_generalist_pair_72_28,low,1400,0.9493,0.8743,0.9775,0.9871,0.0179,0.0079,0.0707,0.0321,0.8601,none
9b,base,base_f16,q4_generalist_pair_72_28,medium,1400,0.9729,0.8929,0.978,0.9936,0.015,0.0121,0.0757,0.0507,0.8773,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,extreme,1400,0.5429,0.1814,0.723,0.7957,0.2236,0.395,0.715,0.4436,-0.044,distractor_capture
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,high,1400,0.59,0.2964,0.7599,0.8264,0.1843,0.3043,0.4636,0.4464,0.1209,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,low,1400,0.8136,0.5,0.8949,0.9086,0.0971,0.2079,0.2764,0.0679,0.4038,none
9b,base,collapsed_q2_edge,q2_amplifier_low_echo,medium,1400,0.7064,0.3836,0.8369,0.8764,0.1421,0.2764,0.3321,0.225,0.2478,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,extreme,1400,0.2371,0.1164,0.4912,0.7086,0.3507,0.0629,0.6857,1.8136,-0.1469,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,high,1400,0.3064,0.2157,0.555,0.785,0.2957,0.0371,0.4786,1.4457,0.009,cascade
9b,base,collapsed_q2_edge,q3_routed_tri_68,low,1400,0.4771,0.3529,0.7529,0.8736,0.1521,0.0243,0.2429,0.5643,0.2547,none
9b,base,collapsed_q2_edge,q3_routed_tri_68,medium,1400,0.4386,0.3371,0.6631,0.8329,0.195,0.0379,0.34,1.0629,0.1907,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,extreme,1400,0.2643,0.1279,0.5095,0.7243,0.3471,0.065,0.7193,1.7,-0.1318,cascade
9b,base,collapsed_q2_edge,q3_stability_tri_72,high,1400,0.3214,0.2314,0.558,0.7607,0.2807,0.0364,0.4729,1.43,0.0306,cascade
9b,base,collapsed_q2_edge,q3_stability_tri_72,low,1400,0.5386,0.4114,0.778,0.8657,0.1121,0.0121,0.2564,0.5114,0.3293,none
9b,base,collapsed_q2_edge,q3_stability_tri_72,medium,1400,0.4536,0.3507,0.6765,0.8171,0.1807,0.0257,0.3607,0.9821,0.2134,none
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,extreme,1400,0.1029,0.0543,0.3271,0.6029,0.4657,0.0714,0.7286,2.595,-0.2878,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,high,1400,0.1586,0.105,0.3827,0.6693,0.3836,0.0321,0.4929,2.1707,-0.1645,cascade
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,low,1400,0.2814,0.2179,0.6017,0.7807,0.1764,0.0164,0.24,1.0393,0.0905,none
9b,base,collapsed_q2_edge,q4_boundary_pair_72_28,medium,1400,0.2657,0.2186,0.5066,0.7164,0.2557,0.0293,0.3464,1.66,0.0253,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,extreme,1400,0.0707,0.0393,0.287,0.6114,0.4843,0.055,0.8107,2.8393,-0.3238,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,high,1400,0.1229,0.0936,0.3678,0.6521,0.3593,0.0171,0.5121,2.2779,-0.1725,cascade
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,low,1400,0.2536,0.1771,0.5901,0.7779,0.1657,0.0064,0.29,1.0764,0.0491,low_score
9b,base,collapsed_q2_edge,q4_generalist_pair_72_28,medium,1400,0.2107,0.1664,0.4806,0.7364,0.2514,0.0236,0.3836,1.79,-0.0339,primitive_gap
9b,base,damaged_q2,q2_amplifier_low_echo,extreme,1400,0.7471,0.2579,0.8355,0.8971,0.1521,0.3607,0.635,0.0843,0.0851,distractor_capture
9b,base,damaged_q2,q2_amplifier_low_echo,high,1400,0.7964,0.3636,0.8727,0.935,0.1429,0.2936,0.4371,0.075,0.2233,none
9b,base,damaged_q2,q2_amplifier_low_echo,low,1400,0.9071,0.5607,0.9374,0.9914,0.0664,0.2029,0.2321,0.0264,0.4803,none
9b,base,damaged_q2,q2_amplifier_low_echo,medium,1400,0.8414,0.4471,0.902,0.9614,0.1121,0.2657,0.3036,0.0586,0.3331,none
9b,base,damaged_q2,q3_routed_tri_68,extreme,1400,0.6321,0.3529,0.768,0.8643,0.1893,0.05,0.5964,0.6071,0.208,none
9b,base,damaged_q2,q3_routed_tri_68,high,1400,0.6564,0.4407,0.7953,0.9,0.1671,0.0457,0.4121,0.5193,0.3225,none
9b,base,damaged_q2,q3_routed_tri_68,low,1400,0.8243,0.6421,0.9203,0.9621,0.08,0.0257,0.2179,0.1129,0.5899,none
9b,base,damaged_q2,q3_routed_tri_68,medium,1400,0.7436,0.5464,0.8596,0.9179,0.1243,0.0336,0.3,0.3029,0.4633,none
9b,base,damaged_q2,q3_stability_tri_72,extreme,1400,0.6393,0.3414,0.7823,0.865,0.2057,0.0607,0.5821,0.4971,0.1961,none
9b,base,damaged_q2,q3_stability_tri_72,high,1400,0.6779,0.4636,0.8113,0.9,0.1636,0.0436,0.3836,0.4514,0.3525,none
9b,base,damaged_q2,q3_stability_tri_72,low,1400,0.845,0.6693,0.9261,0.9607,0.0893,0.0207,0.2036,0.0857,0.6178,none
9b,base,damaged_q2,q3_stability_tri_72,medium,1400,0.7686,0.5686,0.8733,0.925,0.1093,0.0279,0.3,0.2657,0.4929,none
9b,base,damaged_q2,q4_boundary_pair_72_28,extreme,1400,0.3857,0.2007,0.6025,0.7643,0.26,0.0479,0.6421,1.3393,-0.0052,cascade
9b,base,damaged_q2,q4_boundary_pair_72_28,high,1400,0.4414,0.3121,0.6436,0.7929,0.2071,0.03,0.4264,1.1236,0.1537,none
9b,base,damaged_q2,q4_boundary_pair_72_28,low,1400,0.5657,0.445,0.7952,0.865,0.0979,0.0221,0.2279,0.4679,0.3696,none
9b,base,damaged_q2,q4_boundary_pair_72_28,medium,1400,0.55,0.43,0.7348,0.8314,0.1564,0.0286,0.2857,0.7707,0.316,none
9b,base,damaged_q2,q4_generalist_pair_72_28,extreme,1400,0.3057,0.1714,0.5648,0.7864,0.2571,0.0521,0.65,1.61,-0.0486,cascade
9b,base,damaged_q2,q4_generalist_pair_72_28,high,1400,0.4086,0.3057,0.6211,0.8029,0.2279,0.0257,0.435,1.2343,0.1357,none
9b,base,damaged_q2,q4_generalist_pair_72_28,low,1400,0.58,0.4471,0.8104,0.9243,0.1029,0.0121,0.225,0.455,0.3731,none
9b,base,damaged_q2,q4_generalist_pair_72_28,medium,1400,0.5043,0.39,0.7152,0.87,0.1636,0.0129,0.33,0.8871,0.2676,none
9b,base,damaged_q3,q2_amplifier_low_echo,extreme,1400,0.845,0.3493,0.8828,0.9893,0.1243,0.3686,0.44,0.0507,0.2006,none
9b,base,damaged_q3,q2_amplifier_low_echo,high,1400,0.8907,0.4657,0.9171,0.9914,0.0871,0.3,0.2864,0.0507,0.3541,none
9b,base,damaged_q3,q2_amplifier_low_echo,low,1400,0.8907,0.575,0.9338,0.99,0.0671,0.2243,0.185,0.0443,0.493,none
9b,base,damaged_q3,q2_amplifier_low_echo,medium,1400,0.8879,0.52,0.9273,0.9921,0.0807,0.26,0.2279,0.0443,0.4233,none
9b,base,damaged_q3,q3_routed_tri_68,extreme,1400,0.8671,0.5229,0.9196,0.9893,0.1257,0.065,0.4043,0.0557,0.437,none
9b,base,damaged_q3,q3_routed_tri_68,high,1400,0.8843,0.635,0.9372,0.9936,0.0986,0.0407,0.2857,0.0557,0.5716,none
9b,base,damaged_q3,q3_routed_tri_68,low,1400,0.925,0.7929,0.965,0.9893,0.0443,0.0221,0.1286,0.0364,0.763,none
9b,base,damaged_q3,q3_routed_tri_68,medium,1400,0.9093,0.725,0.9503,0.9893,0.0764,0.0307,0.2021,0.0457,0.6775,none
9b,base,damaged_q3,q3_stability_tri_72,extreme,1400,0.8757,0.5157,0.9209,0.9879,0.1164,0.0707,0.4236,0.055,0.43,none
9b,base,damaged_q3,q3_stability_tri_72,high,1400,0.9,0.6586,0.9417,0.9871,0.0857,0.0314,0.2757,0.05,0.602,none
9b,base,damaged_q3,q3_stability_tri_72,low,1400,0.9143,0.7857,0.9602,0.9814,0.05,0.0257,0.125,0.04,0.7536,none
9b,base,damaged_q3,q3_stability_tri_72,medium,1400,0.91,0.7343,0.95,0.9886,0.0707,0.0314,0.1914,0.0586,0.6885,none
9b,base,damaged_q3,q4_boundary_pair_72_28,extreme,1400,0.8014,0.4979,0.8877,0.9293,0.1386,0.0579,0.4079,0.1471,0.4047,none
9b,base,damaged_q3,q4_boundary_pair_72_28,high,1400,0.8471,0.6364,0.9114,0.9379,0.1071,0.0264,0.2771,0.1143,0.5711,none
9b,base,damaged_q3,q4_boundary_pair_72_28,low,1400,0.9,0.775,0.9569,0.9843,0.0621,0.0143,0.1364,0.0393,0.7406,none
9b,base,damaged_q3,q4_boundary_pair_72_28,medium,1400,0.8921,0.695,0.9397,0.9629,0.0757,0.0293,0.2086,0.0664,0.6464,none
9b,base,damaged_q3,q4_generalist_pair_72_28,extreme,1400,0.8529,0.5,0.9062,0.9764,0.1179,0.0429,0.4621,0.1129,0.4135,none
9b,base,damaged_q3,q4_generalist_pair_72_28,high,1400,0.8679,0.6264,0.9291,0.9893,0.1114,0.0193,0.2971,0.0686,0.5619,none
9b,base,damaged_q3,q4_generalist_pair_72_28,low,1400,0.9064,0.7786,0.9603,0.99,0.0571,0.01,0.1386,0.0371,0.7465,none
9b,base,damaged_q3,q4_generalist_pair_72_28,medium,1400,0.8957,0.7086,0.9463,0.9871,0.0771,0.0129,0.2164,0.0564,0.6627,none
9b,base,damaged_q4,q2_amplifier_low_echo,extreme,1400,0.8786,0.405,0.8994,0.9914,0.0886,0.34,0.3814,0.0614,0.2768,none
9b,base,damaged_q4,q2_amplifier_low_echo,high,1400,0.9,0.4836,0.9223,0.9921,0.0729,0.3129,0.2621,0.0521,0.3756,none
9b,base,damaged_q4,q2_amplifier_low_echo,low,1400,0.9086,0.6257,0.9433,0.9871,0.0586,0.1986,0.15,0.0343,0.5547,none
9b,base,damaged_q4,q2_amplifier_low_echo,medium,1400,0.915,0.5629,0.9354,0.9921,0.0593,0.2636,0.185,0.0507,0.475,none
9b,base,damaged_q4,q3_routed_tri_68,extreme,1400,0.9086,0.5957,0.9382,0.9893,0.0764,0.0664,0.3379,0.0636,0.5293,none
9b,base,damaged_q4,q3_routed_tri_68,high,1400,0.9143,0.7107,0.9491,0.9943,0.0764,0.0314,0.2136,0.0571,0.6616,none
9b,base,damaged_q4,q3_routed_tri_68,low,1400,0.9414,0.83,0.9725,0.9886,0.0343,0.0193,0.1093,0.0243,0.8059,none
9b,base,damaged_q4,q3_routed_tri_68,medium,1400,0.9386,0.8,0.9638,0.9943,0.0436,0.0293,0.135,0.0571,0.7674,none
9b,base,damaged_q4,q3_stability_tri_72,extreme,1400,0.9129,0.595,0.939,0.9893,0.0786,0.0693,0.3314,0.0586,0.5281,none
9b,base,damaged_q4,q3_stability_tri_72,high,1400,0.9229,0.72,0.9527,0.9921,0.0671,0.035,0.2093,0.0521,0.6735,none
9b,base,damaged_q4,q3_stability_tri_72,low,1400,0.9343,0.8129,0.9692,0.9886,0.0314,0.0179,0.1236,0.035,0.7882,none
9b,base,damaged_q4,q3_stability_tri_72,medium,1400,0.9271,0.7814,0.9605,0.9907,0.0564,0.0257,0.15,0.045,0.7451,none
9b,base,damaged_q4,q4_boundary_pair_72_28,extreme,1400,0.8979,0.6086,0.9356,0.9921,0.0957,0.06,0.3164,0.0586,0.5396,none
9b,base,damaged_q4,q4_boundary_pair_72_28,high,1400,0.9129,0.685,0.949,0.9907,0.0721,0.0293,0.2436,0.05,0.6355,none
9b,base,damaged_q4,q4_boundary_pair_72_28,low,1400,0.9271,0.7971,0.9663,0.9879,0.035,0.0171,0.1264,0.0407,0.7711,none
9b,base,damaged_q4,q4_boundary_pair_72_28,medium,1400,0.9264,0.7779,0.9587,0.9943,0.06,0.0221,0.1529,0.0521,0.7406,none
9b,base,damaged_q4,q4_generalist_pair_72_28,extreme,1400,0.8921,0.5864,0.9308,0.9914,0.0943,0.045,0.3571,0.0721,0.517,none
9b,base,damaged_q4,q4_generalist_pair_72_28,high,1400,0.9207,0.7064,0.9495,0.9886,0.0693,0.0193,0.2393,0.0507,0.6601,none
9b,base,damaged_q4,q4_generalist_pair_72_28,low,1400,0.9157,0.7964,0.9627,0.9893,0.0471,0.005,0.1271,0.0414,0.769,none
9b,base,damaged_q4,q4_generalist_pair_72_28,medium,1400,0.9121,0.7543,0.952,0.9914,0.0664,0.0164,0.1757,0.0636,0.7138,none
9b,base,healthy_q6,q2_amplifier_low_echo,extreme,1400,0.8936,0.425,0.9036,0.9886,0.0779,0.3521,0.3114,0.0757,0.3025,none
9b,base,healthy_q6,q2_amplifier_low_echo,high,1400,0.9193,0.5207,0.9302,0.9921,0.0636,0.2886,0.2314,0.0479,0.423,none
9b,base,healthy_q6,q2_amplifier_low_echo,low,1400,0.9264,0.6364,0.9489,0.9879,0.04,0.2229,0.1307,0.0329,0.5678,none
9b,base,healthy_q6,q2_amplifier_low_echo,medium,1400,0.9314,0.6186,0.943,0.99,0.0514,0.2364,0.16,0.0421,0.5409,none
9b,base,healthy_q6,q3_routed_tri_68,extreme,1400,0.9386,0.7071,0.9525,0.9879,0.0543,0.0557,0.2214,0.0693,0.6585,none
9b,base,healthy_q6,q3_routed_tri_68,high,1400,0.9443,0.7679,0.9612,0.9893,0.0471,0.0421,0.1621,0.0536,0.7296,none
9b,base,healthy_q6,q3_routed_tri_68,low,1400,0.94,0.845,0.9745,0.9886,0.0214,0.0171,0.0871,0.0379,0.8263,none
9b,base,healthy_q6,q3_routed_tri_68,medium,1400,0.9529,0.8357,0.9706,0.995,0.0314,0.0293,0.105,0.0536,0.8094,none
9b,base,healthy_q6,q3_stability_tri_72,extreme,1400,0.9429,0.6914,0.9528,0.9921,0.0514,0.0636,0.2421,0.0671,0.6406,none
9b,base,healthy_q6,q3_stability_tri_72,high,1400,0.9407,0.775,0.9615,0.9921,0.0493,0.0307,0.1636,0.0529,0.7383,none
9b,base,healthy_q6,q3_stability_tri_72,low,1400,0.9414,0.8421,0.9736,0.9921,0.0257,0.0171,0.0921,0.0357,0.8218,none
9b,base,healthy_q6,q3_stability_tri_72,medium,1400,0.9543,0.8193,0.9691,0.9843,0.0279,0.0293,0.1221,0.0486,0.7929,none
9b,base,healthy_q6,q4_boundary_pair_72_28,extreme,1400,0.9286,0.715,0.9502,0.9857,0.0621,0.0543,0.2143,0.0679,0.665,none
9b,base,healthy_q6,q4_boundary_pair_72_28,high,1400,0.9493,0.7786,0.9631,0.9886,0.0479,0.0336,0.1529,0.0464,0.7429,none
9b,base,healthy_q6,q4_boundary_pair_72_28,low,1400,0.9379,0.8464,0.9743,0.9936,0.0257,0.0186,0.0771,0.0386,0.8269,none
9b,base,healthy_q6,q4_boundary_pair_72_28,medium,1400,0.9343,0.8043,0.9641,0.9921,0.05,0.0279,0.1229,0.0471,0.7715,none
9b,base,healthy_q6,q4_generalist_pair_72_28,extreme,1400,0.9364,0.6921,0.9526,0.99,0.0571,0.0436,0.2521,0.0514,0.6435,none
9b,base,healthy_q6,q4_generalist_pair_72_28,high,1400,0.9529,0.785,0.9617,0.9886,0.0407,0.0114,0.1821,0.0543,0.7532,none
9b,base,healthy_q6,q4_generalist_pair_72_28,low,1400,0.9521,0.8429,0.9756,0.99,0.0179,0.0079,0.1107,0.0321,0.8255,none
9b,base,healthy_q6,q4_generalist_pair_72_28,medium,1400,0.9443,0.8057,0.965,0.9871,0.0429,0.0179,0.1371,0.045,0.7761,none
9b,base,healthy_q8,q2_amplifier_low_echo,extreme,1400,0.9093,0.4693,0.9158,0.9907,0.06,0.3464,0.2629,0.0636,0.3578,none
9b,base,healthy_q8,q2_amplifier_low_echo,high,1400,0.9157,0.5536,0.9343,0.9879,0.06,0.2707,0.1907,0.0493,0.4637,none
9b,base,healthy_q8,q2_amplifier_low_echo,low,1400,0.9386,0.6507,0.9536,0.9914,0.0314,0.2143,0.135,0.0279,0.5862,none
9b,base,healthy_q8,q2_amplifier_low_echo,medium,1400,0.9314,0.5993,0.9425,0.9936,0.0457,0.2543,0.1614,0.0493,0.5193,none
9b,base,healthy_q8,q3_routed_tri_68,extreme,1400,0.9579,0.7343,0.9626,0.9893,0.035,0.065,0.1986,0.0529,0.6923,none
9b,base,healthy_q8,q3_routed_tri_68,high,1400,0.965,0.7979,0.9715,0.9929,0.0293,0.0393,0.1486,0.0386,0.7674,none
9b,base,healthy_q8,q3_routed_tri_68,low,1400,0.9457,0.855,0.9764,0.9943,0.025,0.0136,0.0836,0.0314,0.8365,none
9b,base,healthy_q8,q3_routed_tri_68,medium,1400,0.9657,0.8357,0.9738,0.99,0.025,0.0414,0.105,0.0436,0.8094,none
9b,base,healthy_q8,q3_stability_tri_72,extreme,1400,0.9514,0.7379,0.9589,0.9836,0.0379,0.065,0.19,0.065,0.6951,none
9b,base,healthy_q8,q3_stability_tri_72,high,1400,0.9529,0.7786,0.9648,0.9936,0.0407,0.0371,0.1607,0.0521,0.7435,none
9b,base,healthy_q8,q3_stability_tri_72,low,1400,0.945,0.85,0.9767,0.9936,0.0179,0.0164,0.0864,0.0371,0.8326,none
9b,base,healthy_q8,q3_stability_tri_72,medium,1400,0.9593,0.8257,0.9719,0.9893,0.0264,0.0371,0.1143,0.0457,0.7989,none
9b,base,healthy_q8,q4_boundary_pair_72_28,extreme,1400,0.9479,0.7314,0.9598,0.9914,0.0421,0.0586,0.1943,0.0614,0.6885,none
9b,base,healthy_q8,q4_boundary_pair_72_28,high,1400,0.9564,0.8036,0.9675,0.9929,0.03,0.0314,0.1464,0.0593,0.7736,none
9b,base,healthy_q8,q4_boundary_pair_72_28,low,1400,0.95,0.8557,0.978,0.9943,0.015,0.0164,0.0893,0.0357,0.839,none
9b,base,healthy_q8,q4_boundary_pair_72_28,medium,1400,0.9671,0.85,0.9747,0.9907,0.0179,0.0257,0.1093,0.0486,0.8283,none
9b,base,healthy_q8,q4_generalist_pair_72_28,extreme,1400,0.9564,0.7229,0.9598,0.9879,0.0343,0.05,0.2214,0.0621,0.6818,none
9b,base,healthy_q8,q4_generalist_pair_72_28,high,1400,0.9643,0.8093,0.969,0.9893,0.0279,0.02,0.1514,0.0493,0.7823,none
9b,base,healthy_q8,q4_generalist_pair_72_28,low,1400,0.9493,0.8657,0.9759,0.9879,0.0164,0.0114,0.0843,0.0364,0.8499,none
9b,base,healthy_q8,q4_generalist_pair_72_28,medium,1400,0.9579,0.8471,0.9728,0.9879,0.03,0.0186,0.1057,0.0371,0.8241,none
9b,base,q8_k_m,q2_amplifier_low_echo,extreme,1400,0.9057,0.4714,0.9136,0.9864,0.0657,0.355,0.2443,0.06,0.3582,none
9b,base,q8_k_m,q2_amplifier_low_echo,high,1400,0.9386,0.5771,0.9408,0.9907,0.0421,0.2829,0.1814,0.0457,0.4911,none
9b,base,q8_k_m,q2_amplifier_low_echo,low,1400,0.9257,0.6614,0.9514,0.9893,0.0307,0.2071,0.1136,0.045,0.5995,none
9b,base,q8_k_m,q2_amplifier_low_echo,medium,1400,0.9414,0.595,0.9457,0.99,0.035,0.2757,0.14,0.045,0.5159,none
9b,base,q8_k_m,q3_routed_tri_68,extreme,1400,0.9571,0.7286,0.9603,0.9879,0.0343,0.0729,0.2021,0.0643,0.6843,none
9b,base,q8_k_m,q3_routed_tri_68,high,1400,0.965,0.805,0.9694,0.9871,0.03,0.0314,0.1436,0.0443,0.776,none
9b,base,q8_k_m,q3_routed_tri_68,low,1400,0.9536,0.8657,0.9774,0.9829,0.0179,0.0186,0.0729,0.0293,0.8494,none
9b,base,q8_k_m,q3_routed_tri_68,medium,1400,0.9629,0.8621,0.9748,0.99,0.02,0.025,0.0893,0.0507,0.8415,none
9b,base,q8_k_m,q3_stability_tri_72,extreme,1400,0.96,0.7479,0.9634,0.9907,0.0329,0.07,0.1757,0.0636,0.7068,none
9b,base,q8_k_m,q3_stability_tri_72,high,1400,0.9586,0.8207,0.9707,0.9921,0.0307,0.0407,0.12,0.05,0.7913,none
9b,base,q8_k_m,q3_stability_tri_72,low,1400,0.9357,0.8521,0.9745,0.9921,0.0207,0.02,0.08,0.0421,0.8334,none
