signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
lora_candidate,0.78,3,CHECKSUM+COMPRESSION+STATE_BUFFER,0.5472,0.7468,0.4694,0.5944,0.0,0.0972,0.0917,0.9444,0.512,0.0,0.0,0.4667
lora_candidate,0.78,4,PARITY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5472,0.7303,0.4639,0.575,0.0,0.1972,0.0694,0.7417,0.5222,0.0,0.0,0.4667
kv_packet,0.64,6,CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+GAIN_CLAMP,0.5472,0.7242,0.5389,0.6333,0.3833,0.0444,0.5278,0.5611,0.7231,0.2694,0.0639,0.4667
lora_candidate,0.78,7,CLOCK+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5472,0.7187,0.5917,0.6722,0.4111,0.1472,0.5056,0.4028,0.6877,0.3,0.05,0.4667
kv_packet,0.64,6,FRAME+ROUTER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5472,0.7172,0.5,0.7194,0.2917,0.1667,0.3972,0.625,0.5144,0.0,0.0,0.4667
lora_candidate,0.78,5,CARRIER+ROUTER+CHECKSUM+ECC+SUPPRESSION,0.5472,0.7135,0.5528,0.6667,0.3111,0.1361,0.5,0.5306,0.5761,0.1556,0.0361,0.4667
rag_like,0.48,3,FRAME+CARRIER+REDUNDANCY,0.5472,0.7129,0.5944,0.6139,0.0,0.175,0.2389,0.9194,0.7324,0.0,0.0,0.4667
rag_like,0.48,8,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION,0.5472,0.7129,0.5472,0.6417,0.425,0.1194,0.4611,0.6778,0.7382,0.3889,0.1,0.4667
rag_like,0.48,4,CARRIER+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.5472,0.7114,0.4694,0.6,0.0,0.1694,0.2389,0.7,0.6264,0.0,0.0,0.4667
rag_like,0.48,8,FRAME+CLOCK+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5472,0.7093,0.6056,0.6833,0.4889,0.1194,0.6389,0.325,0.7142,0.325,0.0528,0.4667
rag_like,0.48,5,CARRIER+PARITY+ECC+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7092,0.5111,0.5861,0.0,0.1389,0.2611,0.85,0.5456,0.0944,0.0222,0.4667
lora_candidate,0.78,3,ROUTER+CHECKSUM+STATE_BUFFER,0.5472,0.7081,0.4889,0.6861,0.275,0.0917,0.4694,0.7611,0.4991,0.0,0.0,0.4667
lora_candidate,0.78,7,ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.5472,0.7063,0.4556,0.6333,0.3667,0.0972,0.5778,0.3583,0.6714,0.4111,0.0667,0.4667
kv_packet,0.64,6,FRAME+CARRIER+ROUTER+ECC+REDUNDANCY+COMPRESSION,0.5472,0.703,0.6472,0.725,0.4194,0.1833,0.5528,0.6222,0.7384,0.0,0.0,0.4667
rag_like,0.48,5,FRAME+ROUTER+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.5472,0.7023,0.5611,0.725,0.3861,0.1833,0.5389,0.4444,0.6422,0.0,0.0,0.4667
rag_like,0.48,8,CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5472,0.702,0.4972,0.6472,0.3528,0.0583,0.6472,0.4056,0.592,0.0,0.0,0.4667
kv_packet,0.64,6,CARRIER+ROUTER+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5472,0.69,0.4806,0.6556,0.25,0.1833,0.4472,0.5972,0.506,0.0,0.0,0.4667
rag_like,0.48,6,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY,0.5472,0.6889,0.5972,0.5972,0.4111,0.0639,0.6528,0.65,0.6792,0.0,0.0,0.4667
rag_like,0.48,6,FRAME+ROUTER+PARITY+ECC+SUPPRESSION+STATE_BUFFER,0.5472,0.6806,0.5222,0.6833,0.35,0.1583,0.625,0.4833,0.5278,0.1667,0.0306,0.4667
lora_candidate,0.78,4,ROUTER+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.5472,0.6716,0.4861,0.7139,0.3417,0.1917,0.5389,0.7694,0.6194,0.0,0.0,0.4667
kv_packet,0.64,7,CARRIER+ROUTER+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7274,0.4889,0.6639,0.2611,0.0667,0.4333,0.6306,0.5425,0.1917,0.0278,0.4444
lora_candidate,0.78,6,CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION,0.5472,0.7175,0.6056,0.6556,0.4028,0.0528,0.55,0.7111,0.7171,0.2278,0.0611,0.4444
kv_packet,0.64,7,CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.5472,0.7175,0.4611,0.6889,0.3639,0.0917,0.5306,0.375,0.6611,0.0,0.0,0.4444
lora_candidate,0.78,5,FRAME+ROUTER+ECC+SUPPRESSION+STATE_BUFFER,0.5472,0.7152,0.5167,0.7028,0.3417,0.1361,0.4556,0.5917,0.5622,0.0,0.0,0.4444
kv_packet,0.64,2,CHECKSUM+ECC,0.5472,0.7145,0.4722,0.5861,0.0,0.1472,0.1611,0.9583,0.4764,0.0,0.0111,0.4444
kv_packet,0.64,5,CARRIER+ROUTER+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5472,0.7141,0.5472,0.6722,0.2944,0.1611,0.4417,0.525,0.55,0.0,0.0,0.4444
lora_candidate,0.78,4,CARRIER+ROUTER+ECC+STATE_BUFFER,0.5472,0.7111,0.5222,0.725,0.2778,0.1333,0.45,0.7111,0.5493,0.0,0.0,0.4444
kv_packet,0.64,6,FRAME+CARRIER+ROUTER+PARITY+SUPPRESSION+COMPRESSION,0.5472,0.71,0.5944,0.6861,0.3611,0.2111,0.4472,0.4694,0.5958,0.0,0.0,0.4444
rag_like,0.48,8,CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7097,0.4917,0.6444,0.4056,0.0861,0.5944,0.3583,0.625,0.0,0.0,0.4444
rag_like,0.48,5,CLOCK+CHECKSUM+ECC+COMPRESSION+GAIN_CLAMP,0.5472,0.7079,0.5667,0.5806,0.0,0.0472,0.4528,0.7472,0.5717,0.1278,0.0167,0.4444
kv_packet,0.64,6,CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION,0.5472,0.7067,0.5389,0.6361,0.4167,0.0667,0.5583,0.6667,0.6921,0.2,0.0556,0.4444
kv_packet,0.64,7,ROUTER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7039,0.4667,0.6472,0.3333,0.1056,0.525,0.4139,0.6226,0.0,0.0,0.4444
rag_like,0.48,6,FRAME+CLOCK+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5472,0.702,0.6139,0.6528,0.4306,0.1028,0.6639,0.3806,0.7097,0.0,0.0,0.4444
rag_like,0.48,8,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.5472,0.6997,0.4889,0.6778,0.3889,0.0611,0.6667,0.4472,0.6385,0.3861,0.0694,0.4444
kv_packet,0.64,5,CLOCK+ROUTER+PARITY+ECC+STATE_BUFFER,0.5472,0.6926,0.4806,0.6528,0.3111,0.1194,0.5,0.7778,0.5561,0.1111,0.0389,0.4444
rag_like,0.48,5,CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5472,0.6816,0.425,0.5889,0.0,0.1111,0.4056,0.7556,0.5556,0.0,0.0,0.4444
kv_packet,0.64,5,CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5472,0.7293,0.5028,0.5694,0.0,0.2111,0.0889,0.6972,0.6583,0.0,0.0,0.4222
lora_candidate,0.78,3,REDUNDANCY+SUPPRESSION+COMPRESSION,0.5472,0.7287,0.4472,0.5639,0.0,0.2056,0.0611,0.7056,0.6287,0.0,0.0,0.4222
kv_packet,0.64,2,REDUNDANCY+STATE_BUFFER,0.5472,0.7251,0.4167,0.5722,0.0,0.1472,0.0806,0.9083,0.625,0.0,0.0,0.4222
lora_candidate,0.78,6,CLOCK+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5472,0.7208,0.6333,0.6861,0.4083,0.1028,0.5806,0.4028,0.7417,0.0,0.0,0.4222
lora_candidate,0.78,6,CLOCK+ROUTER+PARITY+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.5472,0.7168,0.5222,0.7139,0.3917,0.0889,0.5083,0.65,0.7028,0.0,0.0,0.4222
rag_like,0.48,8,CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.716,0.4917,0.6056,0.3611,0.0806,0.5278,0.3306,0.6781,0.2389,0.0417,0.4222
kv_packet,0.64,5,FRAME+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION,0.5472,0.7143,0.6333,0.7306,0.3917,0.1917,0.5389,0.4,0.7233,0.0,0.0,0.4222
kv_packet,0.64,7,ROUTER+PARITY+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7138,0.4778,0.6389,0.3,0.0972,0.4806,0.5306,0.5325,0.325,0.0278,0.4222
kv_packet,0.64,6,CLOCK+ROUTER+PARITY+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.5472,0.7135,0.5028,0.6722,0.3889,0.0889,0.4778,0.6889,0.6486,0.0,0.0,0.4222
lora_candidate,0.78,8,CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5472,0.7117,0.5639,0.6444,0.3722,0.15,0.5333,0.3111,0.7073,0.3361,0.0639,0.4222
rag_like,0.48,6,CLOCK+PARITY+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.5472,0.7115,0.4833,0.55,0.0,0.0944,0.3139,0.6972,0.6352,0.1778,0.0278,0.4222
lora_candidate,0.78,7,CARRIER+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5472,0.7115,0.525,0.6667,0.3194,0.0972,0.5722,0.3778,0.6817,0.0,0.0,0.4222
kv_packet,0.64,5,FRAME+ROUTER+ECC+COMPRESSION+STATE_BUFFER,0.5472,0.7105,0.5,0.6889,0.2639,0.1389,0.3722,0.8139,0.5367,0.0,0.0,0.4222
lora_candidate,0.78,5,CARRIER+ROUTER+PARITY+SUPPRESSION+GAIN_CLAMP,0.5472,0.7097,0.5306,0.65,0.3111,0.1583,0.4472,0.4778,0.5761,0.0,0.0,0.4222
lora_candidate,0.78,4,FRAME+ROUTER+REDUNDANCY+SUPPRESSION,0.5472,0.7094,0.5861,0.7194,0.4472,0.1944,0.5167,0.4528,0.7139,0.0,0.0,0.4222
lora_candidate,0.78,5,CARRIER+ROUTER+PARITY+ECC+STATE_BUFFER,0.5472,0.7082,0.5111,0.6833,0.3056,0.1611,0.3611,0.7694,0.5556,0.1389,0.05,0.4222
kv_packet,0.64,8,ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7049,0.4861,0.6639,0.3611,0.1417,0.5333,0.3694,0.6483,0.2639,0.0528,0.4222
lora_candidate,0.78,5,CLOCK+ROUTER+CHECKSUM+SUPPRESSION+COMPRESSION,0.5472,0.7029,0.5639,0.6556,0.2944,0.1028,0.5917,0.5056,0.5622,0.0,0.0,0.4222
kv_packet,0.64,4,CLOCK+ROUTER+ECC+STATE_BUFFER,0.5472,0.7013,0.5194,0.6583,0.25,0.1306,0.4833,0.7194,0.5333,0.0,0.0,0.4222
rag_like,0.48,7,PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7009,0.3833,0.5778,0.0,0.0694,0.3111,0.825,0.6238,0.275,0.0278,0.4222
kv_packet,0.64,6,CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.5472,0.689,0.5083,0.6889,0.4278,0.1583,0.6444,0.3028,0.6931,0.0,0.0,0.4222
lora_candidate,0.78,3,FRAME+ROUTER+REDUNDANCY,0.5472,0.6887,0.5611,0.7389,0.4306,0.2167,0.5444,0.6917,0.7213,0.0,0.0,0.4222
rag_like,0.48,7,FRAME+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.5472,0.6851,0.4778,0.6667,0.4111,0.0972,0.6056,0.5944,0.6952,0.2528,0.0667,0.4222
lora_candidate,0.78,9,CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5472,0.7258,0.5389,0.65,0.3583,0.0639,0.5667,0.325,0.7216,0.4778,0.0889,0.4
kv_packet,0.64,3,PARITY+REDUNDANCY+GAIN_CLAMP,0.5472,0.7218,0.4111,0.5944,0.0,0.1528,0.1111,0.8639,0.6519,0.0,0.0,0.4
rag_like,0.48,5,FRAME+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7218,0.4611,0.6639,0.0,0.0639,0.3389,0.8083,0.5767,0.0,0.0,0.4
lora_candidate,0.78,7,ROUTER+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5472,0.7176,0.4556,0.6444,0.2806,0.1361,0.35,0.5972,0.4972,0.2806,0.0167,0.4
kv_packet,0.64,3,ECC+SUPPRESSION+GAIN_CLAMP,0.5472,0.7167,0.4139,0.5806,0.0,0.1667,0.1611,0.7028,0.5259,0.0,0.0,0.4
rag_like,0.48,5,FRAME+CLOCK+CHECKSUM+ECC+COMPRESSION,0.5472,0.7092,0.6222,0.675,0.0,0.1056,0.4306,0.8694,0.5961,0.1528,0.0222,0.4
lora_candidate,0.78,8,CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.5472,0.7047,0.525,0.6583,0.3306,0.0833,0.5389,0.6222,0.7295,0.4806,0.0722,0.4
rag_like,0.48,3,CHECKSUM+REDUNDANCY+STATE_BUFFER,0.5472,0.704,0.475,0.6,0.0,0.0861,0.3278,0.8806,0.5852,0.0,0.0,0.4
rag_like,0.48,3,CLOCK+REDUNDANCY+GAIN_CLAMP,0.5472,0.6976,0.4694,0.5722,0.0,0.0972,0.3333,0.8389,0.7056,0.0,0.0,0.4
rag_like,0.48,8,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION,0.5472,0.6905,0.5778,0.6278,0.4111,0.0667,0.6472,0.6806,0.701,0.4139,0.0806,0.4
rag_like,0.48,6,CLOCK+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5472,0.7206,0.5222,0.5778,0.0,0.0861,0.3417,0.6389,0.6472,0.0,0.0,0.3778
kv_packet,0.64,4,CLOCK+ROUTER+PARITY+GAIN_CLAMP,0.5472,0.7128,0.5083,0.7083,0.3,0.125,0.4778,0.6361,0.5806,0.0,0.0,0.3778
kv_packet,0.64,5,CARRIER+ROUTER+ECC+SUPPRESSION+STATE_BUFFER,0.5472,0.7113,0.5028,0.6667,0.2444,0.1472,0.4333,0.5667,0.5183,0.0,0.0,0.3778
kv_packet,0.64,4,FRAME+CARRIER+ROUTER+SUPPRESSION,0.5472,0.7109,0.6306,0.7139,0.3139,0.2,0.4833,0.4972,0.6056,0.0,0.0,0.3778
rag_like,0.48,5,FRAME+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5472,0.7087,0.45,0.6528,0.0,0.125,0.3611,0.5972,0.555,0.0,0.0,0.3778
rag_like,0.48,6,CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.5472,0.7026,0.5,0.6306,0.3278,0.0833,0.5472,0.6278,0.6153,0.0,0.0,0.3778
rag_like,0.48,7,CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.5472,0.6879,0.5444,0.6194,0.3722,0.0972,0.5833,0.7111,0.6222,0.1833,0.0361,0.3778
lora_candidate,0.78,5,CLOCK+ROUTER+PARITY+COMPRESSION+GAIN_CLAMP,0.5472,0.7082,0.5889,0.6528,0.3056,0.1056,0.4972,0.7194,0.5828,0.0,0.0,0.3556
lora_candidate,0.78,5,CLOCK+ROUTER+PARITY+SUPPRESSION+COMPRESSION,0.5472,0.7072,0.5778,0.6639,0.325,0.1694,0.4972,0.4528,0.5483,0.0,0.0,0.3556
rag_like,0.48,8,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.5472,0.6862,0.5139,0.6472,0.4194,0.0611,0.6556,0.6611,0.6524,0.4333,0.0694,0.3333
lora_candidate,0.78,6,CARRIER+ROUTER+PARITY+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.5444,0.7062,0.4694,0.6361,0.2833,0.1,0.5,0.4889,0.5352,0.0,0.0,0.5111
lora_candidate,0.78,6,CARRIER+ROUTER+PARITY+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.5444,0.7222,0.5389,0.6806,0.2833,0.0972,0.5028,0.4583,0.5745,0.0,0.0,0.4889
rag_like,0.48,5,CARRIER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7219,0.4528,0.6333,0.0,0.0722,0.3028,0.7972,0.5567,0.0,0.0,0.4889
kv_packet,0.64,7,ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5444,0.7031,0.4694,0.6417,0.3361,0.125,0.525,0.4111,0.6341,0.25,0.0556,0.4889
kv_packet,0.64,4,ROUTER+ECC+SUPPRESSION+STATE_BUFFER,0.5444,0.6943,0.4528,0.6583,0.2472,0.15,0.475,0.5222,0.466,0.0,0.0,0.4889
kv_packet,0.64,2,COMPRESSION+STATE_BUFFER,0.5444,0.7151,0.4306,0.5944,0.0,0.1556,0.1417,0.9,0.5208,0.0,0.0,0.4667
lora_candidate,0.78,5,ROUTER+PARITY+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.5444,0.7139,0.4861,0.6028,0.25,0.1028,0.4472,0.4833,0.5189,0.0,0.0,0.4667
kv_packet,0.64,2,CLOCK+COMPRESSION,0.5444,0.7134,0.4889,0.6111,0.0,0.1528,0.1806,0.9611,0.5556,0.0,0.0,0.4667
kv_packet,0.64,5,CARRIER+ROUTER+PARITY+REDUNDANCY+STATE_BUFFER,0.5444,0.708,0.4778,0.7056,0.3833,0.1194,0.4861,0.6444,0.6578,0.0,0.0,0.4667
lora_candidate,0.78,4,CLOCK+ROUTER+PARITY+ECC,0.5444,0.7077,0.5194,0.6722,0.3722,0.1639,0.4,0.6806,0.5917,0.1056,0.0139,0.4667
rag_like,0.48,5,FRAME+CARRIER+CHECKSUM+ECC+SUPPRESSION,0.5444,0.7077,0.6028,0.6278,0.0,0.1139,0.4333,0.6722,0.5972,0.125,0.0083,0.4667
rag_like,0.48,7,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION,0.5444,0.7071,0.5972,0.675,0.475,0.0611,0.6417,0.6194,0.6917,0.0,0.0,0.4667
rag_like,0.48,7,CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.5444,0.7043,0.4639,0.6611,0.4,0.0472,0.5639,0.6861,0.6433,0.2083,0.0556,0.4667
kv_packet,0.64,3,PARITY+SUPPRESSION+GAIN_CLAMP,0.5444,0.7035,0.4222,0.5806,0.0,0.2083,0.1778,0.6722,0.5333,0.0,0.0,0.4667
rag_like,0.48,5,FRAME+CLOCK+ROUTER+ECC+GAIN_CLAMP,0.5444,0.7006,0.6083,0.6944,0.4361,0.0889,0.65,0.6139,0.6444,0.0,0.0,0.4667
rag_like,0.48,5,CLOCK+CARRIER+PARITY+CHECKSUM+GAIN_CLAMP,0.5444,0.6968,0.5083,0.5889,0.0,0.0611,0.4306,0.7944,0.5789,0.0,0.0,0.4667
rag_like,0.48,7,CLOCK+CARRIER+ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5444,0.6962,0.6194,0.6417,0.3528,0.1194,0.675,0.3806,0.669,0.0,0.0,0.4667
kv_packet,0.64,6,FRAME+CARRIER+ROUTER+ECC+SUPPRESSION+COMPRESSION,0.5444,0.6957,0.6167,0.6944,0.3417,0.2306,0.5,0.5111,0.5861,0.0,0.0,0.4667
rag_like,0.48,5,FRAME+CARRIER+ECC+COMPRESSION+GAIN_CLAMP,0.5444,0.6947,0.5306,0.6083,0.0,0.1639,0.3194,0.825,0.6144,0.0,0.0,0.4667
rag_like,0.48,7,FRAME+ROUTER+CHECKSUM+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.69,0.4556,0.6556,0.3556,0.0889,0.6389,0.3806,0.573,0.2222,0.0472,0.4667
lora_candidate,0.78,7,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+COMPRESSION+GAIN_CLAMP,0.5444,0.7286,0.5278,0.6556,0.3444,0.0528,0.4806,0.5861,0.644,0.4139,0.0639,0.4444
lora_candidate,0.78,5,FRAME+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION,0.5444,0.7265,0.6333,0.7167,0.4583,0.1861,0.4833,0.3944,0.7372,0.0,0.0,0.4444
lora_candidate,0.78,7,CARRIER+ROUTER+PARITY+CHECKSUM+ECC+COMPRESSION+STATE_BUFFER,0.5444,0.7259,0.475,0.7028,0.3111,0.075,0.3917,0.7639,0.5718,0.3278,0.0472,0.4444
kv_packet,0.64,6,FRAME+ROUTER+PARITY+ECC+REDUNDANCY+STATE_BUFFER,0.5444,0.7246,0.5139,0.725,0.3861,0.1139,0.4444,0.6722,0.6838,0.1833,0.0472,0.4444
kv_packet,0.64,7,ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7244,0.4861,0.6222,0.2778,0.0889,0.4167,0.525,0.5008,0.1556,0.0167,0.4444
kv_packet,0.64,8,FRAME+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5444,0.7241,0.5528,0.6361,0.4333,0.1083,0.4972,0.4111,0.6993,0.4639,0.0806,0.4444
kv_packet,0.64,3,SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5444,0.7208,0.4333,0.55,0.0,0.175,0.1306,0.6861,0.4944,0.0,0.0,0.4444
lora_candidate,0.78,5,ROUTER+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7164,0.4667,0.7,0.3583,0.075,0.5111,0.5861,0.6556,0.0,0.0,0.4444
rag_like,0.48,8,CLOCK+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7152,0.4889,0.6389,0.4194,0.0333,0.6167,0.3611,0.6479,0.0,0.0,0.4444
rag_like,0.48,5,CARRIER+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.5444,0.7144,0.4472,0.6111,0.0,0.1583,0.2472,0.6528,0.6161,0.0,0.0,0.4444
rag_like,0.48,5,CARRIER+PARITY+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.5444,0.714,0.5333,0.625,0.0,0.1611,0.2333,0.8917,0.6367,0.0,0.0,0.4444
rag_like,0.48,6,PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7124,0.4167,0.5806,0.0,0.0583,0.3806,0.5583,0.5889,0.0,0.0,0.4444
lora_candidate,0.78,7,ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7116,0.4528,0.6861,0.3111,0.0583,0.575,0.4417,0.623,0.0,0.0,0.4444
rag_like,0.48,6,CLOCK+CARRIER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.5444,0.7096,0.5361,0.6,0.0,0.0778,0.4278,0.6667,0.5542,0.1694,0.0167,0.4444
lora_candidate,0.78,6,ROUTER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.5444,0.7091,0.5139,0.6944,0.2528,0.1472,0.4722,0.5139,0.512,0.0,0.0,0.4444
kv_packet,0.64,6,FRAME+ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION,0.5444,0.7024,0.5,0.6556,0.3167,0.1417,0.5083,0.4861,0.5375,0.1583,0.0472,0.4444
lora_candidate,0.78,5,CLOCK+ROUTER+ECC+REDUNDANCY+GAIN_CLAMP,0.5444,0.7,0.5361,0.6667,0.3417,0.0972,0.5694,0.5472,0.7161,0.0,0.0,0.4444
lora_candidate,0.78,6,ROUTER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.5444,0.6988,0.4667,0.6917,0.3444,0.1861,0.4472,0.4556,0.6037,0.0,0.0,0.4444
lora_candidate,0.78,4,ROUTER+PARITY+ECC+STATE_BUFFER,0.5444,0.6966,0.4694,0.7028,0.2833,0.1417,0.4444,0.775,0.5097,0.0806,0.025,0.4444
kv_packet,0.64,5,FRAME+ROUTER+CHECKSUM+SUPPRESSION+COMPRESSION,0.5444,0.6942,0.5417,0.6833,0.3,0.1333,0.5722,0.5333,0.555,0.0,0.0,0.4444
lora_candidate,0.78,5,CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.5444,0.6942,0.5333,0.6639,0.3583,0.1833,0.5056,0.4917,0.6683,0.0,0.0,0.4444
kv_packet,0.64,6,CLOCK+ROUTER+PARITY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.5444,0.6898,0.4944,0.6667,0.2861,0.1444,0.5611,0.5222,0.5421,0.0,0.0,0.4444
rag_like,0.48,4,ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.5444,0.6752,0.4306,0.5667,0.0,0.15,0.35,0.8278,0.6069,0.0,0.0,0.4444
lora_candidate,0.78,5,PARITY+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.5444,0.7418,0.4389,0.625,0.0,0.1389,0.075,0.8861,0.6944,0.1583,0.0083,0.4222
lora_candidate,0.78,6,CLOCK+CARRIER+ROUTER+PARITY+ECC+COMPRESSION,0.5444,0.7336,0.6056,0.675,0.4333,0.1167,0.4139,0.65,0.6472,0.2472,0.0139,0.4222
kv_packet,0.64,3,FRAME+ECC+COMPRESSION,0.5444,0.715,0.5389,0.6028,0.0,0.1806,0.1667,0.9444,0.5611,0.0,0.0,0.4222
kv_packet,0.64,6,FRAME+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION,0.5444,0.7149,0.6056,0.6833,0.4056,0.1972,0.5056,0.3722,0.7296,0.0,0.0,0.4222
