substrate,quant,stack,task_id,family,pressure_band,score,passed,clean_passed,classified,cascaded,echo,missing_required,distractors_active,primary_failure
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.12,False,False,True,True,False,2,1,cascade
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.28,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.68,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.53,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.5,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_ambiguous_report_mid,generalist,medium,0.75,False,False,True,False,False,1,0,low_score
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.4,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.49,False,False,True,True,True,1,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.11,False,False,False,False,False,3,1,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.8,True,False,True,False,True,1,0,echo_or_framing
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.29,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.53,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.93,True,False,True,False,True,0,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.42,False,False,True,True,False,1,1,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.8,True,False,True,False,True,1,0,echo_or_framing
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.31,False,False,False,False,False,2,1,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.29,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.53,False,False,True,False,False,2,1,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.4,False,False,True,False,False,3,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.8,True,False,True,False,True,1,0,echo_or_framing
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,True,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.69,False,False,True,True,True,0,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,1.0,True,False,True,False,True,0,0,echo_or_framing
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.42,False,False,True,True,False,1,1,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.33,False,False,True,False,False,3,1,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.86,True,False,True,False,False,0,2,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.29,False,False,True,True,False,2,0,cascade
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,True,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.6,False,False,True,False,False,2,0,primitive_gap
base,healthy_q8,baseline,generalist_conflicting_sources_high,generalist,high,0.69,False,False,True,True,False,0,0,cascade
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.31,False,False,False,False,False,2,1,classification_miss
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.76,True,False,True,False,True,1,0,echo_or_framing
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.36,False,False,True,False,True,3,0,primitive_gap
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.0,False,False,False,True,False,2,1,cascade
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.38,False,False,False,False,False,2,0,classification_miss
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.58,False,False,False,False,False,1,0,classification_miss
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.49,False,False,True,True,False,1,0,cascade
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.73,False,False,True,False,False,1,1,distractor_capture
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.93,True,False,True,False,False,0,1,distractor_capture
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.18,False,False,False,False,False,3,0,classification_miss
base,healthy_q8,baseline,generalist_context_overload_extreme,generalist,extreme,0.31,False,False,False,False,False,2,1,classification_miss
