substrate,quant,stack,primary_failure,count,rate
degraded_instruct,healthy_q6,tri_cognitive_bridge,echo_or_framing,258,0.0403
degraded_instruct,healthy_q6,tri_cognitive_bridge,low_score,53,0.0083
degraded_instruct,healthy_q6,tri_cognitive_bridge,none,4663,0.7286
degraded_instruct,healthy_q6,tri_cognitive_bridge,primitive_gap,7,0.0011
degraded_instruct,healthy_q6,tri_cognitive_heavy,cascade,366,0.0572
degraded_instruct,healthy_q6,tri_cognitive_heavy,classification_miss,32,0.005
degraded_instruct,healthy_q6,tri_cognitive_heavy,distractor_capture,1064,0.1663
degraded_instruct,healthy_q6,tri_cognitive_heavy,echo_or_framing,310,0.0484
degraded_instruct,healthy_q6,tri_cognitive_heavy,low_score,59,0.0092
degraded_instruct,healthy_q6,tri_cognitive_heavy,none,4563,0.713
degraded_instruct,healthy_q6,tri_cognitive_heavy,primitive_gap,6,0.0009
degraded_instruct,healthy_q6,tri_cyber_heavy,cascade,384,0.06
degraded_instruct,healthy_q6,tri_cyber_heavy,classification_miss,28,0.0044
degraded_instruct,healthy_q6,tri_cyber_heavy,distractor_capture,1019,0.1592
degraded_instruct,healthy_q6,tri_cyber_heavy,echo_or_framing,454,0.0709
degraded_instruct,healthy_q6,tri_cyber_heavy,low_score,62,0.0097
degraded_instruct,healthy_q6,tri_cyber_heavy,none,4446,0.6947
degraded_instruct,healthy_q6,tri_cyber_heavy,primitive_gap,7,0.0011
degraded_instruct,healthy_q6,tri_equal_routed,cascade,407,0.0636
degraded_instruct,healthy_q6,tri_equal_routed,classification_miss,27,0.0042
degraded_instruct,healthy_q6,tri_equal_routed,distractor_capture,1063,0.1661
degraded_instruct,healthy_q6,tri_equal_routed,echo_or_framing,343,0.0536
degraded_instruct,healthy_q6,tri_equal_routed,low_score,60,0.0094
degraded_instruct,healthy_q6,tri_equal_routed,none,4495,0.7023
degraded_instruct,healthy_q6,tri_equal_routed,primitive_gap,5,0.0008
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,cascade,546,0.0853
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,classification_miss,22,0.0034
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,distractor_capture,1296,0.2025
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,echo_or_framing,1381,0.2158
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,low_score,32,0.005
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,none,3120,0.4875
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,primitive_gap,3,0.0005
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,cascade,483,0.0755
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,classification_miss,28,0.0044
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,distractor_capture,1273,0.1989
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,echo_or_framing,1394,0.2178
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,low_score,59,0.0092
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,none,3162,0.4941
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,primitive_gap,1,0.0002
degraded_instruct,healthy_q6,tri_structural_heavy_55,cascade,344,0.0537
degraded_instruct,healthy_q6,tri_structural_heavy_55,classification_miss,13,0.002
degraded_instruct,healthy_q6,tri_structural_heavy_55,distractor_capture,1012,0.1581
degraded_instruct,healthy_q6,tri_structural_heavy_55,echo_or_framing,259,0.0405
degraded_instruct,healthy_q6,tri_structural_heavy_55,low_score,67,0.0105
degraded_instruct,healthy_q6,tri_structural_heavy_55,none,4696,0.7338
degraded_instruct,healthy_q6,tri_structural_heavy_55,primitive_gap,9,0.0014
degraded_instruct,healthy_q6,tri_structural_heavy_60,cascade,331,0.0517
degraded_instruct,healthy_q6,tri_structural_heavy_60,classification_miss,14,0.0022
degraded_instruct,healthy_q6,tri_structural_heavy_60,distractor_capture,1039,0.1623
degraded_instruct,healthy_q6,tri_structural_heavy_60,echo_or_framing,266,0.0416
degraded_instruct,healthy_q6,tri_structural_heavy_60,low_score,50,0.0078
degraded_instruct,healthy_q6,tri_structural_heavy_60,none,4697,0.7339
degraded_instruct,healthy_q6,tri_structural_heavy_60,primitive_gap,3,0.0005
degraded_instruct,healthy_q6,tri_structural_heavy_65,cascade,356,0.0556
degraded_instruct,healthy_q6,tri_structural_heavy_65,classification_miss,16,0.0025
degraded_instruct,healthy_q6,tri_structural_heavy_65,distractor_capture,1046,0.1634
degraded_instruct,healthy_q6,tri_structural_heavy_65,echo_or_framing,229,0.0358
degraded_instruct,healthy_q6,tri_structural_heavy_65,low_score,47,0.0073
degraded_instruct,healthy_q6,tri_structural_heavy_65,none,4703,0.7348
degraded_instruct,healthy_q6,tri_structural_heavy_65,primitive_gap,3,0.0005
degraded_instruct,healthy_q8,baseline,cascade,338,0.0528
degraded_instruct,healthy_q8,baseline,classification_miss,737,0.1152
degraded_instruct,healthy_q8,baseline,distractor_capture,643,0.1005
degraded_instruct,healthy_q8,baseline,echo_or_framing,36,0.0056
degraded_instruct,healthy_q8,baseline,low_score,451,0.0705
degraded_instruct,healthy_q8,baseline,none,3399,0.5311
degraded_instruct,healthy_q8,baseline,primitive_gap,796,0.1244
degraded_instruct,healthy_q8,cog_25_cyb_75,cascade,298,0.0466
degraded_instruct,healthy_q8,cog_25_cyb_75,classification_miss,47,0.0073
degraded_instruct,healthy_q8,cog_25_cyb_75,distractor_capture,992,0.155
degraded_instruct,healthy_q8,cog_25_cyb_75,echo_or_framing,464,0.0725
degraded_instruct,healthy_q8,cog_25_cyb_75,low_score,64,0.01
degraded_instruct,healthy_q8,cog_25_cyb_75,none,4498,0.7028
degraded_instruct,healthy_q8,cog_25_cyb_75,primitive_gap,37,0.0058
degraded_instruct,healthy_q8,cog_25_str_75,cascade,247,0.0386
degraded_instruct,healthy_q8,cog_25_str_75,classification_miss,11,0.0017
degraded_instruct,healthy_q8,cog_25_str_75,distractor_capture,862,0.1347
degraded_instruct,healthy_q8,cog_25_str_75,echo_or_framing,111,0.0173
degraded_instruct,healthy_q8,cog_25_str_75,low_score,68,0.0106
degraded_instruct,healthy_q8,cog_25_str_75,none,5094,0.7959
degraded_instruct,healthy_q8,cog_25_str_75,primitive_gap,7,0.0011
degraded_instruct,healthy_q8,cog_40_cyb_60,cascade,312,0.0488
degraded_instruct,healthy_q8,cog_40_cyb_60,classification_miss,47,0.0073
degraded_instruct,healthy_q8,cog_40_cyb_60,distractor_capture,1028,0.1606
degraded_instruct,healthy_q8,cog_40_cyb_60,echo_or_framing,441,0.0689
degraded_instruct,healthy_q8,cog_40_cyb_60,low_score,71,0.0111
degraded_instruct,healthy_q8,cog_40_cyb_60,none,4463,0.6973
degraded_instruct,healthy_q8,cog_40_cyb_60,primitive_gap,38,0.0059
degraded_instruct,healthy_q8,cog_40_str_60,cascade,240,0.0375
degraded_instruct,healthy_q8,cog_40_str_60,classification_miss,13,0.002
degraded_instruct,healthy_q8,cog_40_str_60,distractor_capture,902,0.1409
degraded_instruct,healthy_q8,cog_40_str_60,echo_or_framing,131,0.0205
degraded_instruct,healthy_q8,cog_40_str_60,low_score,57,0.0089
degraded_instruct,healthy_q8,cog_40_str_60,none,5055,0.7898
degraded_instruct,healthy_q8,cog_40_str_60,primitive_gap,2,0.0003
degraded_instruct,healthy_q8,cog_50_cyb_50,cascade,300,0.0469
degraded_instruct,healthy_q8,cog_50_cyb_50,classification_miss,35,0.0055
degraded_instruct,healthy_q8,cog_50_cyb_50,distractor_capture,1036,0.1619
degraded_instruct,healthy_q8,cog_50_cyb_50,echo_or_framing,401,0.0627
degraded_instruct,healthy_q8,cog_50_cyb_50,low_score,62,0.0097
degraded_instruct,healthy_q8,cog_50_cyb_50,none,4521,0.7064
degraded_instruct,healthy_q8,cog_50_cyb_50,primitive_gap,45,0.007
degraded_instruct,healthy_q8,cog_50_str_50,cascade,262,0.0409
degraded_instruct,healthy_q8,cog_50_str_50,classification_miss,20,0.0031
degraded_instruct,healthy_q8,cog_50_str_50,distractor_capture,906,0.1416
degraded_instruct,healthy_q8,cog_50_str_50,echo_or_framing,202,0.0316
degraded_instruct,healthy_q8,cog_50_str_50,low_score,52,0.0081
degraded_instruct,healthy_q8,cog_50_str_50,none,4950,0.7734
degraded_instruct,healthy_q8,cog_50_str_50,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,cog_60_cyb_40,cascade,341,0.0533
degraded_instruct,healthy_q8,cog_60_cyb_40,classification_miss,42,0.0066
degraded_instruct,healthy_q8,cog_60_cyb_40,distractor_capture,1029,0.1608
degraded_instruct,healthy_q8,cog_60_cyb_40,echo_or_framing,357,0.0558
degraded_instruct,healthy_q8,cog_60_cyb_40,low_score,63,0.0098
degraded_instruct,healthy_q8,cog_60_cyb_40,none,4528,0.7075
degraded_instruct,healthy_q8,cog_60_cyb_40,primitive_gap,40,0.0063
degraded_instruct,healthy_q8,cog_60_str_40,cascade,270,0.0422
degraded_instruct,healthy_q8,cog_60_str_40,classification_miss,21,0.0033
degraded_instruct,healthy_q8,cog_60_str_40,distractor_capture,936,0.1462
degraded_instruct,healthy_q8,cog_60_str_40,echo_or_framing,193,0.0302
degraded_instruct,healthy_q8,cog_60_str_40,low_score,60,0.0094
degraded_instruct,healthy_q8,cog_60_str_40,none,4917,0.7683
degraded_instruct,healthy_q8,cog_60_str_40,primitive_gap,3,0.0005
degraded_instruct,healthy_q8,cog_75_cyb_25,cascade,335,0.0523
degraded_instruct,healthy_q8,cog_75_cyb_25,classification_miss,43,0.0067
degraded_instruct,healthy_q8,cog_75_cyb_25,distractor_capture,1042,0.1628
degraded_instruct,healthy_q8,cog_75_cyb_25,echo_or_framing,363,0.0567
degraded_instruct,healthy_q8,cog_75_cyb_25,low_score,64,0.01
degraded_instruct,healthy_q8,cog_75_cyb_25,none,4514,0.7053
degraded_instruct,healthy_q8,cog_75_cyb_25,primitive_gap,39,0.0061
degraded_instruct,healthy_q8,cog_75_str_25,cascade,298,0.0466
degraded_instruct,healthy_q8,cog_75_str_25,classification_miss,32,0.005
degraded_instruct,healthy_q8,cog_75_str_25,distractor_capture,999,0.1561
degraded_instruct,healthy_q8,cog_75_str_25,echo_or_framing,237,0.037
degraded_instruct,healthy_q8,cog_75_str_25,low_score,41,0.0064
degraded_instruct,healthy_q8,cog_75_str_25,none,4785,0.7477
degraded_instruct,healthy_q8,cog_75_str_25,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,cognitive_only,cascade,332,0.0519
degraded_instruct,healthy_q8,cognitive_only,classification_miss,57,0.0089
degraded_instruct,healthy_q8,cognitive_only,distractor_capture,1006,0.1572
degraded_instruct,healthy_q8,cognitive_only,echo_or_framing,214,0.0334
degraded_instruct,healthy_q8,cognitive_only,low_score,165,0.0258
degraded_instruct,healthy_q8,cognitive_only,none,4413,0.6895
degraded_instruct,healthy_q8,cognitive_only,primitive_gap,213,0.0333
degraded_instruct,healthy_q8,cyb_25_str_75,cascade,244,0.0381
degraded_instruct,healthy_q8,cyb_25_str_75,classification_miss,13,0.002
degraded_instruct,healthy_q8,cyb_25_str_75,distractor_capture,832,0.13
degraded_instruct,healthy_q8,cyb_25_str_75,echo_or_framing,203,0.0317
degraded_instruct,healthy_q8,cyb_25_str_75,low_score,50,0.0078
degraded_instruct,healthy_q8,cyb_25_str_75,none,5050,0.7891
degraded_instruct,healthy_q8,cyb_25_str_75,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,cyb_40_str_60,cascade,243,0.038
degraded_instruct,healthy_q8,cyb_40_str_60,classification_miss,14,0.0022
degraded_instruct,healthy_q8,cyb_40_str_60,distractor_capture,916,0.1431
degraded_instruct,healthy_q8,cyb_40_str_60,echo_or_framing,253,0.0395
degraded_instruct,healthy_q8,cyb_40_str_60,low_score,62,0.0097
degraded_instruct,healthy_q8,cyb_40_str_60,none,4907,0.7667
degraded_instruct,healthy_q8,cyb_40_str_60,primitive_gap,5,0.0008
degraded_instruct,healthy_q8,cyb_50_str_50,cascade,274,0.0428
degraded_instruct,healthy_q8,cyb_50_str_50,classification_miss,19,0.003
degraded_instruct,healthy_q8,cyb_50_str_50,distractor_capture,871,0.1361
degraded_instruct,healthy_q8,cyb_50_str_50,echo_or_framing,290,0.0453
degraded_instruct,healthy_q8,cyb_50_str_50,low_score,69,0.0108
degraded_instruct,healthy_q8,cyb_50_str_50,none,4869,0.7608
degraded_instruct,healthy_q8,cyb_50_str_50,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,cyb_60_str_40,cascade,285,0.0445
degraded_instruct,healthy_q8,cyb_60_str_40,classification_miss,21,0.0033
degraded_instruct,healthy_q8,cyb_60_str_40,distractor_capture,900,0.1406
degraded_instruct,healthy_q8,cyb_60_str_40,echo_or_framing,359,0.0561
degraded_instruct,healthy_q8,cyb_60_str_40,low_score,60,0.0094
degraded_instruct,healthy_q8,cyb_60_str_40,none,4767,0.7448
degraded_instruct,healthy_q8,cyb_60_str_40,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,cyb_75_str_25,cascade,304,0.0475
degraded_instruct,healthy_q8,cyb_75_str_25,classification_miss,39,0.0061
degraded_instruct,healthy_q8,cyb_75_str_25,distractor_capture,931,0.1455
degraded_instruct,healthy_q8,cyb_75_str_25,echo_or_framing,387,0.0605
degraded_instruct,healthy_q8,cyb_75_str_25,low_score,59,0.0092
degraded_instruct,healthy_q8,cyb_75_str_25,none,4676,0.7306
degraded_instruct,healthy_q8,cyb_75_str_25,primitive_gap,4,0.0006
degraded_instruct,healthy_q8,cyber_only,cascade,317,0.0495
degraded_instruct,healthy_q8,cyber_only,classification_miss,254,0.0397
degraded_instruct,healthy_q8,cyber_only,distractor_capture,896,0.14
degraded_instruct,healthy_q8,cyber_only,echo_or_framing,404,0.0631
degraded_instruct,healthy_q8,cyber_only,low_score,163,0.0255
degraded_instruct,healthy_q8,cyber_only,none,4243,0.663
degraded_instruct,healthy_q8,cyber_only,primitive_gap,123,0.0192
degraded_instruct,healthy_q8,structural_only,cascade,214,0.0334
degraded_instruct,healthy_q8,structural_only,classification_miss,14,0.0022
degraded_instruct,healthy_q8,structural_only,distractor_capture,888,0.1388
degraded_instruct,healthy_q8,structural_only,echo_or_framing,82,0.0128
degraded_instruct,healthy_q8,structural_only,low_score,72,0.0112
degraded_instruct,healthy_q8,structural_only,none,5122,0.8003
degraded_instruct,healthy_q8,structural_only,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,tri_boundary_heavy,cascade,266,0.0416
degraded_instruct,healthy_q8,tri_boundary_heavy,classification_miss,15,0.0023
degraded_instruct,healthy_q8,tri_boundary_heavy,distractor_capture,920,0.1437
degraded_instruct,healthy_q8,tri_boundary_heavy,echo_or_framing,312,0.0488
degraded_instruct,healthy_q8,tri_boundary_heavy,low_score,63,0.0098
degraded_instruct,healthy_q8,tri_boundary_heavy,none,4820,0.7531
degraded_instruct,healthy_q8,tri_boundary_heavy,primitive_gap,4,0.0006
degraded_instruct,healthy_q8,tri_cognitive_bridge,cascade,251,0.0392
degraded_instruct,healthy_q8,tri_cognitive_bridge,classification_miss,16,0.0025
degraded_instruct,healthy_q8,tri_cognitive_bridge,distractor_capture,935,0.1461
degraded_instruct,healthy_q8,tri_cognitive_bridge,echo_or_framing,296,0.0462
degraded_instruct,healthy_q8,tri_cognitive_bridge,low_score,50,0.0078
degraded_instruct,healthy_q8,tri_cognitive_bridge,none,4844,0.7569
degraded_instruct,healthy_q8,tri_cognitive_bridge,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,tri_cognitive_heavy,cascade,276,0.0431
degraded_instruct,healthy_q8,tri_cognitive_heavy,classification_miss,16,0.0025
degraded_instruct,healthy_q8,tri_cognitive_heavy,distractor_capture,988,0.1544
degraded_instruct,healthy_q8,tri_cognitive_heavy,echo_or_framing,352,0.055
degraded_instruct,healthy_q8,tri_cognitive_heavy,low_score,69,0.0108
degraded_instruct,healthy_q8,tri_cognitive_heavy,none,4697,0.7339
degraded_instruct,healthy_q8,tri_cognitive_heavy,primitive_gap,2,0.0003
degraded_instruct,healthy_q8,tri_cyber_heavy,cascade,276,0.0431
degraded_instruct,healthy_q8,tri_cyber_heavy,classification_miss,17,0.0027
degraded_instruct,healthy_q8,tri_cyber_heavy,distractor_capture,920,0.1437
degraded_instruct,healthy_q8,tri_cyber_heavy,echo_or_framing,436,0.0681
degraded_instruct,healthy_q8,tri_cyber_heavy,low_score,50,0.0078
degraded_instruct,healthy_q8,tri_cyber_heavy,none,4697,0.7339
degraded_instruct,healthy_q8,tri_cyber_heavy,primitive_gap,4,0.0006
degraded_instruct,healthy_q8,tri_equal_routed,cascade,247,0.0386
degraded_instruct,healthy_q8,tri_equal_routed,classification_miss,18,0.0028
degraded_instruct,healthy_q8,tri_equal_routed,distractor_capture,923,0.1442
degraded_instruct,healthy_q8,tri_equal_routed,echo_or_framing,378,0.0591
degraded_instruct,healthy_q8,tri_equal_routed,low_score,54,0.0084
degraded_instruct,healthy_q8,tri_equal_routed,none,4774,0.7459
degraded_instruct,healthy_q8,tri_equal_routed,primitive_gap,6,0.0009
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,cascade,407,0.0636
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,classification_miss,29,0.0045
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,distractor_capture,1225,0.1914
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,echo_or_framing,1510,0.2359
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,low_score,56,0.0088
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,none,3167,0.4948
degraded_instruct,healthy_q8,tri_naive_equal_all_fire,primitive_gap,6,0.0009
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,cascade,402,0.0628
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,classification_miss,32,0.005
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,distractor_capture,1127,0.1761
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,echo_or_framing,1402,0.2191
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,low_score,38,0.0059
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,none,3395,0.5305
degraded_instruct,healthy_q8,tri_naive_structural_heavy_all_fire,primitive_gap,4,0.0006
degraded_instruct,healthy_q8,tri_structural_heavy_55,cascade,240,0.0375
degraded_instruct,healthy_q8,tri_structural_heavy_55,classification_miss,18,0.0028
degraded_instruct,healthy_q8,tri_structural_heavy_55,distractor_capture,865,0.1352
degraded_instruct,healthy_q8,tri_structural_heavy_55,echo_or_framing,278,0.0434
degraded_instruct,healthy_q8,tri_structural_heavy_55,low_score,61,0.0095
degraded_instruct,healthy_q8,tri_structural_heavy_55,none,4929,0.7702
degraded_instruct,healthy_q8,tri_structural_heavy_55,primitive_gap,9,0.0014
degraded_instruct,healthy_q8,tri_structural_heavy_60,cascade,253,0.0395
degraded_instruct,healthy_q8,tri_structural_heavy_60,classification_miss,10,0.0016
degraded_instruct,healthy_q8,tri_structural_heavy_60,distractor_capture,855,0.1336
degraded_instruct,healthy_q8,tri_structural_heavy_60,echo_or_framing,228,0.0356
degraded_instruct,healthy_q8,tri_structural_heavy_60,low_score,61,0.0095
degraded_instruct,healthy_q8,tri_structural_heavy_60,none,4985,0.7789
degraded_instruct,healthy_q8,tri_structural_heavy_60,primitive_gap,8,0.0013
degraded_instruct,healthy_q8,tri_structural_heavy_65,cascade,237,0.037
degraded_instruct,healthy_q8,tri_structural_heavy_65,classification_miss,16,0.0025
degraded_instruct,healthy_q8,tri_structural_heavy_65,distractor_capture,847,0.1323
degraded_instruct,healthy_q8,tri_structural_heavy_65,echo_or_framing,242,0.0378
degraded_instruct,healthy_q8,tri_structural_heavy_65,low_score,55,0.0086
degraded_instruct,healthy_q8,tri_structural_heavy_65,none,4994,0.7803
degraded_instruct,healthy_q8,tri_structural_heavy_65,primitive_gap,9,0.0014
instruct,collapsed_q2_edge,baseline,cascade,5369,0.8389
instruct,collapsed_q2_edge,baseline,classification_miss,786,0.1228
instruct,collapsed_q2_edge,baseline,distractor_capture,8,0.0013
instruct,collapsed_q2_edge,baseline,low_score,11,0.0017
instruct,collapsed_q2_edge,baseline,primitive_gap,226,0.0353
instruct,collapsed_q2_edge,cog_25_cyb_75,cascade,4990,0.7797
instruct,collapsed_q2_edge,cog_25_cyb_75,classification_miss,782,0.1222
instruct,collapsed_q2_edge,cog_25_cyb_75,distractor_capture,32,0.005
instruct,collapsed_q2_edge,cog_25_cyb_75,echo_or_framing,3,0.0005
instruct,collapsed_q2_edge,cog_25_cyb_75,low_score,40,0.0063
