substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
degraded_instruct,damaged_q4,tri_structural_heavy_60,medium,1600,0.9225,0.7306,0.9538,0.9869,0.0606,0.0419,0.1956,0.0519,0.6858,none
degraded_instruct,damaged_q4,tri_structural_heavy_65,extreme,1600,0.8806,0.5387,0.9237,0.9875,0.1044,0.0794,0.4081,0.0663,0.4556,none
degraded_instruct,damaged_q4,tri_structural_heavy_65,high,1600,0.9075,0.6731,0.9464,0.9956,0.0788,0.0519,0.2475,0.0569,0.6165,none
degraded_instruct,damaged_q4,tri_structural_heavy_65,low,1600,0.9106,0.775,0.9612,0.9862,0.0519,0.0306,0.135,0.0362,0.7407,none
degraded_instruct,damaged_q4,tri_structural_heavy_65,medium,1600,0.9119,0.7113,0.9538,0.9919,0.0706,0.0425,0.2013,0.0406,0.6634,none
degraded_instruct,healthy_q6,baseline,extreme,1600,0.375,0.2888,0.612,0.7362,0.1263,0.0338,0.3106,1.6319,0.1377,none
degraded_instruct,healthy_q6,baseline,high,1600,0.4394,0.3894,0.6513,0.7638,0.1031,0.0075,0.2231,1.3075,0.2737,none
degraded_instruct,healthy_q6,baseline,low,1600,0.4219,0.3806,0.7264,0.8156,0.0625,0.0,0.1181,0.7425,0.3153,none
degraded_instruct,healthy_q6,baseline,medium,1600,0.495,0.4512,0.6979,0.7906,0.0762,0.005,0.1537,1.0706,0.3615,none
degraded_instruct,healthy_q6,cog_25_cyb_75,extreme,1600,0.8019,0.4963,0.8641,0.9413,0.0969,0.1319,0.3331,0.4056,0.3939,none
degraded_instruct,healthy_q6,cog_25_cyb_75,high,1600,0.7981,0.595,0.8704,0.9569,0.095,0.1,0.2294,0.3769,0.5093,none
degraded_instruct,healthy_q6,cog_25_cyb_75,low,1600,0.8475,0.6931,0.9386,0.9769,0.0456,0.0625,0.1269,0.1219,0.6507,none
degraded_instruct,healthy_q6,cog_25_cyb_75,medium,1600,0.8606,0.6813,0.9115,0.9694,0.0575,0.0825,0.1663,0.255,0.6215,none
degraded_instruct,healthy_q6,cog_25_str_75,extreme,1600,0.9156,0.6425,0.9443,0.99,0.0719,0.0488,0.2931,0.0587,0.5848,none
degraded_instruct,healthy_q6,cog_25_str_75,high,1600,0.9325,0.7356,0.9548,0.9906,0.0575,0.0238,0.2056,0.0569,0.6943,none
degraded_instruct,healthy_q6,cog_25_str_75,low,1600,0.93,0.8225,0.9697,0.9962,0.0369,0.0131,0.1069,0.0375,0.7984,none
degraded_instruct,healthy_q6,cog_25_str_75,medium,1600,0.9444,0.825,0.9658,0.9856,0.0419,0.0187,0.1219,0.0456,0.7967,none
degraded_instruct,healthy_q6,cog_40_cyb_60,extreme,1600,0.8144,0.515,0.8736,0.96,0.1,0.1175,0.3331,0.3688,0.4164,none
degraded_instruct,healthy_q6,cog_40_cyb_60,high,1600,0.8225,0.6225,0.8838,0.9744,0.0806,0.0944,0.2181,0.355,0.5442,none
degraded_instruct,healthy_q6,cog_40_cyb_60,low,1600,0.8594,0.7069,0.9433,0.985,0.0431,0.0644,0.1306,0.1125,0.665,none
degraded_instruct,healthy_q6,cog_40_cyb_60,medium,1600,0.8531,0.6887,0.9136,0.98,0.0688,0.0719,0.1594,0.24,0.629,none
degraded_instruct,healthy_q6,cog_40_str_60,extreme,1600,0.9119,0.6312,0.9417,0.9931,0.0813,0.055,0.2944,0.0594,0.5694,none
degraded_instruct,healthy_q6,cog_40_str_60,high,1600,0.925,0.7225,0.9522,0.9944,0.0669,0.0275,0.2125,0.0569,0.6771,none
degraded_instruct,healthy_q6,cog_40_str_60,low,1600,0.9281,0.8056,0.9694,0.9931,0.0325,0.0194,0.1138,0.04,0.7809,none
degraded_instruct,healthy_q6,cog_40_str_60,medium,1600,0.935,0.7856,0.9597,0.9844,0.0481,0.0281,0.1519,0.0544,0.7507,none
degraded_instruct,healthy_q6,cog_50_cyb_50,extreme,1600,0.8256,0.515,0.8756,0.9656,0.0938,0.1306,0.3319,0.3756,0.4154,none
degraded_instruct,healthy_q6,cog_50_cyb_50,high,1600,0.8044,0.6169,0.8774,0.9756,0.0938,0.0737,0.2288,0.3656,0.5374,none
degraded_instruct,healthy_q6,cog_50_cyb_50,low,1600,0.8519,0.7244,0.9447,0.9869,0.0394,0.0475,0.12,0.1163,0.6876,none
degraded_instruct,healthy_q6,cog_50_cyb_50,medium,1600,0.84,0.6775,0.9078,0.9875,0.0756,0.0663,0.1719,0.2606,0.6148,none
degraded_instruct,healthy_q6,cog_50_str_50,extreme,1600,0.9056,0.6175,0.9373,0.9894,0.0844,0.0663,0.3006,0.07,0.5514,none
degraded_instruct,healthy_q6,cog_50_str_50,high,1600,0.9294,0.7231,0.9536,0.9888,0.0587,0.0356,0.2081,0.0575,0.6788,none
degraded_instruct,healthy_q6,cog_50_str_50,low,1600,0.9156,0.8019,0.9642,0.9869,0.0406,0.015,0.115,0.0437,0.7753,none
degraded_instruct,healthy_q6,cog_50_str_50,medium,1600,0.945,0.7981,0.9655,0.9938,0.04,0.0256,0.1431,0.0519,0.767,none
degraded_instruct,healthy_q6,cog_60_cyb_40,extreme,1600,0.8231,0.5337,0.8797,0.9819,0.0994,0.1231,0.3212,0.3656,0.4353,none
degraded_instruct,healthy_q6,cog_60_cyb_40,high,1600,0.8331,0.6406,0.8901,0.985,0.0781,0.0788,0.2156,0.34,0.5672,none
degraded_instruct,healthy_q6,cog_60_cyb_40,low,1600,0.8494,0.7144,0.9428,0.9894,0.0456,0.0519,0.1194,0.1175,0.6749,none
degraded_instruct,healthy_q6,cog_60_cyb_40,medium,1600,0.8694,0.7075,0.92,0.9894,0.0612,0.0756,0.1437,0.2344,0.6508,none
degraded_instruct,healthy_q6,cog_60_str_40,extreme,1600,0.9131,0.6044,0.938,0.9881,0.0756,0.07,0.3312,0.0669,0.5378,none
degraded_instruct,healthy_q6,cog_60_str_40,high,1600,0.915,0.6931,0.95,0.9869,0.0719,0.0512,0.2119,0.0531,0.6417,none
degraded_instruct,healthy_q6,cog_60_str_40,low,1600,0.9325,0.7994,0.9687,0.99,0.03,0.0281,0.1231,0.0387,0.773,none
degraded_instruct,healthy_q6,cog_60_str_40,medium,1600,0.9337,0.7538,0.959,0.9888,0.0462,0.0413,0.17,0.0594,0.7151,none
degraded_instruct,healthy_q6,cog_75_cyb_25,extreme,1600,0.7925,0.5112,0.8608,0.9825,0.1206,0.115,0.3231,0.4444,0.404,none
degraded_instruct,healthy_q6,cog_75_cyb_25,high,1600,0.825,0.6331,0.8833,0.9875,0.0919,0.0681,0.2263,0.3569,0.556,none
degraded_instruct,healthy_q6,cog_75_cyb_25,low,1600,0.8456,0.7163,0.9411,0.9869,0.0419,0.0519,0.1194,0.1269,0.6774,none
degraded_instruct,healthy_q6,cog_75_cyb_25,medium,1600,0.85,0.7063,0.9102,0.9838,0.0663,0.0569,0.1556,0.2637,0.6494,none
degraded_instruct,healthy_q6,cog_75_str_25,extreme,1600,0.9019,0.5962,0.9333,0.9881,0.0844,0.075,0.3219,0.0831,0.526,none
degraded_instruct,healthy_q6,cog_75_str_25,high,1600,0.9194,0.6975,0.9492,0.9888,0.065,0.0437,0.2194,0.0656,0.6484,none
degraded_instruct,healthy_q6,cog_75_str_25,low,1600,0.9231,0.7887,0.9652,0.9881,0.0381,0.0344,0.1219,0.0425,0.7586,none
degraded_instruct,healthy_q6,cog_75_str_25,medium,1600,0.9256,0.7538,0.9586,0.9869,0.055,0.04,0.1631,0.0488,0.7138,none
degraded_instruct,healthy_q6,cognitive_only,extreme,1600,0.6581,0.4537,0.7834,0.9419,0.11,0.0781,0.315,0.8794,0.336,none
degraded_instruct,healthy_q6,cognitive_only,high,1600,0.7031,0.5544,0.8164,0.9619,0.0963,0.0494,0.2512,0.67,0.462,none
degraded_instruct,healthy_q6,cognitive_only,low,1600,0.7431,0.6325,0.9025,0.9869,0.0512,0.0331,0.1231,0.2569,0.5878,none
degraded_instruct,healthy_q6,cognitive_only,medium,1600,0.7388,0.6162,0.8542,0.9756,0.0781,0.0512,0.1663,0.5056,0.544,none
degraded_instruct,healthy_q6,cyb_25_str_75,extreme,1600,0.9225,0.6769,0.9447,0.9894,0.07,0.0525,0.2594,0.0731,0.621,none
degraded_instruct,healthy_q6,cyb_25_str_75,high,1600,0.925,0.7344,0.9536,0.9888,0.0669,0.0281,0.1981,0.0481,0.6904,none
degraded_instruct,healthy_q6,cyb_25_str_75,low,1600,0.9237,0.8031,0.9675,0.9925,0.0419,0.0262,0.1044,0.0387,0.775,none
degraded_instruct,healthy_q6,cyb_25_str_75,medium,1600,0.9306,0.7844,0.9623,0.9862,0.0525,0.03,0.1437,0.0394,0.7492,none
degraded_instruct,healthy_q6,cyb_40_str_60,extreme,1600,0.9031,0.6281,0.9378,0.9819,0.0806,0.0762,0.2825,0.0706,0.5626,none
degraded_instruct,healthy_q6,cyb_40_str_60,high,1600,0.9213,0.7256,0.9526,0.9881,0.0675,0.0462,0.1856,0.0569,0.6784,none
degraded_instruct,healthy_q6,cyb_40_str_60,low,1600,0.9256,0.8156,0.9687,0.9931,0.0406,0.03,0.1006,0.0362,0.7876,none
degraded_instruct,healthy_q6,cyb_40_str_60,medium,1600,0.9319,0.7669,0.9609,0.9856,0.0488,0.0544,0.1412,0.0531,0.7274,none
degraded_instruct,healthy_q6,cyb_50_str_50,extreme,1600,0.9113,0.6356,0.9405,0.98,0.0781,0.0825,0.2662,0.0619,0.5713,none
degraded_instruct,healthy_q6,cyb_50_str_50,high,1600,0.9169,0.705,0.9503,0.9881,0.0694,0.0606,0.205,0.0581,0.6528,none
degraded_instruct,healthy_q6,cyb_50_str_50,low,1600,0.9113,0.7981,0.9623,0.985,0.0425,0.0325,0.1019,0.0488,0.7683,none
degraded_instruct,healthy_q6,cyb_50_str_50,medium,1600,0.9406,0.765,0.9631,0.99,0.0456,0.0594,0.1475,0.05,0.7251,none
degraded_instruct,healthy_q6,cyb_60_str_40,extreme,1600,0.8969,0.6306,0.934,0.9594,0.0756,0.0969,0.2531,0.0831,0.5642,none
degraded_instruct,healthy_q6,cyb_60_str_40,high,1600,0.9075,0.695,0.9427,0.9694,0.0731,0.0675,0.1956,0.0737,0.6402,none
degraded_instruct,healthy_q6,cyb_60_str_40,low,1600,0.93,0.7881,0.9696,0.9912,0.0319,0.0469,0.1106,0.0413,0.7583,none
degraded_instruct,healthy_q6,cyb_60_str_40,medium,1600,0.9337,0.7706,0.9605,0.9819,0.0462,0.0581,0.1319,0.0569,0.7317,none
degraded_instruct,healthy_q6,cyb_75_str_25,extreme,1600,0.8781,0.5687,0.9199,0.9537,0.0887,0.1294,0.2888,0.1163,0.4873,none
degraded_instruct,healthy_q6,cyb_75_str_25,high,1600,0.8875,0.6519,0.9285,0.9556,0.07,0.0919,0.215,0.1275,0.5889,none
degraded_instruct,healthy_q6,cyb_75_str_25,low,1600,0.9187,0.7794,0.9627,0.9756,0.0331,0.0537,0.1125,0.0494,0.7472,none
degraded_instruct,healthy_q6,cyb_75_str_25,medium,1600,0.9137,0.7475,0.9524,0.9712,0.0537,0.0587,0.1475,0.0694,0.7044,none
degraded_instruct,healthy_q6,cyber_only,extreme,1600,0.7238,0.4706,0.8161,0.8806,0.1163,0.1206,0.315,0.5837,0.3572,none
degraded_instruct,healthy_q6,cyber_only,high,1600,0.7131,0.5463,0.8252,0.9025,0.0894,0.0925,0.2313,0.5525,0.4548,none
degraded_instruct,healthy_q6,cyber_only,low,1600,0.7288,0.6056,0.8805,0.9287,0.0506,0.0631,0.1119,0.2888,0.5544,none
degraded_instruct,healthy_q6,cyber_only,medium,1600,0.7412,0.595,0.8489,0.9106,0.0819,0.0737,0.165,0.4537,0.5198,none
degraded_instruct,healthy_q6,structural_only,extreme,1600,0.9113,0.6625,0.9419,0.9862,0.0813,0.0319,0.2812,0.0569,0.6064,none
degraded_instruct,healthy_q6,structural_only,high,1600,0.92,0.7438,0.9517,0.9875,0.0712,0.0088,0.195,0.0512,0.7025,none
degraded_instruct,healthy_q6,structural_only,low,1600,0.9275,0.8256,0.9677,0.9888,0.0362,0.0056,0.1069,0.04,0.8031,none
degraded_instruct,healthy_q6,structural_only,medium,1600,0.9375,0.8013,0.9615,0.9875,0.0519,0.0112,0.1388,0.0481,0.7699,none
degraded_instruct,healthy_q6,tri_boundary_heavy,extreme,1600,0.8975,0.6119,0.9389,0.9844,0.09,0.0969,0.2669,0.0544,0.5414,none
degraded_instruct,healthy_q6,tri_boundary_heavy,high,1600,0.9256,0.7013,0.9541,0.9881,0.0638,0.065,0.2106,0.045,0.65,none
degraded_instruct,healthy_q6,tri_boundary_heavy,low,1600,0.9213,0.7869,0.9666,0.9919,0.0394,0.0413,0.1144,0.0413,0.7556,none
degraded_instruct,healthy_q6,tri_boundary_heavy,medium,1600,0.9306,0.7556,0.9613,0.995,0.0594,0.0625,0.1394,0.0456,0.7119,none
degraded_instruct,healthy_q6,tri_cognitive_bridge,extreme,1600,0.9106,0.6181,0.9403,0.9931,0.0806,0.0875,0.305,0.0587,0.5491,none
degraded_instruct,healthy_q6,tri_cognitive_bridge,high,1600,0.9181,0.7113,0.9518,0.99,0.0719,0.0519,0.2019,0.05,0.6607,none
degraded_instruct,healthy_q6,tri_cognitive_bridge,low,1600,0.9256,0.8031,0.9683,0.9931,0.04,0.0375,0.1081,0.0369,0.7731,none
degraded_instruct,healthy_q6,tri_cognitive_bridge,medium,1600,0.935,0.7819,0.9634,0.9912,0.0525,0.0475,0.1256,0.0462,0.7443,none
degraded_instruct,healthy_q6,tri_cognitive_heavy,extreme,1600,0.915,0.6138,0.9418,0.9888,0.075,0.0906,0.2975,0.0587,0.5464,none
degraded_instruct,healthy_q6,tri_cognitive_heavy,high,1600,0.9181,0.6875,0.9506,0.9912,0.0669,0.0581,0.2319,0.0544,0.6345,none
degraded_instruct,healthy_q6,tri_cognitive_heavy,low,1600,0.9275,0.7863,0.9681,0.9875,0.0319,0.045,0.1138,0.04,0.7566,none
degraded_instruct,healthy_q6,tri_cognitive_heavy,medium,1600,0.9263,0.7644,0.9613,0.9894,0.055,0.0544,0.1425,0.045,0.7234,none
degraded_instruct,healthy_q6,tri_cyber_heavy,extreme,1600,0.9075,0.5819,0.9381,0.985,0.0813,0.135,0.2831,0.065,0.5046,none
degraded_instruct,healthy_q6,tri_cyber_heavy,high,1600,0.9231,0.6794,0.9521,0.9888,0.0669,0.0944,0.1994,0.0556,0.6217,none
degraded_instruct,healthy_q6,tri_cyber_heavy,low,1600,0.9137,0.7731,0.9658,0.9925,0.0406,0.0656,0.0975,0.0469,0.7377,none
degraded_instruct,healthy_q6,tri_cyber_heavy,medium,1600,0.9319,0.7444,0.9617,0.9906,0.0512,0.0669,0.1444,0.0488,0.7016,none
degraded_instruct,healthy_q6,tri_equal_routed,extreme,1600,0.9113,0.6044,0.9399,0.9869,0.0788,0.0963,0.305,0.0563,0.5343,none
degraded_instruct,healthy_q6,tri_equal_routed,high,1600,0.9113,0.6981,0.9508,0.9888,0.0762,0.08,0.1969,0.0475,0.6411,none
degraded_instruct,healthy_q6,tri_equal_routed,low,1600,0.915,0.7644,0.9635,0.99,0.0431,0.0481,0.1275,0.0437,0.7294,none
degraded_instruct,healthy_q6,tri_equal_routed,medium,1600,0.9244,0.7425,0.959,0.9912,0.0563,0.0712,0.1506,0.0531,0.6967,none
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,extreme,1600,0.8525,0.3619,0.8849,0.9912,0.1138,0.4169,0.3513,0.0688,0.2128,none
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,high,1600,0.8788,0.4419,0.9111,0.9912,0.0969,0.3588,0.2756,0.0469,0.3167,none
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,low,1600,0.92,0.6081,0.946,0.9944,0.0481,0.2213,0.1625,0.0312,0.5349,none
degraded_instruct,healthy_q6,tri_naive_equal_all_fire,medium,1600,0.8962,0.5381,0.9267,0.9862,0.0825,0.2819,0.1975,0.04,0.4392,none
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,extreme,1600,0.8831,0.355,0.8938,0.9906,0.0869,0.4175,0.3744,0.0531,0.2128,none
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,high,1600,0.8894,0.4875,0.92,0.9912,0.0881,0.325,0.2225,0.0475,0.3759,none
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,low,1600,0.9019,0.5831,0.9405,0.9938,0.0544,0.2256,0.165,0.0419,0.5064,none
degraded_instruct,healthy_q6,tri_naive_structural_heavy_all_fire,medium,1600,0.9012,0.5506,0.9304,0.9912,0.0725,0.2744,0.1837,0.0494,0.4568,none
degraded_instruct,healthy_q6,tri_structural_heavy_55,extreme,1600,0.9187,0.6331,0.9445,0.9919,0.0719,0.0875,0.2769,0.0606,0.5689,none
degraded_instruct,healthy_q6,tri_structural_heavy_55,high,1600,0.92,0.735,0.9539,0.9931,0.0663,0.0437,0.1837,0.0575,0.6888,none
degraded_instruct,healthy_q6,tri_structural_heavy_55,low,1600,0.9287,0.8,0.9683,0.9875,0.0306,0.0319,0.1163,0.0406,0.7731,none
degraded_instruct,healthy_q6,tri_structural_heavy_55,medium,1600,0.9363,0.7669,0.9618,0.9944,0.0462,0.0481,0.1487,0.0581,0.7286,none
degraded_instruct,healthy_q6,tri_structural_heavy_60,extreme,1600,0.9113,0.6312,0.9418,0.99,0.0806,0.0881,0.2619,0.065,0.5652,none
degraded_instruct,healthy_q6,tri_structural_heavy_60,high,1600,0.9356,0.715,0.9571,0.9925,0.0544,0.0481,0.2069,0.0519,0.6699,none
degraded_instruct,healthy_q6,tri_structural_heavy_60,low,1600,0.94,0.8056,0.9712,0.9894,0.0312,0.0338,0.1138,0.0312,0.7788,none
degraded_instruct,healthy_q6,tri_structural_heavy_60,medium,1600,0.9444,0.7837,0.9647,0.9906,0.0406,0.0431,0.1437,0.0506,0.7489,none
degraded_instruct,healthy_q6,tri_structural_heavy_65,extreme,1600,0.9187,0.6381,0.9449,0.9881,0.0737,0.0794,0.2719,0.0525,0.5758,none
degraded_instruct,healthy_q6,tri_structural_heavy_65,high,1600,0.9337,0.7194,0.9571,0.9906,0.0575,0.0437,0.2031,0.0462,0.6748,none
degraded_instruct,healthy_q6,tri_structural_heavy_65,low,1600,0.9287,0.7925,0.968,0.9906,0.0394,0.03,0.1263,0.0312,0.763,none
degraded_instruct,healthy_q6,tri_structural_heavy_65,medium,1600,0.9356,0.7894,0.9615,0.9875,0.0519,0.0444,0.1319,0.0506,0.7519,none
degraded_instruct,healthy_q8,baseline,extreme,1600,0.5687,0.4481,0.7294,0.8356,0.0875,0.0325,0.2338,1.1444,0.3395,none
degraded_instruct,healthy_q8,baseline,high,1600,0.6281,0.5525,0.7609,0.8413,0.0581,0.0094,0.1806,0.905,0.4735,none
degraded_instruct,healthy_q8,baseline,low,1600,0.5825,0.5262,0.8198,0.8744,0.0262,0.0,0.0925,0.5019,0.4859,none
degraded_instruct,healthy_q8,baseline,medium,1600,0.6406,0.5975,0.7878,0.8581,0.0394,0.0063,0.1256,0.7731,0.5357,none
degraded_instruct,healthy_q8,cog_25_cyb_75,extreme,1600,0.8994,0.6019,0.9283,0.9838,0.0688,0.1381,0.2637,0.1569,0.5247,none
degraded_instruct,healthy_q8,cog_25_cyb_75,high,1600,0.91,0.6756,0.9378,0.9912,0.0537,0.1056,0.1975,0.1506,0.615,none
degraded_instruct,healthy_q8,cog_25_cyb_75,low,1600,0.9206,0.7644,0.965,0.9869,0.0306,0.0656,0.1156,0.0519,0.7302,none
degraded_instruct,healthy_q8,cog_25_cyb_75,medium,1600,0.9431,0.7694,0.9601,0.9888,0.0331,0.075,0.1338,0.0862,0.7294,none
degraded_instruct,healthy_q8,cog_25_str_75,extreme,1600,0.9381,0.715,0.9513,0.9912,0.0531,0.0462,0.2269,0.0794,0.6677,none
degraded_instruct,healthy_q8,cog_25_str_75,high,1600,0.9463,0.7825,0.9618,0.9944,0.0431,0.0206,0.1725,0.0594,0.7487,none
degraded_instruct,healthy_q8,cog_25_str_75,low,1600,0.9369,0.8488,0.9727,0.9875,0.0231,0.0088,0.0906,0.04,0.8308,none
degraded_instruct,healthy_q8,cog_25_str_75,medium,1600,0.9506,0.8375,0.968,0.9919,0.035,0.015,0.115,0.0544,0.8121,none
degraded_instruct,healthy_q8,cog_40_cyb_60,extreme,1600,0.9075,0.5938,0.9271,0.9875,0.0625,0.1244,0.2838,0.1706,0.5189,none
degraded_instruct,healthy_q8,cog_40_cyb_60,high,1600,0.9081,0.685,0.938,0.9875,0.0563,0.0838,0.2013,0.1412,0.6282,none
degraded_instruct,healthy_q8,cog_40_cyb_60,low,1600,0.9181,0.7738,0.9641,0.9894,0.0338,0.0606,0.1119,0.0556,0.7398,none
degraded_instruct,healthy_q8,cog_40_cyb_60,medium,1600,0.9237,0.7369,0.9545,0.99,0.0425,0.0844,0.1437,0.0969,0.6909,none
degraded_instruct,healthy_q8,cog_40_str_60,extreme,1600,0.9319,0.7013,0.9505,0.9912,0.06,0.0469,0.2344,0.0688,0.6517,none
degraded_instruct,healthy_q8,cog_40_str_60,high,1600,0.9531,0.7875,0.9661,0.9931,0.04,0.0238,0.1669,0.0431,0.7552,none
degraded_instruct,healthy_q8,cog_40_str_60,low,1600,0.9413,0.8456,0.9747,0.9906,0.0194,0.015,0.0931,0.0381,0.8275,none
degraded_instruct,healthy_q8,cog_40_str_60,medium,1600,0.9606,0.825,0.9707,0.9894,0.0306,0.025,0.1275,0.0413,0.7985,none
degraded_instruct,healthy_q8,cog_50_cyb_50,extreme,1600,0.9131,0.6294,0.9351,0.9925,0.0606,0.1194,0.2525,0.1506,0.5596,none
degraded_instruct,healthy_q8,cog_50_cyb_50,high,1600,0.9175,0.6819,0.9418,0.9925,0.0494,0.0875,0.2156,0.1331,0.6257,none
degraded_instruct,healthy_q8,cog_50_cyb_50,low,1600,0.9269,0.775,0.9657,0.9856,0.0331,0.0556,0.1156,0.0456,0.7424,none
degraded_instruct,healthy_q8,cog_50_cyb_50,medium,1600,0.9163,0.7394,0.9512,0.9894,0.0444,0.0706,0.1475,0.1075,0.6948,none
degraded_instruct,healthy_q8,cog_50_str_50,extreme,1600,0.9319,0.69,0.952,0.9894,0.0569,0.065,0.2313,0.0619,0.6383,none
degraded_instruct,healthy_q8,cog_50_str_50,high,1600,0.9481,0.7781,0.9649,0.99,0.0406,0.0338,0.1737,0.0419,0.7432,none
degraded_instruct,healthy_q8,cog_50_str_50,low,1600,0.9419,0.825,0.9726,0.9881,0.0256,0.0238,0.1087,0.0325,0.8022,none
degraded_instruct,healthy_q8,cog_50_str_50,medium,1600,0.9463,0.8006,0.9669,0.9888,0.0406,0.0369,0.1294,0.0431,0.7686,none
degraded_instruct,healthy_q8,cog_60_cyb_40,extreme,1600,0.8944,0.5844,0.9233,0.9894,0.075,0.1225,0.2913,0.1706,0.5055,none
degraded_instruct,healthy_q8,cog_60_cyb_40,high,1600,0.9181,0.6994,0.9434,0.99,0.0512,0.0781,0.1969,0.125,0.6464,none
degraded_instruct,healthy_q8,cog_60_cyb_40,low,1600,0.9206,0.7931,0.9666,0.9912,0.0369,0.0381,0.1037,0.0456,0.7639,none
degraded_instruct,healthy_q8,cog_60_cyb_40,medium,1600,0.9237,0.7531,0.9525,0.9875,0.05,0.06,0.1444,0.0931,0.7099,none
degraded_instruct,healthy_q8,cog_60_str_40,extreme,1600,0.9363,0.675,0.9501,0.9912,0.0563,0.0775,0.255,0.0663,0.6189,none
degraded_instruct,healthy_q8,cog_60_str_40,high,1600,0.94,0.7569,0.958,0.9869,0.0494,0.0387,0.1781,0.0587,0.7171,none
degraded_instruct,healthy_q8,cog_60_str_40,low,1600,0.9287,0.8256,0.971,0.995,0.0312,0.02,0.0994,0.04,0.8023,none
degraded_instruct,healthy_q8,cog_60_str_40,medium,1600,0.9575,0.8156,0.9678,0.9869,0.0319,0.0294,0.1294,0.0506,0.7873,none
degraded_instruct,healthy_q8,cog_75_cyb_25,extreme,1600,0.8962,0.6044,0.9235,0.9919,0.0731,0.105,0.2956,0.1762,0.529,none
degraded_instruct,healthy_q8,cog_75_cyb_25,high,1600,0.9031,0.6813,0.936,0.985,0.0612,0.0756,0.2112,0.1369,0.624,none
degraded_instruct,healthy_q8,cog_75_cyb_25,low,1600,0.9213,0.77,0.9656,0.9894,0.0306,0.0544,0.1194,0.0512,0.7378,none
degraded_instruct,healthy_q8,cog_75_cyb_25,medium,1600,0.9363,0.7656,0.9594,0.9906,0.0444,0.0675,0.1319,0.0756,0.7245,none
degraded_instruct,healthy_q8,cog_75_str_25,extreme,1600,0.9375,0.6562,0.9509,0.9919,0.055,0.0712,0.2681,0.06,0.6011,none
degraded_instruct,healthy_q8,cog_75_str_25,high,1600,0.9225,0.7075,0.951,0.985,0.0581,0.0494,0.2069,0.0688,0.6602,none
degraded_instruct,healthy_q8,cog_75_str_25,low,1600,0.9394,0.8394,0.9736,0.9944,0.0331,0.0225,0.0894,0.0319,0.8162,none
degraded_instruct,healthy_q8,cog_75_str_25,medium,1600,0.9406,0.7875,0.9663,0.9894,0.04,0.0462,0.1294,0.0475,0.7535,none
degraded_instruct,healthy_q8,cognitive_only,extreme,1600,0.8269,0.5737,0.8761,0.9831,0.0762,0.0894,0.2787,0.46,0.4877,none
degraded_instruct,healthy_q8,cognitive_only,high,1600,0.86,0.6937,0.9013,0.985,0.0525,0.0406,0.2081,0.3387,0.6363,none
degraded_instruct,healthy_q8,cognitive_only,low,1600,0.845,0.7206,0.9402,0.9869,0.0387,0.0338,0.1212,0.1338,0.6859,none
degraded_instruct,healthy_q8,cognitive_only,medium,1600,0.895,0.77,0.928,0.9931,0.04,0.0338,0.14,0.2362,0.7282,none
degraded_instruct,healthy_q8,cyb_25_str_75,extreme,1600,0.9419,0.695,0.9561,0.9919,0.0519,0.0769,0.2181,0.0544,0.6439,none
degraded_instruct,healthy_q8,cyb_25_str_75,high,1600,0.9494,0.7875,0.9645,0.9875,0.0419,0.0288,0.1581,0.0456,0.7543,none
degraded_instruct,healthy_q8,cyb_25_str_75,low,1600,0.9363,0.8425,0.9738,0.9931,0.0275,0.02,0.0869,0.0369,0.8215,none
degraded_instruct,healthy_q8,cyb_25_str_75,medium,1600,0.95,0.8313,0.9676,0.9862,0.0312,0.0269,0.1163,0.0569,0.8044,none
degraded_instruct,healthy_q8,cyb_40_str_60,extreme,1600,0.945,0.6769,0.954,0.99,0.0488,0.08,0.2444,0.0587,0.6238,none
degraded_instruct,healthy_q8,cyb_40_str_60,high,1600,0.9556,0.7756,0.9653,0.9869,0.0338,0.0456,0.1644,0.0512,0.7407,none
degraded_instruct,healthy_q8,cyb_40_str_60,low,1600,0.9306,0.8219,0.9703,0.9912,0.0288,0.0294,0.095,0.0444,0.7976,none
degraded_instruct,healthy_q8,cyb_40_str_60,medium,1600,0.9419,0.7925,0.9673,0.9919,0.0406,0.0506,0.1275,0.045,0.7577,none
degraded_instruct,healthy_q8,cyb_50_str_50,extreme,1600,0.9344,0.6731,0.951,0.9881,0.0575,0.0862,0.2325,0.06,0.617,none
degraded_instruct,healthy_q8,cyb_50_str_50,high,1600,0.9375,0.7638,0.9613,0.9906,0.0525,0.05,0.1681,0.0444,0.7223,none
degraded_instruct,healthy_q8,cyb_50_str_50,low,1600,0.9337,0.8163,0.9729,0.9938,0.0238,0.0406,0.0956,0.0425,0.7912,none
degraded_instruct,healthy_q8,cyb_50_str_50,medium,1600,0.9463,0.79,0.9667,0.9844,0.0375,0.0606,0.1219,0.0462,0.7546,none
