model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
2b_reference,base,healthy_q6,routed_tri_structural_60,medium,1400,0.9386,0.7871,0.9615,0.9871,0.05,0.0407,0.1336,0.0529,0.7507,none
2b_reference,base,healthy_q6,routed_tri_structural_65,extreme,1400,0.9143,0.6443,0.9419,0.9907,0.0807,0.0693,0.2736,0.0621,0.5812,none
2b_reference,base,healthy_q6,routed_tri_structural_65,high,1400,0.9207,0.7336,0.9523,0.9886,0.0679,0.0343,0.1907,0.0557,0.6883,none
2b_reference,base,healthy_q6,routed_tri_structural_65,low,1400,0.9336,0.8114,0.9699,0.99,0.0329,0.0257,0.1086,0.0357,0.786,none
2b_reference,base,healthy_q6,routed_tri_structural_65,medium,1400,0.9486,0.8157,0.9667,0.9914,0.0414,0.0343,0.1143,0.0514,0.7847,none
2b_reference,base,healthy_q6,stability_first_tri_70,extreme,1400,0.92,0.6414,0.9428,0.9936,0.0736,0.0643,0.275,0.0736,0.5808,none
2b_reference,base,healthy_q6,stability_first_tri_70,high,1400,0.93,0.7364,0.9572,0.9914,0.06,0.0436,0.1879,0.0479,0.6923,none
2b_reference,base,healthy_q6,stability_first_tri_70,low,1400,0.9536,0.8486,0.9779,0.9921,0.0207,0.0214,0.0964,0.0264,0.829,none
2b_reference,base,healthy_q6,stability_first_tri_70,medium,1400,0.9336,0.7821,0.9646,0.9929,0.0514,0.0407,0.1386,0.0393,0.7455,none
2b_reference,base,healthy_q8,cognitive_structural_25_75,extreme,1400,0.9407,0.71,0.9548,0.9871,0.0529,0.0436,0.2257,0.0536,0.6647,none
2b_reference,base,healthy_q8,cognitive_structural_25_75,high,1400,0.9521,0.7793,0.9623,0.9893,0.0407,0.02,0.1764,0.0543,0.7462,none
2b_reference,base,healthy_q8,cognitive_structural_25_75,low,1400,0.9357,0.8443,0.973,0.9929,0.0221,0.0071,0.0964,0.0414,0.8264,none
2b_reference,base,healthy_q8,cognitive_structural_25_75,medium,1400,0.9557,0.8507,0.9714,0.9929,0.0293,0.015,0.1014,0.0514,0.8282,none
2b_reference,base,healthy_q8,cyber_structural_25_75,extreme,1400,0.945,0.6921,0.9552,0.995,0.05,0.0579,0.2421,0.0621,0.6431,none
2b_reference,base,healthy_q8,cyber_structural_25_75,high,1400,0.945,0.7921,0.9635,0.9907,0.0486,0.0329,0.1464,0.0471,0.7569,none
2b_reference,base,healthy_q8,cyber_structural_25_75,low,1400,0.9386,0.8457,0.9731,0.9879,0.0229,0.0143,0.0893,0.0393,0.8269,none
2b_reference,base,healthy_q8,cyber_structural_25_75,medium,1400,0.9571,0.8286,0.9707,0.9864,0.0307,0.0286,0.115,0.0414,0.8024,none
2b_reference,base,healthy_q8,q2_structural_amplifier,extreme,1400,0.885,0.4414,0.9058,0.9907,0.0871,0.3657,0.2679,0.0586,0.3178,none
2b_reference,base,healthy_q8,q2_structural_amplifier,high,1400,0.9086,0.5193,0.928,0.9929,0.0664,0.29,0.2279,0.0564,0.4203,none
2b_reference,base,healthy_q8,q2_structural_amplifier,low,1400,0.9286,0.6393,0.9505,0.9921,0.0357,0.2157,0.125,0.0379,0.5735,none
2b_reference,base,healthy_q8,q2_structural_amplifier,medium,1400,0.925,0.5929,0.9393,0.9864,0.0507,0.2593,0.1557,0.05,0.5108,none
2b_reference,base,healthy_q8,routed_tri_structural_60,extreme,1400,0.9393,0.6807,0.9523,0.9921,0.0529,0.0771,0.2307,0.07,0.6275,none
2b_reference,base,healthy_q8,routed_tri_structural_60,high,1400,0.9507,0.7714,0.9662,0.9907,0.04,0.0429,0.1721,0.0379,0.7352,none
2b_reference,base,healthy_q8,routed_tri_structural_60,low,1400,0.9407,0.8243,0.9732,0.9907,0.0243,0.0321,0.1,0.0371,0.8007,none
2b_reference,base,healthy_q8,routed_tri_structural_60,medium,1400,0.9479,0.82,0.9664,0.9879,0.0407,0.03,0.115,0.05,0.7901,none
2b_reference,base,healthy_q8,routed_tri_structural_65,extreme,1400,0.9286,0.6707,0.9488,0.9857,0.0614,0.0807,0.2307,0.065,0.6144,none
2b_reference,base,healthy_q8,routed_tri_structural_65,high,1400,0.9593,0.7814,0.9689,0.99,0.0336,0.0493,0.1543,0.04,0.7472,none
2b_reference,base,healthy_q8,routed_tri_structural_65,low,1400,0.9479,0.8486,0.9768,0.9907,0.0186,0.02,0.0864,0.0343,0.8304,none
2b_reference,base,healthy_q8,routed_tri_structural_65,medium,1400,0.9557,0.8321,0.9705,0.9929,0.03,0.0293,0.1079,0.0536,0.806,none
2b_reference,base,healthy_q8,stability_first_tri_70,extreme,1400,0.9493,0.7279,0.9588,0.9921,0.0457,0.0621,0.2014,0.0586,0.6827,none
2b_reference,base,healthy_q8,stability_first_tri_70,high,1400,0.945,0.7607,0.9631,0.9857,0.0464,0.0371,0.1721,0.0386,0.7237,none
2b_reference,base,healthy_q8,stability_first_tri_70,low,1400,0.9364,0.8393,0.9733,0.9886,0.0264,0.0221,0.085,0.0357,0.8183,none
2b_reference,base,healthy_q8,stability_first_tri_70,medium,1400,0.9514,0.8336,0.9693,0.9907,0.0329,0.0329,0.1007,0.055,0.8063,none
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,extreme,1400,0.0114,0.0036,0.0988,0.4164,0.7357,0.0471,0.9293,3.9814,-0.5,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,high,1400,0.0293,0.02,0.1756,0.4921,0.5979,0.0171,0.6614,3.1164,-0.3715,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,low,1400,0.1129,0.085,0.4322,0.645,0.2586,0.0086,0.3214,1.4893,-0.0945,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_structural_25_75,medium,1400,0.0657,0.0521,0.2867,0.5793,0.4257,0.0214,0.4336,2.4957,-0.2393,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,extreme,1400,0.0129,0.0057,0.1165,0.3929,0.7364,0.0686,0.8929,3.7721,-0.489,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,high,1400,0.035,0.0229,0.1895,0.4993,0.5871,0.0343,0.5771,3.035,-0.3581,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,low,1400,0.125,0.095,0.4285,0.6264,0.2571,0.0171,0.3093,1.4843,-0.0845,classification_miss
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_structural_25_75,medium,1400,0.0807,0.0671,0.299,0.5393,0.4193,0.0243,0.4271,2.39,-0.2172,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q2_structural_amplifier,extreme,1400,0.2736,0.0979,0.5198,0.6557,0.3364,0.36,0.8357,1.3171,-0.2078,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q2_structural_amplifier,high,1400,0.345,0.1593,0.584,0.7236,0.2936,0.3057,0.5736,1.0529,-0.0885,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,q2_structural_amplifier,low,1400,0.6129,0.3536,0.7864,0.8221,0.145,0.2136,0.3264,0.3279,0.2249,none
2b_reference,degraded_instruct,collapsed_q2_edge,q2_structural_amplifier,medium,1400,0.4821,0.2686,0.6948,0.7679,0.1986,0.2793,0.4343,0.6929,0.0838,none
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_60,extreme,1400,0.0364,0.0171,0.1827,0.5229,0.6507,0.0643,0.8836,3.3193,-0.4276,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_60,high,1400,0.0714,0.0464,0.2595,0.565,0.5136,0.0521,0.5914,2.6664,-0.2987,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_60,low,1400,0.1957,0.1357,0.5143,0.7007,0.2279,0.0264,0.3029,1.2407,-0.0242,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_60,medium,1400,0.1307,0.1064,0.3688,0.6264,0.375,0.0457,0.4514,2.1207,-0.1574,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_65,extreme,1400,0.0393,0.0143,0.2186,0.5243,0.585,0.085,0.9021,3.125,-0.4066,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_65,high,1400,0.0886,0.0586,0.296,0.5829,0.4871,0.0393,0.6043,2.4871,-0.2681,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_65,low,1400,0.2407,0.1786,0.5521,0.7257,0.2064,0.0229,0.2957,1.1393,0.0315,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,routed_tri_structural_65,medium,1400,0.1579,0.1193,0.4122,0.655,0.3614,0.0393,0.4186,1.9279,-0.1269,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,stability_first_tri_70,extreme,1400,0.0564,0.0271,0.2377,0.5286,0.5921,0.0671,0.8721,2.9571,-0.3816,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,stability_first_tri_70,high,1400,0.0857,0.0636,0.3082,0.5743,0.4793,0.045,0.5971,2.3886,-0.2564,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,stability_first_tri_70,low,1400,0.2486,0.1864,0.5734,0.7407,0.2157,0.0271,0.2929,1.0529,0.0402,cascade
2b_reference,degraded_instruct,collapsed_q2_edge,stability_first_tri_70,medium,1400,0.1621,0.1271,0.4379,0.6707,0.3186,0.04,0.4379,1.8379,-0.1034,cascade
2b_reference,degraded_instruct,damaged_q2,cognitive_structural_25_75,extreme,1400,0.0821,0.04,0.3338,0.6079,0.4336,0.0336,0.7979,2.5843,-0.2898,cascade
2b_reference,degraded_instruct,damaged_q2,cognitive_structural_25_75,high,1400,0.175,0.1307,0.4181,0.66,0.3536,0.0229,0.5179,2.0007,-0.1214,cascade
2b_reference,degraded_instruct,damaged_q2,cognitive_structural_25_75,low,1400,0.2971,0.2257,0.6311,0.7757,0.1643,0.01,0.2686,0.9236,0.1068,none
2b_reference,degraded_instruct,damaged_q2,cognitive_structural_25_75,medium,1400,0.2579,0.2079,0.5279,0.7157,0.2486,0.0229,0.3643,1.5314,0.023,cascade
2b_reference,degraded_instruct,damaged_q2,cyber_structural_25_75,extreme,1400,0.1386,0.0764,0.3797,0.6114,0.4257,0.0643,0.7307,2.2936,-0.2373,cascade
2b_reference,degraded_instruct,damaged_q2,cyber_structural_25_75,high,1400,0.1986,0.1286,0.4398,0.6579,0.3379,0.0357,0.5114,1.9007,-0.1159,cascade
2b_reference,degraded_instruct,damaged_q2,cyber_structural_25_75,low,1400,0.3486,0.2564,0.6555,0.7864,0.1693,0.0207,0.2829,0.8279,0.1375,none
2b_reference,degraded_instruct,damaged_q2,cyber_structural_25_75,medium,1400,0.2914,0.2307,0.5411,0.6943,0.2629,0.0257,0.3614,1.4214,0.0467,cascade
2b_reference,degraded_instruct,damaged_q2,q2_structural_amplifier,extreme,1400,0.5479,0.1829,0.7334,0.7779,0.2207,0.385,0.7329,0.3607,-0.037,distractor_capture
2b_reference,degraded_instruct,damaged_q2,q2_structural_amplifier,high,1400,0.645,0.3157,0.7858,0.8257,0.1743,0.3007,0.46,0.3364,0.1497,none
2b_reference,degraded_instruct,damaged_q2,q2_structural_amplifier,low,1400,0.8336,0.4871,0.8966,0.9136,0.1036,0.2314,0.2707,0.0543,0.3854,none
2b_reference,degraded_instruct,damaged_q2,q2_structural_amplifier,medium,1400,0.7621,0.3929,0.856,0.875,0.1343,0.2486,0.3679,0.1414,0.2664,none
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_60,extreme,1400,0.185,0.0993,0.4584,0.7171,0.3921,0.0657,0.7493,1.9271,-0.1878,cascade
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_60,high,1400,0.2636,0.1779,0.5203,0.73,0.2971,0.0557,0.5236,1.5571,-0.0422,cascade
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_60,low,1400,0.4821,0.3579,0.7473,0.8543,0.1386,0.0329,0.2671,0.5721,0.2597,none
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_60,medium,1400,0.3693,0.2829,0.6269,0.7843,0.2121,0.045,0.3421,1.1636,0.1247,none
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_65,extreme,1400,0.2379,0.1036,0.4936,0.7029,0.3486,0.0771,0.7643,1.7571,-0.1654,cascade
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_65,high,1400,0.3079,0.2,0.5634,0.745,0.2786,0.0421,0.4707,1.3929,0.0007,cascade
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_65,low,1400,0.5393,0.4014,0.7706,0.855,0.1264,0.0321,0.2536,0.5114,0.3112,none
2b_reference,degraded_instruct,damaged_q2,routed_tri_structural_65,medium,1400,0.4079,0.3143,0.6579,0.7971,0.2193,0.0443,0.3621,1.0014,0.1606,none
2b_reference,degraded_instruct,damaged_q2,stability_first_tri_70,extreme,1400,0.2579,0.1057,0.5198,0.715,0.3421,0.0643,0.7621,1.6057,-0.151,cascade
2b_reference,degraded_instruct,damaged_q2,stability_first_tri_70,high,1400,0.335,0.2343,0.5834,0.7557,0.28,0.0421,0.4936,1.2829,0.0382,cascade
2b_reference,degraded_instruct,damaged_q2,stability_first_tri_70,low,1400,0.57,0.4307,0.7946,0.8679,0.13,0.0236,0.2507,0.4314,0.3454,none
2b_reference,degraded_instruct,damaged_q2,stability_first_tri_70,medium,1400,0.4729,0.3543,0.6991,0.8107,0.1879,0.0421,0.3493,0.8543,0.2188,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_25_75,extreme,1400,0.6179,0.3336,0.7608,0.8664,0.1993,0.0464,0.5443,0.6614,0.1879,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_25_75,high,1400,0.6857,0.5093,0.8073,0.8929,0.1457,0.0186,0.35,0.5093,0.4084,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_25_75,low,1400,0.8314,0.6836,0.9251,0.9564,0.07,0.0079,0.1929,0.11,0.6401,none
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_25_75,medium,1400,0.7786,0.6043,0.8851,0.9421,0.1186,0.02,0.2557,0.2293,0.5328,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_25_75,extreme,1400,0.6471,0.3757,0.7846,0.8386,0.19,0.0693,0.4714,0.5207,0.2411,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_25_75,high,1400,0.6421,0.4629,0.7929,0.8614,0.1621,0.0357,0.355,0.5129,0.353,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_25_75,low,1400,0.8257,0.6929,0.9168,0.9214,0.0714,0.0243,0.1707,0.1164,0.6471,none
2b_reference,degraded_instruct,damaged_q3,cyber_structural_25_75,medium,1400,0.7536,0.5886,0.8568,0.875,0.1186,0.0336,0.2364,0.3029,0.5122,none
2b_reference,degraded_instruct,damaged_q3,q2_structural_amplifier,extreme,1400,0.7986,0.3036,0.8581,0.9443,0.1414,0.375,0.5107,0.0707,0.1417,distractor_capture
2b_reference,degraded_instruct,damaged_q3,q2_structural_amplifier,high,1400,0.8493,0.4157,0.8987,0.9771,0.1214,0.2957,0.3686,0.0479,0.2883,none
2b_reference,degraded_instruct,damaged_q3,q2_structural_amplifier,low,1400,0.895,0.5793,0.9363,0.9907,0.0671,0.2064,0.2043,0.0364,0.4997,none
2b_reference,degraded_instruct,damaged_q3,q2_structural_amplifier,medium,1400,0.8779,0.5029,0.9187,0.9886,0.1007,0.26,0.2571,0.0414,0.398,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_60,extreme,1400,0.76,0.4129,0.8513,0.8993,0.15,0.0729,0.4979,0.2621,0.3004,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_60,high,1400,0.7743,0.5379,0.8766,0.9279,0.1379,0.0443,0.3279,0.2129,0.4508,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_60,low,1400,0.88,0.7057,0.9449,0.9764,0.075,0.0307,0.1764,0.0521,0.6604,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_60,medium,1400,0.8564,0.6321,0.9213,0.9536,0.0943,0.0479,0.2414,0.1086,0.5695,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_65,extreme,1400,0.7707,0.44,0.8641,0.9186,0.1586,0.0771,0.455,0.2121,0.33,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_65,high,1400,0.7836,0.5307,0.8826,0.9279,0.1479,0.0571,0.3207,0.17,0.4408,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_65,low,1400,0.9064,0.7371,0.9547,0.9821,0.0629,0.0307,0.1686,0.0357,0.6969,none
2b_reference,degraded_instruct,damaged_q3,routed_tri_structural_65,medium,1400,0.8414,0.6529,0.9203,0.9557,0.1186,0.04,0.2264,0.0843,0.587,none
2b_reference,degraded_instruct,damaged_q3,stability_first_tri_70,extreme,1400,0.7893,0.4536,0.8743,0.9214,0.1514,0.07,0.4757,0.1586,0.3482,none
2b_reference,degraded_instruct,damaged_q3,stability_first_tri_70,high,1400,0.8329,0.5679,0.9064,0.9421,0.125,0.045,0.3314,0.0971,0.49,none
2b_reference,degraded_instruct,damaged_q3,stability_first_tri_70,low,1400,0.9021,0.7257,0.9533,0.9843,0.0586,0.0279,0.1829,0.0443,0.6857,none
2b_reference,degraded_instruct,damaged_q3,stability_first_tri_70,medium,1400,0.865,0.6436,0.9295,0.9636,0.1007,0.0386,0.2514,0.0657,0.5822,none
2b_reference,degraded_instruct,damaged_q4,cognitive_structural_25_75,extreme,1400,0.8307,0.5229,0.9017,0.9571,0.1371,0.0457,0.4036,0.1014,0.4352,none
2b_reference,degraded_instruct,damaged_q4,cognitive_structural_25_75,high,1400,0.885,0.6679,0.9358,0.9821,0.1014,0.0207,0.2493,0.0586,0.6104,none
2b_reference,degraded_instruct,damaged_q4,cognitive_structural_25_75,low,1400,0.9057,0.76,0.9584,0.9879,0.0514,0.0107,0.1543,0.0443,0.7279,none
2b_reference,degraded_instruct,damaged_q4,cognitive_structural_25_75,medium,1400,0.9064,0.735,0.9507,0.9907,0.0736,0.02,0.1993,0.0514,0.6904,none
2b_reference,degraded_instruct,damaged_q4,cyber_structural_25_75,extreme,1400,0.8486,0.5414,0.9065,0.935,0.1093,0.0657,0.3729,0.1064,0.4604,none
2b_reference,degraded_instruct,damaged_q4,cyber_structural_25_75,high,1400,0.8736,0.6436,0.926,0.9407,0.0886,0.0343,0.2721,0.0743,0.5847,none
2b_reference,degraded_instruct,damaged_q4,cyber_structural_25_75,low,1400,0.9107,0.775,0.9589,0.9714,0.045,0.0214,0.1421,0.0393,0.7439,none
2b_reference,degraded_instruct,damaged_q4,cyber_structural_25_75,medium,1400,0.8921,0.7121,0.9379,0.9514,0.0679,0.0271,0.1921,0.0814,0.6669,none
2b_reference,degraded_instruct,damaged_q4,q2_structural_amplifier,extreme,1400,0.8493,0.3557,0.8868,0.9857,0.1164,0.3657,0.4086,0.0521,0.2123,none
2b_reference,degraded_instruct,damaged_q4,q2_structural_amplifier,high,1400,0.8964,0.4671,0.9179,0.9929,0.0814,0.3021,0.2929,0.055,0.3561,none
2b_reference,degraded_instruct,damaged_q4,q2_structural_amplifier,low,1400,0.905,0.6021,0.9406,0.9943,0.0686,0.2036,0.1857,0.0271,0.5246,none
2b_reference,degraded_instruct,damaged_q4,q2_structural_amplifier,medium,1400,0.8857,0.5293,0.9254,0.9871,0.0857,0.2471,0.2343,0.0436,0.4332,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_60,extreme,1400,0.8707,0.5286,0.9205,0.9757,0.1064,0.0886,0.3886,0.0736,0.4442,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_60,high,1400,0.9014,0.6593,0.9417,0.9871,0.0857,0.0371,0.2593,0.055,0.6026,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_60,low,1400,0.9236,0.7643,0.9642,0.99,0.0429,0.0343,0.1429,0.0379,0.7312,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_60,medium,1400,0.8936,0.7171,0.9482,0.99,0.09,0.0457,0.1757,0.045,0.6647,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_65,extreme,1400,0.8664,0.5421,0.9204,0.9821,0.1207,0.0771,0.3664,0.0657,0.4579,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_65,high,1400,0.9093,0.675,0.9454,0.9879,0.0829,0.0393,0.2486,0.0457,0.6201,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_65,low,1400,0.9221,0.7829,0.965,0.9914,0.0429,0.0293,0.1321,0.0386,0.7516,none
2b_reference,degraded_instruct,damaged_q4,routed_tri_structural_65,medium,1400,0.9057,0.7171,0.949,0.9893,0.0764,0.0471,0.195,0.0536,0.6665,none
2b_reference,degraded_instruct,damaged_q4,stability_first_tri_70,extreme,1400,0.8871,0.5679,0.9296,0.99,0.1043,0.0714,0.3586,0.0564,0.4908,none
2b_reference,degraded_instruct,damaged_q4,stability_first_tri_70,high,1400,0.8943,0.6543,0.9391,0.9864,0.0921,0.0429,0.2643,0.0564,0.5941,none
2b_reference,degraded_instruct,damaged_q4,stability_first_tri_70,low,1400,0.9329,0.7871,0.9673,0.9886,0.0364,0.0264,0.1357,0.0336,0.7584,none
2b_reference,degraded_instruct,damaged_q4,stability_first_tri_70,medium,1400,0.9036,0.6943,0.9506,0.9893,0.0793,0.0493,0.195,0.0407,0.643,none
2b_reference,degraded_instruct,healthy_q6,cognitive_structural_25_75,extreme,1400,0.9193,0.6471,0.9443,0.9936,0.0729,0.05,0.2843,0.0621,0.5894,none
2b_reference,degraded_instruct,healthy_q6,cognitive_structural_25_75,high,1400,0.9214,0.7264,0.9504,0.9907,0.0707,0.0186,0.21,0.0571,0.6818,none
2b_reference,degraded_instruct,healthy_q6,cognitive_structural_25_75,low,1400,0.9386,0.8271,0.9709,0.9871,0.025,0.0114,0.1107,0.0386,0.8066,none
2b_reference,degraded_instruct,healthy_q6,cognitive_structural_25_75,medium,1400,0.9364,0.7929,0.9632,0.9914,0.0479,0.0179,0.1479,0.0464,0.7608,none
2b_reference,degraded_instruct,healthy_q6,cyber_structural_25_75,extreme,1400,0.91,0.6729,0.9431,0.9921,0.0843,0.0529,0.25,0.0614,0.6139,none
2b_reference,degraded_instruct,healthy_q6,cyber_structural_25_75,high,1400,0.9336,0.7414,0.9569,0.9914,0.0571,0.0336,0.1964,0.0507,0.6993,none
2b_reference,degraded_instruct,healthy_q6,cyber_structural_25_75,low,1400,0.9386,0.8257,0.9709,0.9871,0.035,0.0186,0.1107,0.0286,0.8012,none
2b_reference,degraded_instruct,healthy_q6,cyber_structural_25_75,medium,1400,0.9343,0.79,0.9623,0.9907,0.0536,0.0264,0.1364,0.0457,0.7554,none
2b_reference,degraded_instruct,healthy_q6,q2_structural_amplifier,extreme,1400,0.8929,0.3986,0.9042,0.9886,0.0829,0.3707,0.3236,0.0443,0.2715,none
2b_reference,degraded_instruct,healthy_q6,q2_structural_amplifier,high,1400,0.9307,0.5071,0.9322,0.9964,0.0571,0.3179,0.2257,0.0421,0.4063,none
2b_reference,degraded_instruct,healthy_q6,q2_structural_amplifier,low,1400,0.9207,0.6329,0.9486,0.9914,0.0429,0.2164,0.1293,0.0357,0.5646,none
2b_reference,degraded_instruct,healthy_q6,q2_structural_amplifier,medium,1400,0.9171,0.5693,0.9358,0.9907,0.0593,0.2721,0.175,0.0464,0.4807,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_60,extreme,1400,0.9271,0.6421,0.9454,0.9893,0.0657,0.0814,0.2779,0.0636,0.5807,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_60,high,1400,0.9179,0.72,0.9536,0.9914,0.07,0.0514,0.1993,0.0457,0.6705,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_60,low,1400,0.9257,0.805,0.9679,0.9886,0.0379,0.0336,0.1043,0.0386,0.7767,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_60,medium,1400,0.9336,0.77,0.9627,0.9936,0.0486,0.0464,0.1479,0.05,0.7318,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_65,extreme,1400,0.9129,0.635,0.9428,0.9914,0.0736,0.0729,0.27,0.0729,0.5731,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_65,high,1400,0.925,0.7271,0.9527,0.9914,0.0636,0.05,0.1971,0.0629,0.6792,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_65,low,1400,0.93,0.8121,0.9695,0.99,0.0329,0.0286,0.1071,0.0371,0.7861,none
2b_reference,degraded_instruct,healthy_q6,routed_tri_structural_65,medium,1400,0.9343,0.7793,0.9617,0.9907,0.0486,0.0421,0.1407,0.0543,0.7423,none
2b_reference,degraded_instruct,healthy_q6,stability_first_tri_70,extreme,1400,0.9171,0.625,0.943,0.99,0.0757,0.08,0.2836,0.0593,0.5606,none
2b_reference,degraded_instruct,healthy_q6,stability_first_tri_70,high,1400,0.9436,0.7343,0.9599,0.99,0.0507,0.0464,0.1907,0.0464,0.6922,none
2b_reference,degraded_instruct,healthy_q6,stability_first_tri_70,low,1400,0.9229,0.805,0.967,0.9886,0.0293,0.0179,0.1136,0.0471,0.7812,none
2b_reference,degraded_instruct,healthy_q6,stability_first_tri_70,medium,1400,0.935,0.7879,0.9618,0.9886,0.0514,0.0379,0.1364,0.0493,0.7515,none
