model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,boundary,560,0.9411,0.7714,0.9603,0.9946,0.05,0.0464,0.1536,0.0643,0.7316,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,coding,560,0.9375,0.7554,0.9617,0.9875,0.0482,0.0607,0.1571,0.0429,0.714,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,epistemic,560,0.9482,0.7554,0.9677,0.9964,0.0339,0.0393,0.1732,0.0393,0.7215,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,forensic,560,0.9446,0.7679,0.9632,0.9893,0.05,0.0464,0.1429,0.0411,0.7301,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,generalist,560,0.9268,0.75,0.9621,0.9911,0.0446,0.0661,0.1464,0.0482,0.7093,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,math,560,0.95,0.7161,0.9617,0.9893,0.0357,0.0411,0.2429,0.0429,0.6756,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,planning,560,0.9429,0.7857,0.9641,1.0,0.0482,0.0464,0.1304,0.05,0.749,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,rhetoric,560,0.9375,0.7625,0.9608,0.9893,0.0446,0.0429,0.1804,0.0536,0.7234,none
9b,degraded_instruct,healthy_q6,routed_tri_structural_65,spatial,560,0.9429,0.8054,0.9662,0.9946,0.0446,0.0411,0.1107,0.0536,0.7722,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,adversarial,560,0.9232,0.7679,0.9582,0.9929,0.0643,0.0464,0.125,0.0589,0.7263,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,boundary,560,0.9304,0.7732,0.9588,0.9875,0.05,0.0518,0.1393,0.0643,0.7335,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,coding,560,0.9696,0.7696,0.971,0.9821,0.0179,0.0571,0.1696,0.0339,0.7376,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,epistemic,560,0.9339,0.7607,0.9625,0.9893,0.0321,0.0411,0.1696,0.0536,0.7266,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,forensic,560,0.9554,0.8018,0.9678,0.9929,0.0375,0.0446,0.1232,0.0518,0.7692,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,generalist,560,0.9304,0.7589,0.9633,0.9804,0.0321,0.0607,0.1482,0.05,0.7228,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,math,560,0.9286,0.7357,0.9573,0.9893,0.0554,0.0429,0.1875,0.0518,0.6929,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,planning,560,0.9518,0.7929,0.9639,0.9875,0.0286,0.0571,0.1268,0.0643,0.7595,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,rhetoric,560,0.9589,0.7893,0.9685,0.9893,0.0286,0.0339,0.1625,0.0446,0.7587,none
9b,degraded_instruct,healthy_q6,stability_first_tri_70,spatial,560,0.9571,0.7946,0.9681,0.9839,0.0375,0.05,0.1286,0.0393,0.7611,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,adversarial,560,0.9571,0.8393,0.9714,0.9857,0.0286,0.0304,0.1054,0.0464,0.8139,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,boundary,560,0.9375,0.7946,0.9625,0.9893,0.0482,0.0375,0.1232,0.0571,0.76,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,coding,560,0.9554,0.7893,0.9665,0.9893,0.0339,0.0107,0.1786,0.0393,0.7607,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,epistemic,560,0.9339,0.8089,0.9652,0.9875,0.0393,0.0125,0.1464,0.0393,0.781,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,forensic,560,0.9589,0.8339,0.9704,0.9857,0.0286,0.0125,0.1304,0.0429,0.8103,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,generalist,560,0.9429,0.7929,0.9659,0.9857,0.0286,0.0357,0.1286,0.0554,0.7641,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,math,560,0.9607,0.7786,0.9672,0.9946,0.025,0.0214,0.1929,0.0554,0.7486,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,planning,560,0.9625,0.8196,0.9712,0.9893,0.0286,0.0268,0.1232,0.0375,0.794,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,rhetoric,560,0.9571,0.8125,0.9686,0.9911,0.0268,0.0304,0.1393,0.0571,0.7844,none
9b,degraded_instruct,healthy_q8,cognitive_structural_25_75,spatial,560,0.9625,0.8161,0.969,0.9946,0.0196,0.0339,0.1321,0.0625,0.7897,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,adversarial,560,0.9411,0.8,0.9642,0.9911,0.0482,0.0357,0.1214,0.0536,0.766,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,boundary,560,0.95,0.7929,0.9683,0.9893,0.0375,0.0482,0.1393,0.0375,0.7589,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,coding,560,0.9589,0.8054,0.9693,0.9911,0.0286,0.0375,0.1375,0.0536,0.7756,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,epistemic,560,0.9536,0.8161,0.9734,0.9929,0.0268,0.0196,0.1446,0.0286,0.7911,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,forensic,560,0.9589,0.8,0.9743,0.9929,0.025,0.0518,0.125,0.0321,0.7705,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,generalist,560,0.9411,0.7839,0.9656,0.9893,0.0339,0.0446,0.1286,0.0518,0.7519,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,math,560,0.9661,0.8107,0.9712,0.9893,0.0214,0.0304,0.1518,0.0482,0.7837,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,planning,560,0.95,0.825,0.9693,0.9839,0.0375,0.025,0.1179,0.0286,0.7979,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,rhetoric,560,0.9554,0.8089,0.9682,0.9857,0.0321,0.0232,0.1482,0.0429,0.7806,none
9b,degraded_instruct,healthy_q8,cyber_structural_25_75,spatial,560,0.9607,0.8071,0.9678,0.9839,0.025,0.0429,0.1161,0.0589,0.7788,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,adversarial,560,0.9339,0.5518,0.9352,0.9893,0.0375,0.2839,0.1982,0.0589,0.4649,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,boundary,560,0.9107,0.5125,0.9251,0.9929,0.0589,0.3286,0.2089,0.0589,0.4094,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,coding,560,0.9107,0.5286,0.9311,0.9964,0.0554,0.3179,0.1643,0.0518,0.4327,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,epistemic,560,0.9161,0.5482,0.9342,0.9839,0.05,0.2911,0.1768,0.0464,0.4585,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,forensic,560,0.9339,0.5304,0.9352,0.9911,0.0446,0.3232,0.1929,0.0446,0.4347,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,generalist,560,0.925,0.5214,0.9334,0.9982,0.0518,0.3268,0.1911,0.0321,0.4236,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,math,560,0.9232,0.5232,0.9338,0.9929,0.0339,0.2821,0.2429,0.075,0.4334,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,planning,560,0.9321,0.5607,0.9391,0.9964,0.0393,0.2732,0.1643,0.05,0.4786,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,rhetoric,560,0.9196,0.5643,0.9357,0.9893,0.0536,0.2679,0.2071,0.0464,0.4758,none
9b,degraded_instruct,healthy_q8,q2_structural_amplifier,spatial,560,0.9232,0.5375,0.9366,0.9821,0.0464,0.3036,0.1929,0.0375,0.4456,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,adversarial,560,0.9482,0.7786,0.9629,0.9875,0.0429,0.0786,0.1232,0.0625,0.737,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,boundary,560,0.9518,0.7571,0.9641,0.9893,0.0321,0.0679,0.1518,0.0643,0.7186,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,coding,560,0.975,0.7804,0.9734,0.9929,0.0125,0.0661,0.1482,0.05,0.749,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,epistemic,560,0.9357,0.7625,0.963,0.9911,0.0464,0.0411,0.1554,0.0429,0.7258,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,forensic,560,0.9429,0.8196,0.965,0.9911,0.0446,0.0393,0.1036,0.0571,0.7872,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,generalist,560,0.9196,0.7589,0.9609,0.9911,0.0464,0.0607,0.1321,0.0536,0.7196,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,math,560,0.9464,0.7554,0.9651,0.9893,0.0304,0.0536,0.1643,0.0589,0.7194,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,planning,560,0.9571,0.8054,0.9709,0.9857,0.0286,0.0482,0.1161,0.0375,0.776,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,rhetoric,560,0.9554,0.7786,0.9671,0.9839,0.0286,0.0482,0.1482,0.05,0.746,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_60,spatial,560,0.9304,0.7875,0.9634,0.9929,0.0536,0.0589,0.1018,0.0536,0.7488,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,adversarial,560,0.9482,0.8018,0.9663,0.9893,0.0375,0.0571,0.1161,0.0607,0.7668,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,boundary,560,0.9536,0.7571,0.9652,0.9911,0.0411,0.075,0.1482,0.0482,0.7156,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,coding,560,0.9625,0.7964,0.9732,0.9929,0.0268,0.0589,0.1411,0.0321,0.7637,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,epistemic,560,0.9411,0.7768,0.9669,0.9929,0.0339,0.0304,0.15,0.0446,0.7463,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,forensic,560,0.9571,0.7804,0.9687,0.9875,0.0357,0.0589,0.1429,0.0411,0.7444,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,generalist,560,0.9429,0.7857,0.9697,0.9982,0.0268,0.0571,0.1268,0.0536,0.7534,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,math,560,0.9518,0.7357,0.9606,0.9893,0.025,0.0571,0.2071,0.0786,0.6963,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,planning,560,0.9571,0.8107,0.9733,0.9929,0.0321,0.05,0.1161,0.0268,0.7804,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,rhetoric,560,0.9643,0.7857,0.9724,0.9929,0.0232,0.0536,0.1554,0.0411,0.7536,none
9b,degraded_instruct,healthy_q8,routed_tri_structural_65,spatial,560,0.9589,0.8143,0.9713,0.9893,0.0286,0.0536,0.1107,0.0446,0.7839,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,adversarial,560,0.9429,0.7911,0.9641,0.9893,0.0411,0.05,0.125,0.0625,0.7556,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,boundary,560,0.9625,0.7857,0.9726,0.9911,0.0214,0.075,0.1214,0.0464,0.7522,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,coding,560,0.9536,0.8143,0.9699,0.9875,0.0214,0.0429,0.1161,0.0589,0.7871,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,epistemic,560,0.9518,0.7839,0.9693,0.9911,0.0357,0.0357,0.1679,0.0268,0.7513,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,forensic,560,0.9607,0.8321,0.973,0.9911,0.0232,0.0375,0.1089,0.0464,0.8066,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,generalist,560,0.9571,0.7875,0.9712,0.9911,0.0196,0.0536,0.1411,0.0429,0.7575,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,math,560,0.9571,0.7768,0.9684,0.9946,0.0304,0.0411,0.1536,0.0536,0.7445,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,planning,560,0.9482,0.8214,0.967,0.9929,0.0357,0.0357,0.1054,0.0589,0.7922,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,rhetoric,560,0.9429,0.7786,0.9649,0.9929,0.0357,0.0429,0.1446,0.0607,0.7447,none
9b,degraded_instruct,healthy_q8,stability_first_tri_70,spatial,560,0.9589,0.8179,0.9718,0.9893,0.0179,0.0464,0.1036,0.0571,0.7921,none
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,adversarial,560,0.1482,0.1196,0.3923,0.6893,0.3893,0.0214,0.5696,2.3732,-0.1657,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,boundary,560,0.1214,0.0786,0.404,0.7089,0.3625,0.0411,0.5875,2.2125,-0.196,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,coding,560,0.1107,0.0804,0.3691,0.6107,0.3357,0.0321,0.4393,2.2893,-0.1764,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,epistemic,560,0.1089,0.0804,0.35,0.5804,0.3839,0.0071,0.5268,1.9911,-0.1779,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,forensic,560,0.1018,0.0821,0.366,0.7,0.3589,0.0196,0.4893,2.2839,-0.1828,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,generalist,560,0.0804,0.0518,0.3499,0.5732,0.3661,0.0268,0.5339,2.1143,-0.2118,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,math,560,0.125,0.0964,0.3715,0.5929,0.3446,0.0214,0.4661,2.4321,-0.1701,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,planning,560,0.1268,0.0893,0.381,0.6179,0.3446,0.0107,0.4357,2.1232,-0.1573,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,rhetoric,560,0.1071,0.0857,0.3353,0.5571,0.35,0.0089,0.5571,2.4411,-0.1877,cascade
9b,instruct,collapsed_q2_edge,cognitive_structural_25_75,spatial,560,0.1321,0.1018,0.3762,0.6304,0.3321,0.0232,0.4196,2.225,-0.1473,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,adversarial,560,0.2036,0.1482,0.4884,0.8161,0.3214,0.0304,0.5554,1.9786,-0.0976,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,boundary,560,0.225,0.1482,0.5057,0.825,0.3357,0.0232,0.5875,1.7589,-0.0921,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,coding,560,0.0982,0.0696,0.3513,0.5375,0.3554,0.0179,0.3929,2.2768,-0.1858,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,epistemic,560,0.125,0.1018,0.3828,0.5768,0.3429,0.0125,0.4768,1.9161,-0.1375,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,forensic,560,0.1625,0.1232,0.4104,0.775,0.3464,0.0268,0.4964,2.0839,-0.13,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,generalist,560,0.0911,0.0696,0.3604,0.5571,0.3857,0.0268,0.4304,2.0357,-0.1876,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,math,560,0.1107,0.0857,0.3432,0.5411,0.3125,0.0304,0.5286,2.5089,-0.1818,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,planning,560,0.1536,0.1179,0.377,0.5839,0.3232,0.0232,0.4214,2.1679,-0.1259,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,rhetoric,560,0.0893,0.0714,0.3217,0.5375,0.3482,0.0268,0.5018,2.4232,-0.1997,cascade
9b,instruct,collapsed_q2_edge,cyber_structural_25_75,spatial,560,0.1304,0.0964,0.3634,0.5661,0.3196,0.0304,0.3643,2.2429,-0.1468,cascade
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,adversarial,560,0.7268,0.3161,0.8539,0.9929,0.1857,0.2768,0.55,0.1286,0.1546,distractor_capture
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,boundary,560,0.7714,0.2821,0.855,0.9875,0.1732,0.3071,0.6518,0.0839,0.1124,distractor_capture
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,coding,560,0.5071,0.2714,0.7022,0.7179,0.1839,0.2857,0.4643,0.625,0.0907,none
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,epistemic,560,0.5,0.2661,0.6899,0.7089,0.2054,0.2571,0.5464,0.575,0.0806,none
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,forensic,560,0.6071,0.3143,0.7819,0.9679,0.1857,0.2679,0.5036,0.5,0.1397,none
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,generalist,560,0.4446,0.2429,0.653,0.6446,0.2036,0.275,0.4982,0.7107,0.0514,none
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,math,560,0.4125,0.2375,0.6486,0.6768,0.175,0.2411,0.5429,0.9679,0.045,none
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,planning,560,0.5268,0.2607,0.7136,0.6839,0.1821,0.2625,0.4679,0.5446,0.0889,none
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,rhetoric,560,0.3768,0.2107,0.6286,0.6464,0.2089,0.2607,0.4964,0.9071,0.0108,classification_miss
9b,instruct,collapsed_q2_edge,q2_structural_amplifier,spatial,560,0.4768,0.2893,0.6712,0.7036,0.1964,0.2607,0.4089,0.7768,0.1067,none
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,adversarial,560,0.2679,0.1839,0.547,0.85,0.3036,0.0286,0.5179,1.7429,-0.0414,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,boundary,560,0.2482,0.1661,0.5277,0.8089,0.325,0.0696,0.5964,1.6018,-0.0732,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,coding,560,0.1696,0.1214,0.4442,0.6518,0.2946,0.0393,0.4768,1.9268,-0.1093,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,epistemic,560,0.1643,0.1089,0.4334,0.6232,0.2946,0.0232,0.5161,1.6732,-0.1091,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,forensic,560,0.1696,0.1321,0.4522,0.7625,0.3429,0.0411,0.4518,1.8268,-0.1064,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,generalist,560,0.1536,0.1018,0.4247,0.6018,0.3071,0.0482,0.5179,1.8071,-0.1318,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,math,560,0.1804,0.1446,0.415,0.5982,0.2946,0.0482,0.4643,2.2232,-0.1017,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,planning,560,0.1929,0.1679,0.4496,0.5982,0.3071,0.0304,0.3464,1.8196,-0.0491,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,rhetoric,560,0.1339,0.1036,0.3963,0.6196,0.325,0.0464,0.5321,2.1554,-0.1536,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_60,spatial,560,0.1857,0.1411,0.4481,0.6339,0.2964,0.0375,0.4268,1.8411,-0.0816,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,adversarial,560,0.2768,0.2,0.5748,0.8643,0.3125,0.0429,0.5304,1.5446,-0.022,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,boundary,560,0.3089,0.1893,0.5949,0.8571,0.2768,0.0589,0.6232,1.3911,-0.0249,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,coding,560,0.1911,0.1446,0.4566,0.6232,0.3089,0.0268,0.4268,1.8232,-0.0787,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,epistemic,560,0.1875,0.1429,0.4553,0.6232,0.2857,0.0304,0.5161,1.6286,-0.0716,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,forensic,560,0.1982,0.1464,0.4821,0.8125,0.3179,0.0446,0.5304,1.8071,-0.0906,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,generalist,560,0.1875,0.1429,0.4488,0.5929,0.3143,0.0411,0.4821,1.6571,-0.0811,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,math,560,0.1857,0.1411,0.4623,0.6786,0.2732,0.0393,0.5518,1.9929,-0.0925,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,planning,560,0.2554,0.2018,0.5028,0.6768,0.2571,0.0411,0.3839,1.6786,0.0018,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,rhetoric,560,0.1607,0.1179,0.4292,0.6482,0.3,0.0357,0.5107,2.0054,-0.1204,cascade
9b,instruct,collapsed_q2_edge,routed_tri_structural_65,spatial,560,0.2321,0.1857,0.4818,0.6625,0.2929,0.0375,0.3714,1.7393,-0.0263,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,adversarial,560,0.3071,0.2018,0.5887,0.8357,0.3054,0.0214,0.5554,1.4179,-0.0094,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,boundary,560,0.3518,0.225,0.6163,0.8464,0.3054,0.0429,0.5375,1.2304,0.0203,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,coding,560,0.2286,0.1893,0.5171,0.6786,0.2893,0.025,0.3857,1.5607,-0.0114,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,epistemic,560,0.2196,0.1482,0.5062,0.6393,0.2679,0.0179,0.4911,1.3964,-0.0448,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,forensic,560,0.2518,0.1911,0.5208,0.8268,0.3232,0.0321,0.4393,1.5946,-0.0272,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,generalist,560,0.1893,0.1393,0.458,0.5857,0.3018,0.0411,0.5125,1.6089,-0.0809,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,math,560,0.2054,0.1464,0.4756,0.6857,0.2732,0.0339,0.5429,1.9125,-0.0814,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,planning,560,0.2821,0.225,0.5177,0.6339,0.275,0.0304,0.4286,1.5393,0.0252,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,rhetoric,560,0.1857,0.1482,0.4442,0.6161,0.3036,0.0268,0.5089,1.8696,-0.0824,cascade
9b,instruct,collapsed_q2_edge,stability_first_tri_70,spatial,560,0.2643,0.2,0.4987,0.6911,0.2911,0.0268,0.4161,1.6589,-0.0089,cascade
9b,instruct,damaged_q2,cognitive_structural_25_75,adversarial,560,0.3893,0.2768,0.6497,0.8536,0.2232,0.0268,0.4607,1.2554,0.1048,none
9b,instruct,damaged_q2,cognitive_structural_25_75,boundary,560,0.4107,0.275,0.6435,0.8643,0.2482,0.0232,0.5268,1.1964,0.0939,none
9b,instruct,damaged_q2,cognitive_structural_25_75,coding,560,0.3107,0.225,0.5765,0.7161,0.2339,0.0339,0.4232,1.3625,0.0461,cascade
9b,instruct,damaged_q2,cognitive_structural_25_75,epistemic,560,0.3268,0.2429,0.6055,0.7625,0.1911,0.0071,0.4321,1.1625,0.0914,none
9b,instruct,damaged_q2,cognitive_structural_25_75,forensic,560,0.3946,0.2786,0.617,0.8321,0.2,0.0179,0.475,1.2982,0.1121,none
9b,instruct,damaged_q2,cognitive_structural_25_75,generalist,560,0.3214,0.2357,0.5995,0.7429,0.1946,0.0214,0.4446,1.2107,0.0769,none
9b,instruct,damaged_q2,cognitive_structural_25_75,math,560,0.3411,0.2411,0.5877,0.7125,0.2018,0.0089,0.4714,1.4232,0.0699,none
